year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,votos_partido_1,votos_partido_2,votos_partido_3,votos_partido_4,votos_partido_5,votos_partido_6,votos_partido_7,votos_partido_8,votos_partido_99,por_voto_partido_1,por_voto_partido_2,por_voto_partido_3,por_voto_partido_4,por_voto_partido_5,por_voto_partido_6,por_voto_partido_7,por_voto_partido_8,por_voto_partido_99
2010,08022,Berga,Barcelona,12454,CiU,44.9,#1e4a8e,Nacionalismo/independentismo,68.2,#18a1cd,3414,1058,404,298,657,968,NA,NA,497,44.9,13.9,5.3,3.9,8.6,12.7,NA,NA,6.5
2010,08023,Bigues i Riells,Barcelona,6490,CiU,44.3,#1e4a8e,Nacionalismo/independentismo,56.7,#18a1cd,1658,514,431,238,255,166,NA,NA,253,44.3,13.7,11.5,6.4,6.8,4.4,NA,NA,6.8
2010,08024,Borredà,Barcelona,407,CiU,48.5,#1e4a8e,Nacionalismo/independentismo,65.7,#18a1cd,130,34,16,11,23,14,NA,NA,25,48.5,12.7,6,4.1,8.6,5.2,NA,NA,9.3
2010,08025,El Bruc,Barcelona,1431,CiU,42,#1e4a8e,Nacionalismo/independentismo,57.9,#18a1cd,370,118,76,69,91,44,NA,NA,69,42,13.4,8.6,7.8,10.3,5,NA,NA,7.8
2010,08026,El Brull,Barcelona,180,CiU,63.7,#1e4a8e,Nacionalismo/independentismo,78.8,#18a1cd,93,8,8,7,10,10,NA,NA,10,63.7,5.5,5.5,4.8,6.8,6.8,NA,NA,6.8
2010,08027,Les Cabanyes,Barcelona,659,CiU,43.8,#1e4a8e,Nacionalismo/independentismo,61.5,#18a1cd,215,90,39,27,22,46,NA,NA,40,43.8,18.3,7.9,5.5,4.5,9.4,NA,NA,8.2
2010,08028,Cabrera d'Anoia,Barcelona,1043,PSC,28,#da1f35,No nacionalistas,59.9,#fa8c00,143,154,69,55,58,10,NA,NA,46,26,28,12.6,10,10.6,1.8,NA,NA,8.4
2010,08029,Cabrera de Mar,Barcelona,3364,CiU,57.5,#1e4a8e,Nacionalismo/independentismo,71.5,#18a1cd,1382,164,219,117,192,123,NA,NA,100,57.5,6.8,9.1,4.9,8,5.1,NA,NA,4.1
2010,08030,Cabrils,Barcelona,4819,CiU,56.2,#1e4a8e,Nacionalismo/independentismo,70,#18a1cd,1908,235,335,148,245,179,NA,NA,143,56.2,6.9,9.9,4.4,7.2,5.3,NA,NA,4.2
2010,08031,Calaf,Barcelona,2303,CiU,47.3,#1e4a8e,Nacionalismo/independentismo,62.3,#18a1cd,738,190,103,72,96,78,NA,NA,220,47.3,12.2,6.6,4.6,6.2,5,NA,NA,14.1
2010,08032,Caldes d'Estrac,Barcelona,1955,CiU,49.6,#1e4a8e,Nacionalismo/independentismo,61.2,#18a1cd,629,186,125,79,83,47,NA,NA,57,49.6,14.7,9.9,6.2,6.6,3.7,NA,NA,4.5
2010,08033,Caldes de Montbui,Barcelona,12376,CiU,42.2,#1e4a8e,Nacionalismo/independentismo,57.8,#18a1cd,3223,1234,722,527,637,456,NA,NA,422,42.2,16.1,9.4,6.9,8.3,6,NA,NA,5.5
2010,08034,Calders,Barcelona,739,CiU,54.4,#1e4a8e,Nacionalismo/independentismo,79.3,#18a1cd,287,34,22,20,76,46,NA,NA,31,54.4,6.4,4.2,3.8,14.4,8.7,NA,NA,5.9
2010,08035,Calella,Barcelona,11929,CiU,44.4,#1e4a8e,Nacionalismo/independentismo,60.5,#18a1cd,3192,1007,794,333,684,294,NA,NA,600,44.4,14,11.1,4.6,9.5,4.1,NA,NA,8.3
2010,08036,Calonge de Segarra,Barcelona,165,CiU,54.8,#1e4a8e,Nacionalismo/independentismo,67.7,#18a1cd,68,21,4,7,6,8,NA,NA,8,54.8,16.9,3.2,5.7,4.8,6.4,NA,NA,6.4
2010,08037,Calldetenes,Barcelona,1819,CiU,51.3,#1e4a8e,Nacionalismo/independentismo,80.7,#18a1cd,679,46,39,52,161,181,NA,NA,116,51.3,3.5,3,3.9,12.2,13.7,NA,NA,8.8
2010,08038,Callús,Barcelona,1371,CiU,48.2,#1e4a8e,Nacionalismo/independentismo,66.3,#18a1cd,411,93,37,57,54,87,NA,NA,67,48.2,10.9,4.3,6.7,6.3,10.2,NA,NA,7.9
2010,08039,Campins,Barcelona,346,CiU,51.6,#1e4a8e,Nacionalismo/independentismo,70.2,#18a1cd,128,18,7,30,23,15,NA,NA,20,51.6,7.3,2.8,12.1,9.3,6,NA,NA,8.1
2010,08040,Canet de Mar,Barcelona,10415,CiU,42.4,#1e4a8e,Nacionalismo/independentismo,57.3,#18a1cd,2669,890,647,448,577,261,NA,NA,422,42.4,14.1,10.3,7.1,9.2,4.1,NA,NA,6.7
2010,08041,Canovelles,Barcelona,9982,CiU,31.6,#1e4a8e,No nacionalistas,60.5,#fa8c00,1803,1436,818,366,181,101,NA,NA,603,31.6,25.2,14.3,6.4,3.2,1.8,NA,NA,10.6
2010,08042,Cànoves i Samalús,Barcelona,2130,CiU,39.9,#1e4a8e,Nacionalismo/independentismo,50,#18a1cd,506,240,204,65,71,37,NA,NA,69,39.9,18.9,16.1,5.1,5.6,2.9,NA,NA,5.5
2010,08043,Canyelles,Barcelona,3035,CiU,38.5,#1e4a8e,No nacionalistas,49,#fa8c00,649,336,243,120,124,31,NA,NA,104,38.5,19.9,14.4,7.1,7.3,1.8,NA,NA,6.2
2010,08044,Capellades,Barcelona,4272,CiU,43.1,#1e4a8e,Nacionalismo/independentismo,57.6,#18a1cd,1097,434,214,176,223,106,NA,NA,181,43.1,17,8.4,6.9,8.8,4.2,NA,NA,7.1
2010,08045,Capolat,Barcelona,67,CiU,50,#1e4a8e,Nacionalismo/independentismo,79.5,#18a1cd,22,2,1,3,1,4,NA,NA,9,50,4.6,2.3,6.8,2.3,9.1,NA,NA,20.4
2010,08046,Cardedeu,Barcelona,12392,CiU,42.3,#1e4a8e,Nacionalismo/independentismo,57.8,#18a1cd,3376,1083,698,654,626,413,NA,NA,593,42.3,13.6,8.7,8.2,7.8,5.2,NA,NA,7.5
2010,08047,Cardona,Barcelona,4172,CiU,48.6,#1e4a8e,Nacionalismo/independentismo,61.3,#18a1cd,1152,406,182,73,189,94,NA,NA,144,48.6,17.1,7.7,3.1,8,4,NA,NA,6.1
2010,08048,Carme,Barcelona,632,CiU,47.9,#1e4a8e,Nacionalismo/independentismo,69.1,#18a1cd,203,50,25,20,67,18,NA,NA,16,47.9,11.8,5.9,4.7,15.8,4.2,NA,NA,3.8
2010,08049,Casserres,Barcelona,1332,CiU,58,#1e4a8e,Nacionalismo/independentismo,79.2,#18a1cd,514,54,26,33,90,76,NA,NA,55,58,6.1,2.9,3.7,10.2,8.6,NA,NA,6.2
2010,08050,Castellar del Riu,Barcelona,136,CiU,62,#1e4a8e,Nacionalismo/independentismo,84.8,#18a1cd,57,4,2,3,10,8,NA,NA,6,62,4.3,2.2,3.3,10.9,8.7,NA,NA,6.5
2010,08051,Castellar del Vallès,Barcelona,17242,CiU,40.6,#1e4a8e,Nacionalismo/independentismo,55,#18a1cd,4429,1896,972,825,843,538,NA,NA,739,40.6,17.4,8.9,7.6,7.7,4.9,NA,NA,6.8
2010,08052,Castellar de n'Hug,Barcelona,151,CiU,74.3,#1e4a8e,Nacionalismo/independentismo,90.5,#18a1cd,78,3,2,0,9,5,NA,NA,7,74.3,2.9,1.9,0,8.6,4.8,NA,NA,6.7
2010,08053,Castellbell i el Vilar,Barcelona,2892,CiU,44.1,#1e4a8e,Nacionalismo/independentismo,58.1,#18a1cd,702,334,132,63,144,64,NA,NA,89,44.1,21,8.3,4,9.1,4,NA,NA,5.6
2010,08054,Castellbisbal,Barcelona,8700,CiU,38.2,#1e4a8e,Nacionalismo/independentismo,49.2,#18a1cd,2020,930,724,384,321,213,NA,NA,332,38.2,17.6,13.7,7.3,6.1,4,NA,NA,6.3
2010,08055,Castellcir,Barcelona,477,CiU,46.2,#1e4a8e,Nacionalismo/independentismo,68.4,#18a1cd,146,31,16,22,52,13,NA,NA,22,46.2,9.8,5.1,7,16.5,4.1,NA,NA,7
2010,08056,Castelldefels,Barcelona,38954,CiU,35.1,#1e4a8e,No nacionalistas,55.5,#fa8c00,7909,4034,4237,1690,962,378,NA,NA,1239,35.1,17.9,18.8,7.5,4.3,1.7,NA,NA,5.5
2010,08057,Castell de l'Areny,Barcelona,59,CiU,50,#1e4a8e,Nacionalismo/independentismo,68.2,#18a1cd,22,6,0,4,5,2,NA,NA,5,50,13.6,0,9.1,11.4,4.6,NA,NA,11.4
2010,08058,Castellet i la Gornal,Barcelona,1703,CiU,34.4,#1e4a8e,No nacionalistas,51.8,#fa8c00,319,225,99,69,75,31,NA,NA,64,34.4,24.3,10.7,7.4,8.1,3.3,NA,NA,6.9
2010,08059,Castellfollit del Boix,Barcelona,319,CiU,54.1,#1e4a8e,Nacionalismo/independentismo,73.5,#18a1cd,106,15,5,13,25,13,NA,NA,8,54.1,7.7,2.5,6.6,12.8,6.6,NA,NA,4.1
2010,08060,Castellfollit de Riubregós,Barcelona,174,CiU,75,#1e4a8e,Nacionalismo/independentismo,84.2,#18a1cd,90,6,7,1,5,3,NA,NA,8,75,5,5.8,0.8,4.2,2.5,NA,NA,6.7
2010,08061,Castellgalí,Barcelona,1439,CiU,38.4,#1e4a8e,Nacionalismo/independentismo,49.5,#18a1cd,316,163,81,57,57,31,NA,NA,64,38.4,19.8,9.8,6.9,6.9,3.8,NA,NA,7.8
2010,08062,Castellnou de Bages,Barcelona,837,CiU,40.9,#1e4a8e,Nacionalismo/independentismo,61,#18a1cd,228,72,58,31,79,25,NA,NA,33,40.9,12.9,10.4,5.6,14.2,4.5,NA,NA,5.9
2010,08063,Castellolí,Barcelona,409,CiU,56.3,#1e4a8e,Nacionalismo/independentismo,80.2,#18a1cd,188,15,13,15,43,23,NA,NA,23,56.3,4.5,3.9,4.5,12.9,6.9,NA,NA,6.9
2010,08064,Castellterçol,Barcelona,1806,CiU,48.5,#1e4a8e,Nacionalismo/independentismo,71.1,#18a1cd,625,138,59,72,162,103,NA,NA,93,48.5,10.7,4.6,5.6,12.6,8,NA,NA,7.2
2010,08065,Castellví de la Marca,Barcelona,1213,CiU,55.6,#1e4a8e,Nacionalismo/independentismo,71.8,#18a1cd,434,89,37,37,61,53,NA,NA,37,55.6,11.4,4.7,4.7,7.8,6.8,NA,NA,4.7
2010,08066,Castellví de Rosanes,Barcelona,1277,CiU,38.3,#1e4a8e,Nacionalismo/independentismo,51.6,#18a1cd,330,138,102,71,88,15,NA,NA,54,38.3,16,11.8,8.2,10.2,1.7,NA,NA,6.3
2010,08067,Centelles,Barcelona,5656,CiU,51.7,#1e4a8e,Nacionalismo/independentismo,68.3,#18a1cd,1891,425,177,217,333,202,NA,NA,244,51.7,11.6,4.8,5.9,9.1,5.5,NA,NA,6.7
2010,08068,Cervelló,Barcelona,6467,CiU,44.3,#1e4a8e,Nacionalismo/independentismo,54.2,#18a1cd,1695,552,487,281,236,100,NA,NA,242,44.3,14.4,12.7,7.3,6.2,2.6,NA,NA,6.3
2010,08069,Collbató,Barcelona,2962,CiU,44.9,#1e4a8e,Nacionalismo/independentismo,58.4,#18a1cd,849,253,204,116,158,69,NA,NA,132,44.9,13.4,10.8,6.1,8.4,3.6,NA,NA,7
2010,08070,Collsuspina,Barcelona,275,CiU,52.2,#1e4a8e,Nacionalismo/independentismo,76.4,#18a1cd,106,15,8,9,25,16,NA,NA,14,52.2,7.4,3.9,4.4,12.3,7.9,NA,NA,6.9
2010,08071,Copons,Barcelona,243,CiU,50,#1e4a8e,Nacionalismo/independentismo,69.7,#18a1cd,76,16,5,12,13,14,NA,NA,12,50,10.5,3.3,7.9,8.6,9.2,NA,NA,7.9
2010,08072,Corbera de Llobregat,Barcelona,9712,CiU,42.9,#1e4a8e,Nacionalismo/independentismo,55.1,#18a1cd,2309,755,619,378,444,165,NA,NA,300,42.9,14,11.5,7,8.2,3.1,NA,NA,5.6
2010,08073,Cornellà de Llobregat,Barcelona,59702,PSC,32.9,#da1f35,No nacionalistas,69.6,#fa8c00,7462,11245,5261,3462,1397,302,NA,NA,2266,21.8,32.9,15.4,10.1,4.1,0.9,NA,NA,6.6
2010,08074,Cubelles,Barcelona,10119,CiU,37.1,#1e4a8e,No nacionalistas,51.6,#fa8c00,2006,1018,821,435,313,116,NA,NA,312,37.1,18.8,15.2,8,5.8,2.1,NA,NA,5.8
2010,08075,Dosrius,Barcelona,3823,CiU,44.5,#1e4a8e,Nacionalismo/independentismo,55.7,#18a1cd,964,338,289,125,146,74,NA,NA,112,44.5,15.6,13.3,5.8,6.7,3.4,NA,NA,5.2
2010,08076,Esparreguera,Barcelona,15892,CiU,37.4,#1e4a8e,No nacionalistas,48.7,#fa8c00,3281,1603,1031,682,621,202,NA,NA,773,37.4,18.2,11.7,7.8,7.1,2.3,NA,NA,8.8
2010,08077,Esplugues de Llobregat,Barcelona,33979,CiU,29.5,#1e4a8e,No nacionalistas,61,#fa8c00,6180,5372,3603,1651,937,319,NA,NA,1263,29.5,25.6,17.2,7.9,4.5,1.5,NA,NA,6
2010,08078,L'Espunyola,Barcelona,222,CiU,61.3,#1e4a8e,Nacionalismo/independentismo,79.8,#18a1cd,103,12,6,5,13,12,NA,NA,13,61.3,7.1,3.6,3,7.7,7.1,NA,NA,7.7
2010,08079,L'Estany,Barcelona,329,CiU,54.2,#1e4a8e,Nacionalismo/independentismo,83,#18a1cd,147,20,4,8,60,14,NA,NA,6,54.2,7.4,1.5,3,22.1,5.2,NA,NA,2.2
2010,08080,Fígols,Barcelona,45,CiU,51.4,#1e4a8e,Nacionalismo/independentismo,73,#18a1cd,19,6,4,0,4,3,NA,NA,1,51.4,16.2,10.8,0,10.8,8.1,NA,NA,2.7
2010,08081,Fogars de Montclús,Barcelona,331,CiU,52.1,#1e4a8e,Nacionalismo/independentismo,77.1,#18a1cd,125,11,13,10,20,26,NA,NA,25,52.1,4.6,5.4,4.2,8.3,10.8,NA,NA,10.4
2010,08082,Fogars de la Selva,Barcelona,1149,CiU,38.3,#1e4a8e,Nacionalismo/independentismo,49.2,#18a1cd,232,129,78,24,43,17,NA,NA,43,38.3,21.3,12.9,4,7.1,2.8,NA,NA,7.1
2010,08083,Folgueroles,Barcelona,1644,CiU,49,#1e4a8e,Nacionalismo/independentismo,80.5,#18a1cd,631,71,13,53,155,190,NA,NA,120,49,5.5,1,4.1,12,14.8,NA,NA,9.3
2010,08084,Fonollosa,Barcelona,1134,CiU,50.5,#1e4a8e,Nacionalismo/independentismo,68.8,#18a1cd,373,82,58,19,70,58,NA,NA,59,50.5,11.1,7.9,2.6,9.5,7.9,NA,NA,8
2010,08085,Font-rubí,Barcelona,1058,CiU,62.1,#1e4a8e,Nacionalismo/independentismo,78.6,#18a1cd,444,52,40,20,61,30,NA,NA,53,62.1,7.3,5.6,2.8,8.5,4.2,NA,NA,7.4
2010,08086,Les Franqueses del Vallès,Barcelona,12964,CiU,42.9,#1e4a8e,Nacionalismo/independentismo,53.2,#18a1cd,3178,1086,785,498,482,217,NA,NA,585,42.9,14.7,10.6,6.7,6.5,2.9,NA,NA,7.9
2010,08087,Gallifa,Barcelona,156,CiU,45.8,#1e4a8e,Nacionalismo/independentismo,72.5,#18a1cd,55,12,5,6,7,19,NA,NA,10,45.8,10,4.2,5,5.8,15.8,NA,NA,8.3
2010,08088,La Garriga,Barcelona,11161,CiU,47.7,#1e4a8e,Nacionalismo/independentismo,64.8,#18a1cd,3591,794,520,502,597,532,NA,NA,533,47.7,10.6,6.9,6.7,7.9,7.1,NA,NA,7.1
2010,08089,Gavà,Barcelona,33113,CiU,32.4,#1e4a8e,No nacionalistas,57.7,#fa8c00,6100,4446,2864,1304,883,278,NA,NA,1166,32.4,23.6,15.2,6.9,4.7,1.5,NA,NA,6.2
2010,08090,Gaià,Barcelona,132,CiU,63.3,#1e4a8e,Nacionalismo/independentismo,88.9,#18a1cd,57,6,1,1,20,1,NA,NA,3,63.3,6.7,1.1,1.1,22.2,1.1,NA,NA,3.3
2010,08091,Gelida,Barcelona,5111,CiU,39.4,#1e4a8e,Nacionalismo/independentismo,52.1,#18a1cd,1218,587,245,273,246,109,NA,NA,209,39.4,19,7.9,8.8,8,3.5,NA,NA,6.7
2010,08092,Gironella,Barcelona,3953,CiU,46.5,#1e4a8e,Nacionalismo/independentismo,66.8,#18a1cd,1154,366,134,101,245,217,NA,NA,171,46.5,14.7,5.4,4.1,9.9,8.7,NA,NA,6.9
2010,08093,Gisclareny,Barcelona,31,CiU,54.5,#1e4a8e,Nacionalismo/independentismo,86.4,#18a1cd,12,0,0,1,4,2,NA,NA,3,54.5,0,0,4.6,18.2,9.1,NA,NA,13.6
2010,08094,La Granada,Barcelona,1485,CiU,47.3,#1e4a8e,Nacionalismo/independentismo,65,#18a1cd,474,111,58,101,79,69,NA,NA,77,47.3,11.1,5.8,10.1,7.9,6.9,NA,NA,7.7
2010,08095,Granera,Barcelona,74,CiU,64.3,#1e4a8e,Nacionalismo/independentismo,73.2,#18a1cd,36,9,3,0,3,1,NA,NA,4,64.3,16.1,5.4,0,5.4,1.8,NA,NA,7.2
2010,08096,Granollers,Barcelona,40268,CiU,41.5,#1e4a8e,Nacionalismo/independentismo,51.2,#18a1cd,10409,4728,2742,1629,1271,845,NA,NA,1721,41.5,18.8,10.9,6.5,5.1,3.4,NA,NA,6.9
2010,08097,Gualba,Barcelona,923,CiU,51.2,#1e4a8e,Nacionalismo/independentismo,67.5,#18a1cd,311,71,21,55,64,24,NA,NA,36,51.2,11.7,3.5,9.1,10.5,4,NA,NA,5.9
2010,08098,Sant Salvador de Guardiola,Barcelona,2367,CiU,46.4,#1e4a8e,Nacionalismo/independentismo,60.2,#18a1cd,646,154,149,90,91,71,NA,NA,130,46.4,11.1,10.7,6.5,6.5,5.1,NA,NA,9.3
2010,08099,Guardiola de Berguedà,Barcelona,825,CiU,59.2,#1e4a8e,Nacionalismo/independentismo,74.2,#18a1cd,308,74,14,18,32,24,NA,NA,33,59.2,14.2,2.7,3.5,6.2,4.6,NA,NA,6.3
2010,08100,Gurb,Barcelona,1924,CiU,60.1,#1e4a8e,Nacionalismo/independentismo,83,#18a1cd,907,39,62,43,140,163,NA,NA,109,60.1,2.6,4.1,2.9,9.3,10.8,NA,NA,7.2
2010,08101,L'Hospitalet de Llobregat,Barcelona,169800,PSC,29.6,#da1f35,No nacionalistas,66.6,#fa8c00,23160,27709,15814,7807,3839,1034,NA,NA,7240,24.7,29.6,16.9,8.3,4.1,1.1,NA,NA,7.7
2010,08102,Igualada,Barcelona,27835,CiU,47.8,#1e4a8e,Nacionalismo/independentismo,62.8,#18a1cd,8435,2291,1534,927,1342,894,NA,NA,1308,47.8,13,8.7,5.3,7.6,5.1,NA,NA,7.4
2010,08103,Jorba,Barcelona,638,CiU,46.9,#1e4a8e,Nacionalismo/independentismo,70.8,#18a1cd,198,27,27,25,61,32,NA,NA,39,46.9,6.4,6.4,5.9,14.4,7.6,NA,NA,9.2
2010,08104,La Llacuna,Barcelona,724,CiU,51.3,#1e4a8e,Nacionalismo/independentismo,77.7,#18a1cd,249,38,25,25,83,32,NA,NA,25,51.3,7.8,5.2,5.2,17.1,6.6,NA,NA,5.1
2010,08105,La Llagosta,Barcelona,9657,PSC,30.1,#da1f35,No nacionalistas,67.3,#fa8c00,1308,1572,886,504,190,35,NA,NA,366,25,30.1,17,9.7,3.6,0.7,NA,NA,7
2010,08106,Llinars del Vallès,Barcelona,6754,CiU,39.3,#1e4a8e,Nacionalismo/independentismo,57.6,#18a1cd,1606,598,467,217,470,197,NA,NA,275,39.3,14.6,11.4,5.3,11.5,4.8,NA,NA,6.7
2010,08107,Lliçà d'Amunt,Barcelona,10826,CiU,34.9,#1e4a8e,No nacionalistas,51.8,#fa8c00,2053,1086,935,417,441,127,NA,NA,400,34.9,18.4,15.9,7.1,7.5,2.2,NA,NA,6.8
2010,08108,Lliçà de Vall,Barcelona,4915,CiU,41.4,#1e4a8e,Nacionalismo/independentismo,49.2,#18a1cd,1238,515,479,213,159,56,NA,NA,162,41.4,17.2,16,7.1,5.3,1.9,NA,NA,5.4
2010,08109,Lluçà,Barcelona,201,CiU,46.1,#1e4a8e,Nacionalismo/independentismo,82.5,#18a1cd,71,4,7,6,36,19,NA,NA,4,46.1,2.6,4.6,3.9,23.4,12.3,NA,NA,2.6
2010,08110,Malgrat de Mar,Barcelona,13359,CiU,38.9,#1e4a8e,Nacionalismo/independentismo,50.5,#18a1cd,2890,1516,890,465,594,214,NA,NA,441,38.9,20.4,12,6.3,8,2.9,NA,NA,6
2010,08111,Malla,Barcelona,214,CiU,63,#1e4a8e,Nacionalismo/independentismo,88.6,#18a1cd,116,7,2,4,13,27,NA,NA,13,63,3.8,1.1,2.2,7.1,14.7,NA,NA,7.1
2010,08112,Manlleu,Barcelona,12924,CiU,43.7,#1e4a8e,Nacionalismo/independentismo,62.3,#18a1cd,3625,1114,440,427,667,710,NA,NA,956,43.7,13.4,5.3,5.2,8,8.6,NA,NA,11.5
2010,08113,Manresa,Barcelona,52567,CiU,46.3,#1e4a8e,Nacionalismo/independentismo,61.8,#18a1cd,14840,4530,2598,1743,2607,1896,NA,NA,2418,46.3,14.1,8.1,5.4,8.1,5.9,NA,NA,7.6
2010,08114,Martorell,Barcelona,17467,CiU,36.2,#1e4a8e,No nacionalistas,51.6,#fa8c00,3706,2124,1162,905,678,213,NA,NA,775,36.2,20.8,11.4,8.8,6.6,2.1,NA,NA,7.6
2010,08115,Martorelles,Barcelona,3911,CiU,41.8,#1e4a8e,Nacionalismo/independentismo,51,#18a1cd,940,412,247,185,143,46,NA,NA,110,41.8,18.3,11,8.2,6.3,2,NA,NA,4.9
2010,08116,Les Masies de Roda,Barcelona,590,CiU,51.7,#1e4a8e,Nacionalismo/independentismo,74.3,#18a1cd,217,25,17,9,38,50,NA,NA,42,51.7,6,4,2.1,9.1,11.9,NA,NA,10
2010,08117,Les Masies de Voltregà,Barcelona,2427,CiU,51.7,#1e4a8e,Nacionalismo/independentismo,66.7,#18a1cd,855,228,94,55,108,107,NA,NA,130,51.7,13.8,5.7,3.3,6.5,6.5,NA,NA,7.8
2010,08118,El Masnou,Barcelona,17019,CiU,44.9,#1e4a8e,Nacionalismo/independentismo,57.6,#18a1cd,4954,1409,1087,964,860,398,NA,NA,727,44.9,12.8,9.8,8.7,7.8,3.6,NA,NA,6.6
