year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,votos_partido_1,votos_partido_3,votos_partido_4,votos_partido_5,votos_partido_6,votos_partido_7,votos_partido_8,votos_partido_99,por_voto_partido_1,por_voto_partido_3,por_voto_partido_4,por_voto_partido_5,por_voto_partido_6,por_voto_partido_7,por_voto_partido_8,por_voto_partido_99
2015,08126,Montgat,Barcelona,8696,JxSí,37.7,#00c4b2,No nacionalistas,51.4,#fa8c00,2654,633,788,677,598,NA,NA,239,37.7,9,11.2,9.6,8.5,NA,NA,3.4
2015,08127,Monistrol de Montserrat,Barcelona,2212,JxSí,49.9,#00c4b2,Nacionalismo/independentismo,62.2,#18a1cd,821,239,89,131,144,NA,NA,72,49.9,14.5,5.4,8,8.8,NA,NA,4.4
2015,08128,Monistrol de Calders,Barcelona,569,JxSí,56.2,#00c4b2,Nacionalismo/independentismo,78.6,#18a1cd,268,30,13,24,93,NA,NA,18,56.2,6.3,2.7,5,19.5,NA,NA,3.8
2015,08129,Muntanyola,Barcelona,457,JxSí,70.2,#00c4b2,Nacionalismo/independentismo,82.7,#18a1cd,276,11,19,13,41,NA,NA,8,70.2,2.8,4.8,3.3,10.4,NA,NA,2
2015,08130,Montclar,Barcelona,96,JxSí,71.1,#00c4b2,Nacionalismo/independentismo,81.9,#18a1cd,59,2,1,11,2,NA,NA,7,71.1,2.4,1.2,13.2,2.4,NA,NA,8.4
2015,08131,Montesquiu,Barcelona,709,JxSí,68.1,#00c4b2,Nacionalismo/independentismo,85.2,#18a1cd,392,32,19,11,68,NA,NA,34,68.1,5.6,3.3,1.9,11.8,NA,NA,5.9
2015,08132,Montmajor,Barcelona,382,JxSí,73.8,#00c4b2,Nacionalismo/independentismo,86.9,#18a1cd,242,15,5,13,22,NA,NA,22,73.8,4.6,1.5,4,6.7,NA,NA,6.7
2015,08133,Montmaneu,Barcelona,131,JxSí,73.5,#00c4b2,Nacionalismo/independentismo,80.6,#18a1cd,72,0,0,8,3,NA,NA,4,73.5,0,0,8.2,3.1,NA,NA,4.1
2015,08134,Figaró-Montmany,Barcelona,802,JxSí,61.3,#00c4b2,Nacionalismo/independentismo,76.2,#18a1cd,396,56,24,28,78,NA,NA,20,61.3,8.7,3.7,4.3,12.1,NA,NA,3.1
2015,08135,Montmeló,Barcelona,6726,JxSí,22.4,#00c4b2,No nacionalistas,68.6,#fa8c00,1214,1074,946,542,400,NA,NA,119,22.4,19.8,17.5,10,7.4,NA,NA,2.2
2015,08136,Montornès del Vallès,Barcelona,11380,Cs,25.7,#da5b1f,No nacionalistas,72.1,#fa8c00,1771,1444,1459,999,463,NA,NA,329,20.2,16.4,16.6,11.4,5.3,NA,NA,3.7
2015,08137,Montseny,Barcelona,263,JxSí,68.8,#00c4b2,Nacionalismo/independentismo,86.2,#18a1cd,159,7,16,2,30,NA,NA,12,68.8,3,6.9,0.9,13,NA,NA,5.2
2015,08138,Moià,Barcelona,4225,JxSí,61.8,#00c4b2,Nacionalismo/independentismo,75.8,#18a1cd,2083,235,140,177,385,NA,NA,105,61.8,7,4.2,5.2,11.4,NA,NA,3.1
2015,08139,Mura,Barcelona,171,JxSí,65.2,#00c4b2,Nacionalismo/independentismo,88.2,#18a1cd,105,9,6,2,29,NA,NA,8,65.2,5.6,3.7,1.2,18,NA,NA,5
2015,08140,Navarcles,Barcelona,4789,JxSí,53.8,#00c4b2,Nacionalismo/independentismo,63.5,#18a1cd,2078,460,260,241,278,NA,NA,130,53.8,11.9,6.7,6.2,7.2,NA,NA,3.4
2015,08141,Navàs,Barcelona,4596,JxSí,58.1,#00c4b2,Nacionalismo/independentismo,73.7,#18a1cd,2154,339,140,218,493,NA,NA,104,58.1,9.1,3.8,5.9,13.3,NA,NA,2.8
2015,08142,La Nou de Berguedà,Barcelona,129,JxSí,61,#00c4b2,Nacionalismo/independentismo,82.1,#18a1cd,75,6,10,0,19,NA,NA,7,61,4.9,8.1,0,15.4,NA,NA,5.7
2015,08143,Òdena,Barcelona,2676,JxSí,43.6,#00c4b2,Nacionalismo/independentismo,53.6,#18a1cd,909,335,127,160,142,NA,NA,95,43.6,16.1,6.1,7.7,6.8,NA,NA,4.6
2015,08144,Olvan,Barcelona,715,JxSí,69.5,#00c4b2,Nacionalismo/independentismo,82.6,#18a1cd,404,32,15,33,50,NA,NA,27,69.5,5.5,2.6,5.7,8.6,NA,NA,4.7
2015,08145,Olèrdola,Barcelona,2586,JxSí,52.4,#00c4b2,Nacionalismo/independentismo,64.4,#18a1cd,1111,217,143,116,202,NA,NA,79,52.4,10.2,6.7,5.5,9.5,NA,NA,3.7
2015,08146,Olesa de Bonesvalls,Barcelona,1298,JxSí,34.1,#00c4b2,No nacionalistas,58,#fa8c00,358,163,125,88,61,NA,NA,31,34.1,15.5,11.9,8.4,5.8,NA,NA,2.9
2015,08147,Olesa de Montserrat,Barcelona,16991,JxSí,35.9,#00c4b2,No nacionalistas,52,#fa8c00,4746,1648,1503,824,1281,NA,NA,440,35.9,12.4,11.4,6.2,9.7,NA,NA,3.3
2015,08148,Olivella,Barcelona,2233,JxSí,31.8,#00c4b2,No nacionalistas,57.5,#fa8c00,545,225,165,174,135,NA,NA,55,31.8,13.1,9.6,10.2,7.9,NA,NA,3.2
2015,08149,Olost,Barcelona,993,JxSí,71.2,#00c4b2,Nacionalismo/independentismo,86.5,#18a1cd,603,23,10,46,100,NA,NA,33,71.2,2.7,1.2,5.4,11.8,NA,NA,3.9
2015,08150,Orís,Barcelona,255,JxSí,71.4,#00c4b2,Nacionalismo/independentismo,85.7,#18a1cd,165,4,8,9,22,NA,NA,14,71.4,1.7,3.5,3.9,9.5,NA,NA,6.1
2015,08151,Oristà,Barcelona,465,JxSí,79.7,#00c4b2,Nacionalismo/independentismo,90.7,#18a1cd,326,3,3,19,27,NA,NA,19,79.7,0.7,0.7,4.7,6.6,NA,NA,4.6
2015,08152,Orpí,Barcelona,114,JxSí,77.2,#00c4b2,Nacionalismo/independentismo,93.1,#18a1cd,78,0,5,2,14,NA,NA,2,77.2,0,5,2,13.9,NA,NA,2
2015,08153,Òrrius,Barcelona,533,JxSí,63.6,#00c4b2,Nacionalismo/independentismo,81.3,#18a1cd,292,16,19,13,70,NA,NA,13,63.6,3.5,4.1,2.8,15.2,NA,NA,2.8
2015,08154,Pacs del Penedès,Barcelona,694,JxSí,53.6,#00c4b2,Nacionalismo/independentismo,65.5,#18a1cd,315,47,40,37,43,NA,NA,31,53.6,8,6.8,6.3,7.3,NA,NA,5.3
2015,08155,Palafolls,Barcelona,6729,JxSí,37.6,#00c4b2,No nacionalistas,53.7,#fa8c00,1958,647,560,390,343,NA,NA,149,37.6,12.4,10.8,7.5,6.6,NA,NA,2.9
2015,08156,Palau-solità i Plegamans,Barcelona,10917,JxSí,40.1,#00c4b2,No nacionalistas,50.9,#fa8c00,3474,990,862,625,602,NA,NA,252,40.1,11.4,9.9,7.2,6.9,NA,NA,2.9
2015,08157,Pallejà,Barcelona,8363,JxSí,30.2,#00c4b2,No nacionalistas,60,#fa8c00,2007,1047,785,443,431,NA,NA,266,30.2,15.8,11.8,6.7,6.5,NA,NA,4
2015,08158,El Papiol,Barcelona,3104,JxSí,44.8,#00c4b2,Nacionalismo/independentismo,57,#18a1cd,1084,304,203,127,238,NA,NA,85,44.8,12.6,8.4,5.2,9.8,NA,NA,3.5
2015,08159,Parets del Vallès,Barcelona,14063,JxSí,32,#00c4b2,No nacionalistas,57.4,#fa8c00,3526,1673,1282,762,907,NA,NA,366,32,15.2,11.6,6.9,8.2,NA,NA,3.3
2015,08160,Perafita,Barcelona,329,JxSí,74.1,#00c4b2,Nacionalismo/independentismo,89.8,#18a1cd,197,2,6,10,31,NA,NA,13,74.1,0.8,2.3,3.8,11.7,NA,NA,4.9
2015,08161,Piera,Barcelona,11142,JxSí,36.4,#00c4b2,No nacionalistas,52.4,#fa8c00,2991,1009,824,686,664,NA,NA,348,36.4,12.3,10,8.4,8.1,NA,NA,4.2
2015,08162,Els Hostalets de Pierola,Barcelona,2015,JxSí,46.8,#00c4b2,Nacionalismo/independentismo,59.2,#18a1cd,746,165,99,114,163,NA,NA,61,46.8,10.3,6.2,7.2,10.2,NA,NA,3.8
2015,08163,Pineda de Mar,Barcelona,18577,JxSí,35.7,#00c4b2,No nacionalistas,56.3,#fa8c00,4932,2455,1050,1517,779,NA,NA,420,35.7,17.8,7.6,11,5.6,NA,NA,3
2015,08164,El Pla del Penedès,Barcelona,911,JxSí,60.6,#00c4b2,Nacionalismo/independentismo,79.6,#18a1cd,466,45,34,21,136,NA,NA,11,60.6,5.8,4.4,2.7,17.7,NA,NA,1.4
2015,08165,La Pobla de Claramunt,Barcelona,1651,JxSí,50.8,#00c4b2,Nacionalismo/independentismo,65,#18a1cd,670,163,76,63,141,NA,NA,61,50.8,12.4,5.8,4.8,10.7,NA,NA,4.6
2015,08166,La Pobla de Lillet,Barcelona,1015,JxSí,66,#00c4b2,Nacionalismo/independentismo,77.9,#18a1cd,531,90,24,23,68,NA,NA,32,66,11.2,3,2.9,8.4,NA,NA,4
2015,08167,Polinyà,Barcelona,5869,Cs,27.1,#da5b1f,No nacionalistas,69.3,#fa8c00,1110,820,746,330,205,NA,NA,166,23.7,17.5,15.9,7,4.4,NA,NA,3.5
2015,08168,Pontons,Barcelona,380,JxSí,44.3,#00c4b2,Nacionalismo/independentismo,59.3,#18a1cd,124,15,11,62,31,NA,NA,15,44.3,5.4,3.9,22.1,11.1,NA,NA,5.4
2015,08169,El Prat de Llobregat,Barcelona,47862,Cs,23.5,#da5b1f,No nacionalistas,72.9,#fa8c00,6803,7309,6233,3417,2097,NA,NA,1285,19,20.5,17.5,9.6,5.9,NA,NA,3.6
2015,08170,Els Prats de Rei,Barcelona,446,JxSí,72.5,#00c4b2,Nacionalismo/independentismo,84.4,#18a1cd,256,16,13,10,19,NA,NA,25,72.5,4.5,3.7,2.8,5.4,NA,NA,7.1
2015,08171,Prats de Lluçanès,Barcelona,2106,JxSí,76.5,#00c4b2,Nacionalismo/independentismo,85.8,#18a1cd,1342,83,26,81,120,NA,NA,48,76.5,4.7,1.5,4.6,6.8,NA,NA,2.7
2015,08172,Premià de Mar,Barcelona,20403,JxSí,40.6,#00c4b2,Nacionalismo/independentismo,53.3,#18a1cd,6471,1730,1449,1173,1583,NA,NA,604,40.6,10.8,9.1,7.4,9.9,NA,NA,3.8
2015,08174,Puigdàlber,Barcelona,398,JxSí,57.9,#00c4b2,Nacionalismo/independentismo,75.9,#18a1cd,197,14,9,13,37,NA,NA,27,57.9,4.1,2.6,3.8,10.9,NA,NA,7.9
2015,08175,Puig-reig,Barcelona,3377,JxSí,69,#00c4b2,Nacionalismo/independentismo,80.2,#18a1cd,1831,179,66,137,214,NA,NA,95,69,6.8,2.5,5.2,8.1,NA,NA,3.6
2015,08176,Pujalt,Barcelona,157,JxSí,70.5,#00c4b2,Nacionalismo/independentismo,81.4,#18a1cd,91,4,2,16,13,NA,NA,1,70.5,3.1,1.6,12.4,10.1,NA,NA,0.8
2015,08177,La Quar,Barcelona,40,JxSí,75.8,#00c4b2,Nacionalismo/independentismo,84.8,#18a1cd,25,2,1,2,2,NA,NA,1,75.8,6.1,3,6.1,6.1,NA,NA,3
2015,08178,Rajadell,Barcelona,427,JxSí,59.8,#00c4b2,Nacionalismo/independentismo,72.1,#18a1cd,219,27,19,27,29,NA,NA,17,59.8,7.4,5.2,7.4,7.9,NA,NA,4.6
2015,08179,Rellinars,Barcelona,583,JxSí,58.6,#00c4b2,Nacionalismo/independentismo,66.7,#18a1cd,278,43,45,26,30,NA,NA,14,58.6,9.1,9.5,5.5,6.3,NA,NA,3
2015,08180,Ripollet,Barcelona,26546,Cs,27.3,#da5b1f,No nacionalistas,71.1,#fa8c00,3960,3603,3212,1830,1467,NA,NA,665,19.4,17.6,15.7,9,7.2,NA,NA,3.3
2015,08181,La Roca del Vallès,Barcelona,7887,JxSí,46.6,#00c4b2,Nacionalismo/independentismo,57.1,#18a1cd,2971,658,445,402,498,NA,NA,232,46.6,10.3,7,6.3,7.8,NA,NA,3.6
2015,08182,El Pont de Vilomara i Rocafort,Barcelona,2795,JxSí,30.6,#00c4b2,No nacionalistas,62.1,#fa8c00,664,460,184,151,127,NA,NA,47,30.6,21.2,8.5,7,5.9,NA,NA,2.2
2015,08183,Roda de Ter,Barcelona,4509,JxSí,70.6,#00c4b2,Nacionalismo/independentismo,80.2,#18a1cd,2586,269,121,128,272,NA,NA,95,70.6,7.3,3.3,3.5,7.4,NA,NA,2.6
2015,08184,Rubí,Barcelona,53643,Cs,25.9,#da5b1f,No nacionalistas,65.4,#fa8c00,10019,6703,4981,3397,2850,NA,NA,1396,25.1,16.8,12.5,8.5,7.2,NA,NA,3.5
2015,08185,Rubió,Barcelona,193,JxSí,54.2,#00c4b2,Nacionalismo/independentismo,74.7,#18a1cd,90,2,10,10,22,NA,NA,13,54.2,1.2,6,6,13.2,NA,NA,7.8
2015,08187,Sabadell,Barcelona,152499,JxSí,33.7,#00c4b2,No nacionalistas,55.8,#fa8c00,40377,17359,14648,8308,9506,NA,NA,4246,33.7,14.5,12.2,6.9,7.9,NA,NA,3.6
2015,08188,Sagàs,Barcelona,114,JxSí,71.2,#00c4b2,Nacionalismo/independentismo,87.5,#18a1cd,74,6,0,3,11,NA,NA,6,71.2,5.8,0,2.9,10.6,NA,NA,5.8
2015,08189,Sant Pere Sallavinera,Barcelona,131,JxSí,81.4,#00c4b2,Nacionalismo/independentismo,93.8,#18a1cd,92,1,1,1,11,NA,NA,4,81.4,0.9,0.9,0.9,9.7,NA,NA,3.5
2015,08190,Saldes,Barcelona,256,JxSí,70.1,#00c4b2,Nacionalismo/independentismo,80.4,#18a1cd,150,18,9,6,19,NA,NA,3,70.1,8.4,4.2,2.8,8.9,NA,NA,1.4
2015,08191,Sallent,Barcelona,5289,JxSí,50.4,#00c4b2,Nacionalismo/independentismo,62.6,#18a1cd,2105,645,276,287,446,NA,NA,97,50.4,15.4,6.6,6.9,10.7,NA,NA,2.3
2015,08192,Santpedor,Barcelona,5690,JxSí,61.4,#00c4b2,Nacionalismo/independentismo,73,#18a1cd,2873,336,230,210,418,NA,NA,141,61.4,7.2,4.9,4.5,8.9,NA,NA,3
2015,08193,Sant Iscle de Vallalta,Barcelona,950,JxSí,58.9,#00c4b2,Nacionalismo/independentismo,70.2,#18a1cd,441,37,45,62,70,NA,NA,25,58.9,4.9,6,8.3,9.3,NA,NA,3.3
2015,08194,Sant Adrià de Besòs,Barcelona,25559,Cs,24.1,#da5b1f,No nacionalistas,73.2,#fa8c00,3325,3459,2386,2471,1000,NA,NA,592,18.9,19.7,13.6,14.1,5.7,NA,NA,3.4
2015,08195,Sant Agustí de Lluçanès,Barcelona,81,JxSí,85.5,#00c4b2,Nacionalismo/independentismo,92.1,#18a1cd,65,1,0,2,4,NA,NA,1,85.5,1.3,0,2.6,5.3,NA,NA,1.3
2015,08196,Sant Andreu de la Barca,Barcelona,19207,Cs,27,#da5b1f,No nacionalistas,73.5,#fa8c00,2811,3370,2026,1230,738,NA,NA,430,19.2,23,13.8,8.4,5,NA,NA,2.9
2015,08197,Sant Andreu de Llavaneres,Barcelona,7553,JxSí,53,#00c4b2,Nacionalismo/independentismo,62,#18a1cd,3151,388,263,493,332,NA,NA,246,53,6.5,4.4,8.3,5.6,NA,NA,4.1
2015,08198,Sant Antoni de Vilamajor,Barcelona,4365,JxSí,54.1,#00c4b2,Nacionalismo/independentismo,68.4,#18a1cd,1938,221,209,186,423,NA,NA,117,54.1,6.2,5.8,5.2,11.8,NA,NA,3.3
2015,08199,Sant Bartomeu del Grau,Barcelona,668,JxSí,69,#00c4b2,Nacionalismo/independentismo,80.5,#18a1cd,383,27,14,30,42,NA,NA,24,69,4.9,2.5,5.4,7.6,NA,NA,4.3
2015,08200,Sant Boi de Llobregat,Barcelona,61290,Cs,24.2,#da5b1f,No nacionalistas,71.1,#fa8c00,9715,9945,7147,3940,2740,NA,NA,1614,20.8,21.3,15.3,8.4,5.9,NA,NA,3.5
2015,08201,Sant Boi de Lluçanès,Barcelona,443,JxSí,79.1,#00c4b2,Nacionalismo/independentismo,87.9,#18a1cd,288,12,5,20,24,NA,NA,8,79.1,3.3,1.4,5.5,6.6,NA,NA,2.2
2015,08202,Sant Celoni,Barcelona,12578,JxSí,52.5,#00c4b2,Nacionalismo/independentismo,63.8,#18a1cd,5244,1171,592,629,929,NA,NA,317,52.5,11.7,5.9,6.3,9.3,NA,NA,3.2
2015,08203,Sant Cebrià de Vallalta,Barcelona,2401,JxSí,52.5,#00c4b2,Nacionalismo/independentismo,64,#18a1cd,957,114,149,108,178,NA,NA,63,52.5,6.3,8.2,5.9,9.8,NA,NA,3.5
2015,08204,Sant Climent de Llobregat,Barcelona,3053,JxSí,43.3,#00c4b2,Nacionalismo/independentismo,54.4,#18a1cd,1078,304,256,109,209,NA,NA,104,43.3,12.2,10.3,4.4,8.4,NA,NA,4.2
2015,08205,Sant Cugat del Vallès,Barcelona,59002,JxSí,47.9,#00c4b2,Nacionalismo/independentismo,62.3,#18a1cd,23659,3350,2974,2998,4974,NA,NA,2512,47.9,6.8,6,6.1,10.1,NA,NA,5.1
2015,08206,Sant Cugat Sesgarrigues,Barcelona,734,JxSí,60.8,#00c4b2,Nacionalismo/independentismo,72.1,#18a1cd,383,73,26,17,61,NA,NA,15,60.8,11.6,4.1,2.7,9.7,NA,NA,2.4
2015,08207,Sant Esteve de Palautordera,Barcelona,1837,JxSí,71.9,#00c4b2,Nacionalismo/independentismo,88.3,#18a1cd,1166,37,35,39,230,NA,NA,42,71.9,2.3,2.2,2.4,14.2,NA,NA,2.6
2015,08208,Sant Esteve Sesrovires,Barcelona,5707,JxSí,36.9,#00c4b2,No nacionalistas,51.5,#fa8c00,1677,574,465,342,401,NA,NA,183,36.9,12.6,10.2,7.5,8.8,NA,NA,4
2015,08209,Sant Fost de Campsentelles,Barcelona,6786,JxSí,36.3,#00c4b2,No nacionalistas,54.3,#fa8c00,1896,521,592,585,362,NA,NA,157,36.3,10,11.3,11.2,6.9,NA,NA,3
2015,08210,Sant Feliu de Codines,Barcelona,4298,JxSí,59.5,#00c4b2,Nacionalismo/independentismo,72.4,#18a1cd,1961,233,199,150,348,NA,NA,123,59.5,7.1,6,4.6,10.6,NA,NA,3.7
2015,08211,Sant Feliu de Llobregat,Barcelona,32929,JxSí,26.7,#00c4b2,No nacionalistas,63.8,#fa8c00,7079,4515,3355,2265,1755,NA,NA,1027,26.7,17,12.7,8.6,6.6,NA,NA,3.9
2015,08212,Sant Feliu Sasserra,Barcelona,500,JxSí,81.5,#00c4b2,Nacionalismo/independentismo,91,#18a1cd,353,10,2,17,27,NA,NA,14,81.5,2.3,0.5,3.9,6.2,NA,NA,3.2
2015,08213,Sant Fruitós de Bages,Barcelona,6288,JxSí,56.5,#00c4b2,Nacionalismo/independentismo,67.1,#18a1cd,2792,468,294,258,387,NA,NA,176,56.5,9.5,6,5.2,7.8,NA,NA,3.6
2015,08214,Vilassar de Dalt,Barcelona,6860,JxSí,55,#00c4b2,Nacionalismo/independentismo,68,#18a1cd,3127,437,287,389,566,NA,NA,204,55,7.7,5,6.8,10,NA,NA,3.6
2015,08215,Sant Hipòlit de Voltregà,Barcelona,2566,JxSí,67.7,#00c4b2,Nacionalismo/independentismo,79.2,#18a1cd,1447,169,45,83,180,NA,NA,87,67.7,7.9,2.1,3.9,8.4,NA,NA,4.1
2015,08216,Sant Jaume de Frontanyà,Barcelona,25,JxSí,60.9,#00c4b2,Nacionalismo/independentismo,87,#18a1cd,14,1,2,0,5,NA,NA,1,60.9,4.3,8.7,0,21.7,NA,NA,4.3
2015,08217,Sant Joan Despí,Barcelona,24906,JxSí,24.6,#00c4b2,No nacionalistas,67.3,#fa8c00,4949,4206,2759,1572,1127,NA,NA,693,24.6,20.9,13.7,7.8,5.6,NA,NA,3.4
2015,08218,Sant Joan de Vilatorrada,Barcelona,8052,JxSí,42.7,#00c4b2,Nacionalismo/independentismo,51.5,#18a1cd,2678,885,528,370,394,NA,NA,213,42.7,14.1,8.4,5.9,6.3,NA,NA,3.4
2015,08219,Vilassar de Mar,Barcelona,15295,JxSí,51.4,#00c4b2,Nacionalismo/independentismo,64.7,#18a1cd,6586,881,810,728,1288,NA,NA,517,51.4,6.9,6.3,5.7,10.1,NA,NA,4
2015,08220,Sant Julià de Vilatorta,Barcelona,2354,JxSí,83.5,#00c4b2,Nacionalismo/independentismo,92.5,#18a1cd,1797,41,34,39,148,NA,NA,46,83.5,1.9,1.6,1.8,6.9,NA,NA,2.1
2015,08221,Sant Just Desvern,Barcelona,12359,JxSí,44.6,#00c4b2,Nacionalismo/independentismo,56.9,#18a1cd,4544,1098,707,752,943,NA,NA,387,44.6,10.8,6.9,7.4,9.2,NA,NA,3.8
2015,08222,Sant Llorenç d'Hortons,Barcelona,1893,JxSí,52.1,#00c4b2,Nacionalismo/independentismo,66.5,#18a1cd,826,126,137,79,188,NA,NA,61,52.1,8,8.6,5,11.9,NA,NA,3.9
2015,08223,Sant Llorenç Savall,Barcelona,1859,JxSí,62.7,#00c4b2,Nacionalismo/independentismo,75.3,#18a1cd,893,85,68,86,141,NA,NA,47,62.7,6,4.8,6,9.9,NA,NA,3.3
2015,08224,Sant Martí de Centelles,Barcelona,821,JxSí,57.7,#00c4b2,Nacionalismo/independentismo,72.1,#18a1cd,380,49,50,35,78,NA,NA,25,57.7,7.4,7.6,5.3,11.8,NA,NA,3.8
2015,08225,Sant Martí d'Albars,Barcelona,94,JxSí,76.7,#00c4b2,Nacionalismo/independentismo,91.9,#18a1cd,66,1,1,3,10,NA,NA,3,76.7,1.2,1.2,3.5,11.6,NA,NA,3.5
2015,08226,Sant Martí de Tous,Barcelona,875,JxSí,70,#00c4b2,Nacionalismo/independentismo,85.7,#18a1cd,554,36,15,33,86,NA,NA,38,70,4.6,1.9,4.2,10.9,NA,NA,4.8
2015,08227,Sant Martí Sarroca,Barcelona,2334,JxSí,55.3,#00c4b2,Nacionalismo/independentismo,74.1,#18a1cd,1044,141,89,86,258,NA,NA,112,55.3,7.5,4.7,4.6,13.7,NA,NA,5.9
2015,08228,Sant Martí Sesgueioles,Barcelona,296,JxSí,64.8,#00c4b2,Nacionalismo/independentismo,82.8,#18a1cd,158,7,7,13,36,NA,NA,8,64.8,2.9,2.9,5.3,14.8,NA,NA,3.3
2015,08229,Sant Mateu de Bages,Barcelona,536,JxSí,79.1,#00c4b2,Nacionalismo/independentismo,89.6,#18a1cd,364,10,3,20,23,NA,NA,29,79.1,2.2,0.7,4.3,5,NA,NA,6.3
2015,08230,Premià de Dalt,Barcelona,7608,JxSí,44.1,#00c4b2,Nacionalismo/independentismo,54.2,#18a1cd,2753,711,356,501,409,NA,NA,277,44.1,11.4,5.7,8,6.6,NA,NA,4.4
2015,08231,Sant Pere de Ribes,Barcelona,20482,JxSí,30.7,#00c4b2,No nacionalistas,57,#fa8c00,4622,2292,1392,1124,1463,NA,NA,491,30.7,15.2,9.2,7.5,9.7,NA,NA,3.3
2015,08232,Sant Pere de Riudebitlles,Barcelona,1793,JxSí,61.5,#00c4b2,Nacionalismo/independentismo,76,#18a1cd,915,129,62,80,167,NA,NA,54,61.5,8.7,4.2,5.4,11.2,NA,NA,3.6
2015,08233,Sant Pere de Torelló,Barcelona,1871,JxSí,77,#00c4b2,Nacionalismo/independentismo,87.5,#18a1cd,1189,54,34,36,118,NA,NA,52,77,3.5,2.2,2.3,7.6,NA,NA,3.4
2015,08234,Sant Pere de Vilamajor,Barcelona,3189,JxSí,48.8,#00c4b2,Nacionalismo/independentismo,62,#18a1cd,1263,189,204,179,279,NA,NA,95,48.8,7.3,7.9,6.9,10.8,NA,NA,3.7
2015,08235,Sant Pol de Mar,Barcelona,3694,JxSí,64.3,#00c4b2,Nacionalismo/independentismo,76.8,#18a1cd,2001,174,143,140,304,NA,NA,97,64.3,5.6,4.6,4.5,9.8,NA,NA,3.1
2015,08236,Sant Quintí de Mediona,Barcelona,1523,JxSí,66.8,#00c4b2,Nacionalismo/independentismo,75.6,#18a1cd,820,74,48,122,78,NA,NA,34,66.8,6,3.9,9.9,6.4,NA,NA,2.8
2015,08237,Sant Quirze de Besora,Barcelona,1644,JxSí,76.5,#00c4b2,Nacionalismo/independentismo,85.9,#18a1cd,1064,59,45,52,69,NA,NA,63,76.5,4.2,3.2,3.7,5,NA,NA,4.5
2015,08238,Sant Quirze del Vallès,Barcelona,14454,JxSí,48.7,#00c4b2,Nacionalismo/independentismo,59.3,#18a1cd,5981,1033,912,654,1000,NA,NA,398,48.7,8.4,7.4,5.3,8.1,NA,NA,3.2
2015,08239,Sant Quirze Safaja,Barcelona,450,JxSí,56.7,#00c4b2,Nacionalismo/independentismo,68.4,#18a1cd,219,21,30,16,28,NA,NA,22,56.7,5.4,7.8,4.2,7.2,NA,NA,5.7
2015,08240,Sant Sadurní d'Anoia,Barcelona,9365,JxSí,51.6,#00c4b2,Nacionalismo/independentismo,63.8,#18a1cd,3942,922,616,407,755,NA,NA,254,51.6,12.1,8.1,5.3,9.9,NA,NA,3.3
2015,08241,Sant Sadurní d'Osormort,Barcelona,74,JxSí,62.5,#00c4b2,Nacionalismo/independentismo,84.4,#18a1cd,40,1,1,3,5,NA,NA,9,62.5,1.6,1.6,4.7,7.8,NA,NA,14.1
2015,08242,Marganell,Barcelona,218,JxSí,62.6,#00c4b2,Nacionalismo/independentismo,83.5,#18a1cd,114,10,9,7,22,NA,NA,17,62.6,5.5,5,3.9,12.1,NA,NA,9.3
2015,08243,Santa Cecília de Voltregà,Barcelona,160,JxSí,79.2,#00c4b2,Nacionalismo/independentismo,91.3,#18a1cd,118,1,4,3,12,NA,NA,7,79.2,0.7,2.7,2,8.1,NA,NA,4.7
2015,08244,Santa Coloma de Cervelló,Barcelona,5835,JxSí,36.2,#00c4b2,No nacionalistas,51.7,#fa8c00,1730,506,629,293,446,NA,NA,173,36.2,10.6,13.2,6.1,9.3,NA,NA,3.6
2015,08245,Santa Coloma de Gramenet,Barcelona,78755,PSC,25.3,#da1f35,No nacionalistas,79,#fa8c00,7815,14502,8439,7994,3197,NA,NA,1644,13.6,25.3,14.7,13.9,5.6,NA,NA,2.9
2015,08246,Santa Eugènia de Berga,Barcelona,1682,JxSí,78.8,#00c4b2,Nacionalismo/independentismo,87.8,#18a1cd,1145,34,35,42,105,NA,NA,31,78.8,2.3,2.4,2.9,7.2,NA,NA,2.1
2015,08247,Santa Eulàlia de Riuprimer,Barcelona,963,JxSí,75.5,#00c4b2,Nacionalismo/independentismo,89.2,#18a1cd,631,22,8,17,91,NA,NA,27,75.5,2.6,1,2,10.9,NA,NA,3.2
2015,08248,Santa Eulàlia de Ronçana,Barcelona,5385,JxSí,47.5,#00c4b2,Nacionalismo/independentismo,58.8,#18a1cd,2012,348,332,252,379,NA,NA,140,47.5,8.2,7.8,5.9,8.9,NA,NA,3.3
2015,08249,Santa Fe del Penedès,Barcelona,270,JxSí,68,#00c4b2,Nacionalismo/independentismo,87.5,#18a1cd,174,5,3,4,45,NA,NA,7,68,2,1.2,1.6,17.6,NA,NA,2.7
2015,08250,Santa Margarida de Montbui,Barcelona,7037,Cs,24.5,#da5b1f,No nacionalistas,69.4,#fa8c00,1190,1235,565,509,271,NA,NA,186,22.5,23.3,10.7,9.6,5.1,NA,NA,3.5
2015,08251,Santa Margarida i els Monjos,Barcelona,4970,JxSí,38.4,#00c4b2,No nacionalistas,51.7,#fa8c00,1495,673,308,261,303,NA,NA,119,38.4,17.3,7.9,6.7,7.8,NA,NA,3
