year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,votos_partido_1,votos_partido_2,votos_partido_3,votos_partido_4,votos_partido_5,votos_partido_6,votos_partido_7,votos_partido_8,votos_partido_99,por_voto_partido_1,por_voto_partido_2,por_voto_partido_3,por_voto_partido_4,por_voto_partido_5,por_voto_partido_6,por_voto_partido_7,por_voto_partido_8,por_voto_partido_99
2003,08012,Avinyó,Barcelona,1664,CiU,64.1,#1e4a8e,Nacionalismo/independentismo,84.7,#18a1cd,123,859,275,37,34,0,NA,NA,3,9.2,64.1,20.5,2.8,2.5,0,NA,NA,0.2
2003,08013,Avinyonet del Penedès,Barcelona,1092,CiU,52.3,#1e4a8e,Nacionalismo/independentismo,74.2,#18a1cd,125,395,165,29,32,0,NA,NA,6,16.6,52.3,21.9,3.8,4.2,0,NA,NA,0.8
2003,08014,Aiguafreda,Barcelona,1835,CiU,44.6,#1e4a8e,Nacionalismo/independentismo,66.8,#18a1cd,254,622,310,84,105,0,NA,NA,8,18.2,44.6,22.2,6,7.5,0,NA,NA,0.6
2003,08015,Badalona,Barcelona,168163,PSC-CpC,39.3,#da1f35,No nacionalistas,63,#fa8c00,36303,22997,10329,11959,8213,44,NA,NA,1738,39.3,24.9,11.2,12.9,8.9,0,NA,NA,1.9
2003,08016,Bagà,Barcelona,1778,CiU,42.3,#1e4a8e,Nacionalismo/independentismo,59.1,#18a1cd,415,541,213,49,40,2,NA,NA,13,32.5,42.3,16.7,3.8,3.1,0.2,NA,NA,1
2003,08017,Balenyà,Barcelona,2579,CiU,42.2,#1e4a8e,Nacionalismo/independentismo,65.7,#18a1cd,398,759,421,103,80,1,NA,NA,16,22.1,42.2,23.4,5.7,4.4,0.1,NA,NA,0.9
2003,08018,Balsareny,Barcelona,2727,CiU,39.4,#1e4a8e,Nacionalismo/independentismo,57,#18a1cd,592,722,322,81,90,2,NA,NA,13,32.3,39.4,17.6,4.4,4.9,0.1,NA,NA,0.7
2003,08019,Barcelona,Barcelona,1222415,PSC-CpC,30.6,#da1f35,No nacionalistas,55.5,#fa8c00,249189,227782,126613,123297,69241,290,NA,NA,9492,30.6,28,15.6,15.2,8.5,0,NA,NA,1.2
2003,08020,Begues,Barcelona,3746,CiU,34.9,#1e4a8e,Nacionalismo/independentismo,56.8,#18a1cd,600,921,575,275,210,0,NA,NA,38,22.7,34.9,21.8,10.4,8,0,NA,NA,1.4
2003,08021,Bellprat,Barcelona,83,CiU,62.8,#1e4a8e,Nacionalismo/independentismo,76.5,#18a1cd,6,32,7,5,1,0,NA,NA,0,11.8,62.8,13.7,9.8,2,0,NA,NA,0
2003,08022,Berga,Barcelona,12436,CiU,38,#1e4a8e,Nacionalismo/independentismo,62,#18a1cd,2126,3148,1974,522,348,3,NA,NA,77,25.7,38,23.8,6.3,4.2,0,NA,NA,0.9
2003,08023,Bigues i Riells,Barcelona,5151,CiU,40.2,#1e4a8e,Nacionalismo/independentismo,59.8,#18a1cd,713,1215,590,268,182,4,NA,NA,29,23.6,40.2,19.5,8.9,6,0.1,NA,NA,0.9
2003,08024,Borredà,Barcelona,394,CiU,48.3,#1e4a8e,Nacionalismo/independentismo,65.8,#18a1cd,71,141,51,11,14,0,NA,NA,3,24.3,48.3,17.5,3.8,4.8,0,NA,NA,1
2003,08025,El Bruc,Barcelona,1091,CiU,38,#1e4a8e,Nacionalismo/independentismo,60,#18a1cd,155,266,154,52,65,0,NA,NA,6,22.1,38,22,7.4,9.3,0,NA,NA,0.9
2003,08026,El Brull,Barcelona,169,CiU,46.9,#1e4a8e,Nacionalismo/independentismo,75.5,#18a1cd,13,67,40,13,7,0,NA,NA,3,9.1,46.9,28,9.1,4.9,0,NA,NA,2.1
2003,08027,Les Cabanyes,Barcelona,479,CiU,44.4,#1e4a8e,Nacionalismo/independentismo,65.6,#18a1cd,79,161,77,16,27,0,NA,NA,2,21.8,44.4,21.2,4.4,7.4,0,NA,NA,0.6
2003,08028,Cabrera d'Anoia,Barcelona,608,PSC-CpC,46.1,#da1f35,No nacionalistas,62.4,#fa8c00,181,101,46,40,22,0,NA,NA,2,46.1,25.7,11.7,10.2,5.6,0,NA,NA,0.5
2003,08029,Cabrera de Mar,Barcelona,3064,CiU,47.7,#1e4a8e,Nacionalismo/independentismo,68.4,#18a1cd,315,1037,448,234,95,0,NA,NA,21,14.5,47.7,20.6,10.8,4.4,0,NA,NA,1
2003,08030,Cabrils,Barcelona,4062,CiU,45.4,#1e4a8e,Nacionalismo/independentismo,67.2,#18a1cd,438,1269,611,300,140,0,NA,NA,24,15.7,45.4,21.8,10.7,5,0,NA,NA,0.9
2003,08031,Calaf,Barcelona,2426,CiU,44.8,#1e4a8e,Nacionalismo/independentismo,66.9,#18a1cd,375,806,395,99,76,0,NA,NA,34,20.8,44.8,21.9,5.5,4.2,0,NA,NA,1.9
2003,08032,Caldes d'Estrac,Barcelona,1750,CiU,43.7,#1e4a8e,Nacionalismo/independentismo,60.6,#18a1cd,298,521,201,102,49,1,NA,NA,10,25,43.7,16.9,8.6,4.1,0.1,NA,NA,0.8
2003,08033,Caldes de Montbui,Barcelona,11350,CiU,36.7,#1e4a8e,Nacionalismo/independentismo,55.8,#18a1cd,1993,2632,1363,596,433,0,NA,NA,71,27.8,36.7,19,8.3,6,0,NA,NA,1
2003,08034,Calders,Barcelona,630,CiU,43.8,#1e4a8e,Nacionalismo/independentismo,77.2,#18a1cd,53,211,161,26,25,0,NA,NA,6,11,43.8,33.4,5.4,5.2,0,NA,NA,1.2
2003,08035,Calella,Barcelona,10960,CiU,39.1,#1e4a8e,Nacionalismo/independentismo,62.7,#18a1cd,1339,2680,1614,788,300,6,NA,NA,90,19.5,39.1,23.5,11.5,4.4,0.1,NA,NA,1.3
2003,08036,Calonge de Segarra,Barcelona,166,CiU,58.5,#1e4a8e,Nacionalismo/independentismo,91.1,#18a1cd,5,72,40,4,2,0,NA,NA,0,4.1,58.5,32.5,3.2,1.6,0,NA,NA,0
2003,08037,Calldetenes,Barcelona,1596,CiU,45.2,#1e4a8e,Nacionalismo/independentismo,85.6,#18a1cd,76,548,488,28,45,0,NA,NA,21,6.3,45.2,40.2,2.3,3.7,0,NA,NA,1.7
2003,08038,Callús,Barcelona,1135,CiU,43,#1e4a8e,Nacionalismo/independentismo,70.1,#18a1cd,155,344,216,28,40,0,NA,NA,10,19.4,43,27,3.5,5,0,NA,NA,1.3
2003,08039,Campins,Barcelona,247,CiU,46.6,#1e4a8e,Nacionalismo/independentismo,68,#18a1cd,26,83,37,6,21,0,NA,NA,2,14.6,46.6,20.8,3.4,11.8,0,NA,NA,1.1
2003,08040,Canet de Mar,Barcelona,9258,CiU,35.1,#1e4a8e,Nacionalismo/independentismo,56.4,#18a1cd,1407,2089,1266,682,354,3,NA,NA,74,23.7,35.1,21.3,11.5,6,0,NA,NA,1.2
2003,08041,Canovelles,Barcelona,10201,PSC-CpC,45,#da1f35,No nacionalistas,65.4,#fa8c00,2644,1510,473,747,366,4,NA,NA,80,45,25.7,8.1,12.7,6.2,0.1,NA,NA,1.4
2003,08042,Cànoves i Samalús,Barcelona,1758,CiU,32.7,#1e4a8e,No nacionalistas,53.8,#fa8c00,362,365,144,165,58,0,NA,NA,16,32.4,32.7,12.9,14.8,5.2,0,NA,NA,1.4
2003,08043,Canyelles,Barcelona,2003,PSC-CpC,34.9,#da1f35,No nacionalistas,54.4,#fa8c00,435,415,142,157,76,0,NA,NA,12,34.9,33.3,11.4,12.6,6.1,0,NA,NA,1
2003,08044,Capellades,Barcelona,4074,CiU,34.7,#1e4a8e,Nacionalismo/independentismo,57,#18a1cd,787,962,617,249,124,0,NA,NA,24,28.4,34.7,22.2,9,4.5,0,NA,NA,0.9
2003,08045,Capolat,Barcelona,74,CiU,46.5,#1e4a8e,Nacionalismo/independentismo,76.7,#18a1cd,6,20,13,0,3,0,NA,NA,0,13.9,46.5,30.2,0,7,0,NA,NA,0
2003,08046,Cardedeu,Barcelona,10801,CiU,37.1,#1e4a8e,Nacionalismo/independentismo,56.1,#18a1cd,1787,2699,1380,622,603,6,NA,NA,108,24.6,37.1,19,8.6,8.3,0.1,NA,NA,1.5
2003,08047,Cardona,Barcelona,4538,CiU,44.1,#1e4a8e,Nacionalismo/independentismo,58.5,#18a1cd,890,1322,429,196,106,1,NA,NA,25,29.7,44.1,14.3,6.5,3.5,0,NA,NA,0.8
2003,08048,Carme,Barcelona,598,CiU,49.4,#1e4a8e,Nacionalismo/independentismo,73,#18a1cd,67,232,111,24,27,0,NA,NA,4,14.3,49.4,23.6,5.1,5.7,0,NA,NA,0.9
2003,08049,Casserres,Barcelona,1354,CiU,66.2,#1e4a8e,Nacionalismo/independentismo,84.3,#18a1cd,102,678,185,22,25,0,NA,NA,6,10,66.2,18.1,2.1,2.4,0,NA,NA,0.6
2003,08050,Castellar del Riu,Barcelona,112,CiU,51.8,#1e4a8e,Nacionalismo/independentismo,79.5,#18a1cd,12,43,23,5,0,0,NA,NA,0,14.5,51.8,27.7,6,0,0,NA,NA,0
2003,08051,Castellar del Vallès,Barcelona,14999,CiU,35.4,#1e4a8e,Nacionalismo/independentismo,54.7,#18a1cd,2772,3422,1861,731,670,0,NA,NA,138,28.7,35.4,19.2,7.6,6.9,0,NA,NA,1.4
2003,08052,Castellar de n'Hug,Barcelona,166,CiU,72.2,#1e4a8e,Nacionalismo/independentismo,86.5,#18a1cd,11,96,18,5,2,0,NA,NA,1,8.3,72.2,13.5,3.8,1.5,0,NA,NA,0.8
2003,08053,Castellbell i el Vilar,Barcelona,2627,CiU,35.6,#1e4a8e,Nacionalismo/independentismo,52.9,#18a1cd,566,586,282,139,47,1,NA,NA,12,34.4,35.6,17.1,8.4,2.9,0.1,NA,NA,0.7
2003,08054,Castellbisbal,Barcelona,7605,PSC-CpC,34.1,#da1f35,No nacionalistas,55,#fa8c00,1538,1288,711,543,339,1,NA,NA,60,34.1,28.6,15.8,12,7.5,0,NA,NA,1.3
2003,08055,Castellcir,Barcelona,385,CiU,39,#1e4a8e,Nacionalismo/independentismo,73.4,#18a1cd,50,107,94,11,9,0,NA,NA,1,18.2,39,34.3,4,3.3,0,NA,NA,0.4
2003,08056,Castelldefels,Barcelona,36707,PSC-CpC,35.6,#da1f35,No nacionalistas,64,#fa8c00,7530,5143,2216,4054,1590,12,NA,NA,373,35.6,24.3,10.5,19.1,7.5,0.1,NA,NA,1.8
2003,08057,Castell de l'Areny,Barcelona,58,CiU,58.7,#1e4a8e,Nacionalismo/independentismo,78.3,#18a1cd,5,27,9,2,2,0,NA,NA,0,10.9,58.7,19.6,4.3,4.3,0,NA,NA,0
2003,08058,Castellet i la Gornal,Barcelona,1325,PSC-CpC,35.5,#da1f35,No nacionalistas,50.6,#fa8c00,284,244,147,71,37,0,NA,NA,12,35.5,30.5,18.4,8.9,4.6,0,NA,NA,1.5
2003,08059,Castellfollit del Boix,Barcelona,311,CiU,45.3,#1e4a8e,Nacionalismo/independentismo,73.7,#18a1cd,21,86,54,13,12,0,NA,NA,0,11.1,45.3,28.4,6.8,6.3,0,NA,NA,0
2003,08060,Castellfollit de Riubregós,Barcelona,180,CiU,52.4,#1e4a8e,Nacionalismo/independentismo,81.9,#18a1cd,11,78,44,12,3,0,NA,NA,0,7.4,52.4,29.5,8.1,2,0,NA,NA,0
2003,08061,Castellgalí,Barcelona,915,CiU,39.9,#1e4a8e,Nacionalismo/independentismo,54.3,#18a1cd,170,240,86,59,32,0,NA,NA,10,28.2,39.9,14.3,9.8,5.3,0,NA,NA,1.7
2003,08062,Castellnou de Bages,Barcelona,580,CiU,41,#1e4a8e,Nacionalismo/independentismo,63.8,#18a1cd,75,154,86,36,16,0,NA,NA,3,20,41,22.9,9.6,4.3,0,NA,NA,0.8
2003,08063,Castellolí,Barcelona,366,CiU,46.1,#1e4a8e,Nacionalismo/independentismo,81.5,#18a1cd,26,147,113,16,10,0,NA,NA,6,8.2,46.1,35.4,5,3.1,0,NA,NA,1.9
2003,08064,Castellterçol,Barcelona,1716,CiU,45.6,#1e4a8e,Nacionalismo/independentismo,73.7,#18a1cd,195,613,377,67,74,0,NA,NA,6,14.5,45.6,28,5,5.5,0,NA,NA,0.4
2003,08065,Castellví de la Marca,Barcelona,1200,CiU,56.2,#1e4a8e,Nacionalismo/independentismo,74.7,#18a1cd,135,462,152,28,31,0,NA,NA,8,16.4,56.2,18.5,3.4,3.8,0,NA,NA,1
2003,08066,Castellví de Rosanes,Barcelona,978,PSC-CpC,29,#da1f35,No nacionalistas,50.4,#fa8c00,201,191,148,92,45,0,NA,NA,11,29,27.6,21.4,13.3,6.5,0,NA,NA,1.6
2003,08067,Centelles,Barcelona,5069,CiU,43.4,#1e4a8e,Nacionalismo/independentismo,66.1,#18a1cd,761,1552,806,202,188,1,NA,NA,42,21.3,43.4,22.6,5.7,5.3,0,NA,NA,1.2
2003,08068,Cervelló,Barcelona,5339,CiU,34.3,#1e4a8e,Nacionalismo/independentismo,54.3,#18a1cd,835,1123,656,377,216,0,NA,NA,35,25.5,34.3,20,11.5,6.6,0,NA,NA,1.1
2003,08069,Collbató,Barcelona,2165,CiU,32.1,#1e4a8e,Nacionalismo/independentismo,54,#18a1cd,360,455,310,170,104,0,NA,NA,8,25.4,32.1,21.9,12,7.3,0,NA,NA,0.6
2003,08070,Collsuspina,Barcelona,235,CiU,53.3,#1e4a8e,Nacionalismo/independentismo,79.5,#18a1cd,19,104,51,11,6,0,NA,NA,2,9.7,53.3,26.1,5.6,3.1,0,NA,NA,1
2003,08071,Copons,Barcelona,255,CiU,39.9,#1e4a8e,Nacionalismo/independentismo,63.3,#18a1cd,50,75,44,7,7,0,NA,NA,1,26.6,39.9,23.4,3.7,3.7,0,NA,NA,0.5
2003,08072,Corbera de Llobregat,Barcelona,8167,CiU,33.3,#1e4a8e,Nacionalismo/independentismo,53.8,#18a1cd,1322,1598,978,463,320,0,NA,NA,53,27.6,33.3,20.4,9.7,6.7,0,NA,NA,1.1
2003,08073,Cornellà de Llobregat,Barcelona,64185,PSC-CpC,48.7,#da1f35,No nacionalistas,74.5,#fa8c00,18838,6058,3396,5122,4219,28,NA,NA,637,48.7,15.7,8.8,13.2,10.9,0.1,NA,NA,1.6
2003,08074,Cubelles,Barcelona,7017,PSC-CpC,32.7,#da1f35,No nacionalistas,56.6,#fa8c00,1258,1098,541,587,273,4,NA,NA,56,32.7,28.5,14.1,15.2,7.1,0.1,NA,NA,1.5
2003,08075,Dosrius,Barcelona,2970,CiU,36.3,#1e4a8e,Nacionalismo/independentismo,53.9,#18a1cd,438,608,295,179,118,2,NA,NA,25,26.1,36.3,17.6,10.7,7,0.1,NA,NA,1.5
2003,08076,Esparreguera,Barcelona,15183,PSC-CpC,35.3,#da1f35,No nacionalistas,55.5,#fa8c00,3169,2408,1494,1003,699,1,NA,NA,116,35.3,26.9,16.7,11.2,7.8,0,NA,NA,1.3
2003,08077,Esplugues de Llobregat,Barcelona,36795,PSC-CpC,41.3,#da1f35,No nacionalistas,68.1,#fa8c00,9719,4708,2475,3811,2112,8,NA,NA,390,41.3,20,10.5,16.2,9,0,NA,NA,1.7
2003,08078,L'Espunyola,Barcelona,232,CiU,60.6,#1e4a8e,Nacionalismo/independentismo,79.4,#18a1cd,17,103,32,7,8,0,NA,NA,1,10,60.6,18.8,4.1,4.7,0,NA,NA,0.6
2003,08079,L'Estany,Barcelona,353,CiU,51.2,#1e4a8e,Nacionalismo/independentismo,85.8,#18a1cd,21,144,97,4,8,0,NA,NA,2,7.5,51.2,34.5,1.4,2.9,0,NA,NA,0.7
2003,08080,Fígols,Barcelona,41,CiU,56.2,#1e4a8e,Nacionalismo/independentismo,78.1,#18a1cd,4,18,7,2,0,0,NA,NA,0,12.5,56.2,21.9,6.2,0,0,NA,NA,0
2003,08081,Fogars de Montclús,Barcelona,325,CiU,47.1,#1e4a8e,Nacionalismo/independentismo,73.2,#18a1cd,30,121,67,12,23,0,NA,NA,0,11.7,47.1,26.1,4.7,8.9,0,NA,NA,0
2003,08082,Fogars de la Selva,Barcelona,789,PSC-CpC,35,#da1f35,No nacionalistas,50.3,#fa8c00,163,121,104,47,17,0,NA,NA,7,35,26,22.4,10.1,3.7,0,NA,NA,1.5
2003,08083,Folgueroles,Barcelona,1430,CiU,46.5,#1e4a8e,Nacionalismo/independentismo,79.4,#18a1cd,117,533,378,27,65,0,NA,NA,14,10.2,46.5,33,2.4,5.7,0,NA,NA,1.2
2003,08084,Fonollosa,Barcelona,916,CiU,47.5,#1e4a8e,Nacionalismo/independentismo,72.2,#18a1cd,110,309,161,40,21,0,NA,NA,4,16.9,47.5,24.7,6.1,3.2,0,NA,NA,0.6
2003,08085,Font-rubí,Barcelona,996,CiU,54.2,#1e4a8e,Nacionalismo/independentismo,76,#18a1cd,93,397,160,44,34,1,NA,NA,1,12.7,54.2,21.8,6,4.6,0.1,NA,NA,0.1
2003,08086,Les Franqueses del Vallès,Barcelona,11200,CiU,37.5,#1e4a8e,Nacionalismo/independentismo,52.4,#18a1cd,2048,2445,968,569,343,0,NA,NA,92,31.4,37.5,14.8,8.7,5.3,0,NA,NA,1.4
2003,08087,Gallifa,Barcelona,156,CiU,43.5,#1e4a8e,Nacionalismo/independentismo,75.8,#18a1cd,13,54,40,10,3,0,NA,NA,4,10.5,43.5,32.3,8.1,2.4,0,NA,NA,3.2
2003,08088,La Garriga,Barcelona,9645,CiU,39.8,#1e4a8e,Nacionalismo/independentismo,62.6,#18a1cd,1362,2604,1491,587,398,1,NA,NA,59,20.8,39.8,22.8,9,6.1,0,NA,NA,0.9
2003,08089,Gavà,Barcelona,33713,PSC-CpC,43.3,#da1f35,No nacionalistas,66.4,#fa8c00,8242,4228,1980,2679,1394,8,NA,NA,308,43.3,22.2,10.4,14.1,7.3,0,NA,NA,1.6
2003,08090,Gaià,Barcelona,128,CiU,55.8,#1e4a8e,Nacionalismo/independentismo,68.4,#18a1cd,24,53,12,2,4,0,NA,NA,0,25.3,55.8,12.6,2.1,4.2,0,NA,NA,0
2003,08091,Gelida,Barcelona,4071,PSC-CpC,32.8,#da1f35,Nacionalismo/independentismo,53.1,#18a1cd,888,881,555,180,150,1,NA,NA,31,32.8,32.6,20.5,6.7,5.6,0,NA,NA,1.1
2003,08092,Gironella,Barcelona,4113,CiU,34.7,#1e4a8e,Nacionalismo/independentismo,66,#18a1cd,715,1030,929,142,113,0,NA,NA,28,24.1,34.7,31.3,4.8,3.8,0,NA,NA,0.9
2003,08093,Gisclareny,Barcelona,32,CiU,46.1,#1e4a8e,Nacionalismo/independentismo,73.1,#18a1cd,1,12,7,2,4,0,NA,NA,0,3.9,46.1,26.9,7.7,15.4,0,NA,NA,0
2003,08094,La Granada,Barcelona,1193,CiU,44.4,#1e4a8e,Nacionalismo/independentismo,67.6,#18a1cd,182,404,211,45,57,0,NA,NA,6,20,44.4,23.2,5,6.3,0,NA,NA,0.7
2003,08095,Granera,Barcelona,67,CiU,53.1,#1e4a8e,Nacionalismo/independentismo,71.4,#18a1cd,11,26,9,2,0,0,NA,NA,0,22.4,53.1,18.4,4.1,0,0,NA,NA,0
2003,08096,Granollers,Barcelona,41917,CiU,34.8,#1e4a8e,No nacionalistas,49.9,#fa8c00,8694,9347,3883,2883,1492,11,NA,NA,330,32.4,34.8,14.4,10.7,5.6,0,NA,NA,1.2
2003,08097,Gualba,Barcelona,723,CiU,44.6,#1e4a8e,Nacionalismo/independentismo,71.2,#18a1cd,92,238,140,18,37,0,NA,NA,3,17.2,44.6,26.2,3.4,6.9,0,NA,NA,0.6
2003,08098,Sant Salvador de Guardiola,Barcelona,1995,CiU,40.6,#1e4a8e,Nacionalismo/independentismo,61.3,#18a1cd,264,492,252,115,68,0,NA,NA,16,21.8,40.6,20.8,9.5,5.6,0,NA,NA,1.3
2003,08099,Guardiola de Berguedà,Barcelona,768,CiU,50.3,#1e4a8e,Nacionalismo/independentismo,63.7,#18a1cd,158,276,72,18,20,0,NA,NA,3,28.8,50.3,13.1,3.3,3.6,0,NA,NA,0.5
2003,08100,Gurb,Barcelona,1619,CiU,52.5,#1e4a8e,Nacionalismo/independentismo,84.5,#18a1cd,71,662,403,62,41,0,NA,NA,13,5.6,52.5,32,4.9,3.2,0,NA,NA,1
2003,08101,L'Hospitalet de Llobregat,Barcelona,192212,PSC-CpC,45.2,#da1f35,No nacionalistas,71.1,#fa8c00,51306,21455,10233,16939,10477,65,NA,NA,1882,45.2,18.9,9,14.9,9.2,0.1,NA,NA,1.6
2003,08102,Igualada,Barcelona,27513,CiU,38.6,#1e4a8e,Nacionalismo/independentismo,60.4,#18a1cd,4353,7127,4023,1820,781,3,NA,NA,213,23.6,38.6,21.8,9.8,4.2,0,NA,NA,1.1
2003,08103,Jorba,Barcelona,474,CiU,44.7,#1e4a8e,Nacionalismo/independentismo,77.2,#18a1cd,33,155,113,31,7,0,NA,NA,1,9.5,44.7,32.6,8.9,2,0,NA,NA,0.3
2003,08104,La Llacuna,Barcelona,715,CiU,44.6,#1e4a8e,Nacionalismo/independentismo,74.5,#18a1cd,71,229,152,35,19,0,NA,NA,5,13.8,44.6,29.6,6.8,3.7,0,NA,NA,1
2003,08105,La Llagosta,Barcelona,9977,PSC-CpC,50.8,#da1f35,No nacionalistas,71.8,#fa8c00,2791,1153,348,713,362,3,NA,NA,77,50.8,21,6.3,13,6.6,0,NA,NA,1.4
2003,08106,Llinars del Vallès,Barcelona,5904,CiU,33.3,#1e4a8e,Nacionalismo/independentismo,54,#18a1cd,985,1207,750,392,207,2,NA,NA,49,27.2,33.3,20.7,10.8,5.7,0.1,NA,NA,1.4
2003,08107,Lliçà d'Amunt,Barcelona,9245,PSC-CpC,32,#da1f35,No nacionalistas,53.4,#fa8c00,1660,1494,886,703,344,1,NA,NA,58,32,28.8,17.1,13.6,6.6,0,NA,NA,1.1
2003,08108,Lliçà de Vall,Barcelona,4480,CiU,37.3,#1e4a8e,Nacionalismo/independentismo,51.5,#18a1cd,863,1056,403,290,186,1,NA,NA,20,30.5,37.3,14.2,10.2,6.6,0,NA,NA,0.7
2003,08109,Lluçà,Barcelona,214,CiU,55.6,#1e4a8e,Nacionalismo/independentismo,85.4,#18a1cd,5,95,51,12,8,0,NA,NA,0,2.9,55.6,29.8,7,4.7,0,NA,NA,0
2003,08110,Malgrat de Mar,Barcelona,12076,CiU,33.7,#1e4a8e,Nacionalismo/independentismo,50.6,#18a1cd,2363,2449,1225,691,407,2,NA,NA,81,32.5,33.7,16.9,9.5,5.6,0,NA,NA,1.1
2003,08111,Malla,Barcelona,212,CiU,47.4,#1e4a8e,Nacionalismo/independentismo,80,#18a1cd,18,90,61,8,6,0,NA,NA,4,9.5,47.4,32.1,4.2,3.2,0,NA,NA,2.1
2003,08112,Manlleu,Barcelona,13253,CiU,38.7,#1e4a8e,Nacionalismo/independentismo,64.8,#18a1cd,2032,3567,2391,544,445,2,NA,NA,161,22.1,38.7,26,5.9,4.8,0,NA,NA,1.8
2003,08113,Manresa,Barcelona,53342,CiU,37.9,#1e4a8e,Nacionalismo/independentismo,59,#18a1cd,8522,13074,7248,2923,2086,9,NA,NA,331,24.7,37.9,21,8.5,6,0,NA,NA,0.9
2003,08114,Martorell,Barcelona,18307,PSC-CpC,34.7,#da1f35,No nacionalistas,55.7,#fa8c00,3844,3130,1670,1199,1009,0,NA,NA,133,34.7,28.2,15.1,10.8,9.1,0,NA,NA,1.2
2003,08115,Martorelles,Barcelona,4015,PSC-CpC,33.3,#da1f35,No nacionalistas,51.8,#fa8c00,792,786,336,222,192,0,NA,NA,27,33.3,33,14.1,9.3,8.1,0,NA,NA,1.1
2003,08116,Les Masies de Roda,Barcelona,570,CiU,45.4,#1e4a8e,Nacionalismo/independentismo,80.7,#18a1cd,48,209,158,21,16,0,NA,NA,6,10.4,45.4,34.4,4.6,3.5,0,NA,NA,1.3
2003,08117,Les Masies de Voltregà,Barcelona,2370,CiU,45.4,#1e4a8e,Nacionalismo/independentismo,71.4,#18a1cd,312,784,447,109,36,0,NA,NA,22,18.1,45.4,25.9,6.3,2.1,0,NA,NA,1.3
2003,08118,El Masnou,Barcelona,16746,CiU,33.8,#1e4a8e,Nacionalismo/independentismo,54.2,#18a1cd,2665,3755,2260,1202,1002,2,NA,NA,109,24,33.8,20.4,10.8,9,0,NA,NA,1
2003,08119,Masquefa,Barcelona,5064,PSC-CpC,34.1,#da1f35,No nacionalistas,54.6,#fa8c00,967,822,440,307,231,1,NA,NA,45,34.1,29,15.5,10.8,8.1,0,NA,NA,1.6
2003,08120,Matadepera,Barcelona,5752,CiU,53.1,#1e4a8e,Nacionalismo/independentismo,75.1,#18a1cd,355,2260,934,528,112,1,NA,NA,22,8.3,53.1,22,12.4,2.6,0,NA,NA,0.5
