year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,votos_partido_1,votos_partido_2,votos_partido_3,votos_partido_4,votos_partido_5,votos_partido_6,votos_partido_7,votos_partido_8,votos_partido_99,por_voto_partido_1,por_voto_partido_2,por_voto_partido_3,por_voto_partido_4,por_voto_partido_5,por_voto_partido_6,por_voto_partido_7,por_voto_partido_8,por_voto_partido_99
1980,08012,Avinyó,Barcelona,1517,CiU,52.14,#1e4a8e,Nacionalismo/independentismo,73.16,#18a1cd,536,105,23,116,47,9,NA,NA,184,52.14,10.21,2.24,11.28,4.57,0.88,NA,NA,17.9
1980,08013,Avinyonet del Penedès,Barcelona,875,CiU,36.28,#1e4a8e,Nacionalismo/independentismo,50.08,#18a1cd,226,141,58,81,57,14,NA,NA,40,36.28,22.63,9.31,13,9.15,2.25,NA,NA,6.41
1980,08014,Aiguafreda,Barcelona,1427,CiU,41.77,#1e4a8e,Nacionalismo/independentismo,64.19,#18a1cd,434,126,126,61,142,31,NA,NA,112,41.77,12.13,12.13,5.87,13.67,2.98,NA,NA,10.77
1980,08015,Badalona,Barcelona,148250,PSUC,32.51,#b81d05,No nacionalistas,72.91,#fa8c00,16628,23566,28714,4469,4320,3920,NA,NA,6066,18.82,26.68,32.51,5.06,4.89,4.44,NA,NA,6.88
1980,08016,Bagà,Barcelona,1568,CiU,38.38,#1e4a8e,Nacionalismo/independentismo,50.15,#18a1cd,388,175,188,75,61,23,NA,NA,90,38.38,17.31,18.6,7.42,6.03,2.27,NA,NA,8.91
1980,08017,Balenyà,Barcelona,1601,CiU,46.36,#1e4a8e,Nacionalismo/independentismo,59.64,#18a1cd,618,267,85,98,96,21,NA,NA,141,46.36,20.03,6.38,7.35,7.2,1.58,NA,NA,10.6
1980,08018,Balsareny,Barcelona,2974,PSC,31.55,#da1f35,No nacionalistas,57.96,#fa8c00,524,584,301,129,79,20,NA,NA,201,28.31,31.55,16.26,6.97,4.27,1.08,NA,NA,10.85
1980,08019,Barcelona,Barcelona,1469047,CiU,28.7,#1e4a8e,No nacionalistas,53.36,#fa8c00,243030,176757,136403,86720,91397,20827,NA,NA,85467,28.7,20.87,16.11,10.24,10.79,2.46,NA,NA,10.1
1980,08020,Begues,Barcelona,896,CiU,49.2,#1e4a8e,Nacionalismo/independentismo,67.69,#18a1cd,306,60,24,84,74,10,NA,NA,61,49.2,9.65,3.86,13.5,11.9,1.61,NA,NA,9.8
1980,08021,Bellprat,Barcelona,85,PSC,42.59,#da1f35,No nacionalistas,61.11,#fa8c00,14,23,0,10,7,0,NA,NA,0,25.93,42.59,0,18.52,12.96,0,NA,NA,0
1980,08022,Berga,Barcelona,10553,CiU,37.35,#1e4a8e,Nacionalismo/independentismo,60.95,#18a1cd,2545,956,759,657,980,85,NA,NA,782,37.35,14.03,11.14,9.64,14.38,1.25,NA,NA,11.46
1980,08023,Bigues i Riells,Barcelona,1004,CiU,62.3,#1e4a8e,Nacionalismo/independentismo,75.25,#18a1cd,428,55,27,74,36,3,NA,NA,64,62.3,8.01,3.93,10.77,5.24,0.44,NA,NA,9.32
1980,08024,Borredà,Barcelona,414,CC-UCD,40.65,#008369,No nacionalistas,55.04,#fa8c00,107,37,2,113,6,0,NA,NA,8,38.49,13.31,0.72,40.65,2.16,0,NA,NA,2.88
1980,08025,El Bruc,Barcelona,537,CiU,35.03,#1e4a8e,Nacionalismo/independentismo,55.93,#18a1cd,124,76,41,34,58,1,NA,NA,20,35.03,21.47,11.58,9.6,16.38,0.28,NA,NA,5.640000000000001
1980,08026,El Brull,Barcelona,142,CiU,58.62,#1e4a8e,Nacionalismo/independentismo,73.57,#18a1cd,51,6,4,7,2,0,NA,NA,17,58.62,6.9,4.6,8.05,2.3,0,NA,NA,19.549999999999997
1980,08027,Les Cabanyes,Barcelona,235,PSC,35.14,#da1f35,No nacionalistas,57.29,#fa8c00,42,65,8,27,27,0,NA,NA,16,22.7,35.14,4.32,14.59,14.59,0,NA,NA,8.64
1980,08028,Cabrera d'Anoia,Barcelona,96,PSUC,35.21,#b81d05,No nacionalistas,64.79,#fa8c00,10,10,25,8,8,0,NA,NA,10,14.08,14.08,35.21,11.27,11.27,0,NA,NA,14.09
1980,08029,Cabrera de Mar,Barcelona,1229,CiU,51.06,#1e4a8e,Nacionalismo/independentismo,63.63,#18a1cd,459,69,74,158,91,13,NA,NA,35,51.06,7.68,8.23,17.58,10.12,1.45,NA,NA,3.89
1980,08030,Cabrils,Barcelona,966,CiU,47.11,#1e4a8e,Nacionalismo/independentismo,77.92,#18a1cd,318,66,14,49,163,12,NA,NA,52,47.11,9.78,2.07,7.26,24.15,1.78,NA,NA,7.7
1980,08031,Calaf,Barcelona,2427,CiU,40.11,#1e4a8e,Nacionalismo/independentismo,59.75,#18a1cd,635,202,192,174,124,32,NA,NA,222,40.11,12.76,12.13,10.99,7.83,2.02,NA,NA,14.03
1980,08032,Caldes d'Estrac,Barcelona,905,CiU,40.92,#1e4a8e,Nacionalismo/independentismo,52.23,#18a1cd,275,118,58,103,45,2,NA,NA,67,40.92,17.56,8.63,15.33,6.7,0.3,NA,NA,9.97
1980,08033,Caldes de Montbui,Barcelona,7418,PSC,30.08,#da1f35,No nacionalistas,54.31,#fa8c00,1512,1568,467,552,734,74,NA,NA,293,29.01,30.08,8.96,10.59,14.08,1.42,NA,NA,5.62
1980,08034,Calders,Barcelona,358,CiU,78.95,#1e4a8e,Nacionalismo/independentismo,89.85,#18a1cd,210,12,2,13,14,0,NA,NA,15,78.95,4.51,0.75,4.89,5.26,0,NA,NA,5.64
1980,08035,Calella,Barcelona,7858,CiU,44.76,#1e4a8e,Nacionalismo/independentismo,66.35,#18a1cd,2334,410,397,655,752,130,NA,NA,518,44.76,7.86,7.61,12.56,14.42,2.49,NA,NA,9.94
1980,08036,Calonge de Segarra,Barcelona,168,CiU,70.75,#1e4a8e,Nacionalismo/independentismo,82.07,#18a1cd,75,5,0,11,3,0,NA,NA,12,70.75,4.72,0,10.38,2.83,0,NA,NA,11.32
1980,08037,Calldetenes,Barcelona,815,CiU,59.44,#1e4a8e,Nacionalismo/independentismo,77.38,#18a1cd,381,31,32,64,62,6,NA,NA,61,59.44,4.84,4.99,9.98,9.67,0.94,NA,NA,9.53
1980,08038,Callús,Barcelona,1200,CiU,40.21,#1e4a8e,Nacionalismo/independentismo,58.71,#18a1cd,337,128,95,78,74,17,NA,NA,107,40.21,15.27,11.34,9.31,8.83,2.03,NA,NA,12.78
1980,08039,Campins,Barcelona,132,CC-UCD,48.91,#008369,No nacionalistas,56.52,#fa8c00,37,6,1,45,1,0,NA,NA,2,40.22,6.52,1.09,48.91,1.09,0,NA,NA,2.18
1980,08040,Canet de Mar,Barcelona,5891,CiU,44.97,#1e4a8e,Nacionalismo/independentismo,58.62,#18a1cd,1805,880,328,284,299,60,NA,NA,340,44.97,21.92,8.17,7.08,7.45,1.49,NA,NA,8.45
1980,08041,Canovelles,Barcelona,8073,PSC,43.45,#da1f35,No nacionalistas,76.67,#fa8c00,882,2152,1054,195,170,245,NA,NA,227,17.81,43.45,21.28,3.94,3.43,4.95,NA,NA,4.58
1980,08042,Cànoves i Samalús,Barcelona,401,CiU,56.88,#1e4a8e,Nacionalismo/independentismo,65.21,#18a1cd,157,16,8,59,14,1,NA,NA,21,56.88,5.8,2.9,21.38,5.07,0.36,NA,NA,7.61
1980,08043,Canyelles,Barcelona,306,PSC,35.96,#da1f35,Nacionalismo/independentismo,50,#18a1cd,57,82,13,7,27,4,NA,NA,37,25,35.96,5.7,3.07,11.84,1.75,NA,NA,16.24
1980,08044,Capellades,Barcelona,3461,CiU,36.06,#1e4a8e,Nacionalismo/independentismo,54.18,#18a1cd,887,726,78,185,375,67,NA,NA,111,36.06,29.51,3.17,7.52,15.24,2.72,NA,NA,4.5
1980,08045,Capolat,Barcelona,73,CiU,44.68,#1e4a8e,Nacionalismo/independentismo,59.57,#18a1cd,21,0,3,8,3,0,NA,NA,12,44.68,0,6.38,17.02,6.38,0,NA,NA,25.54
1980,08046,Cardedeu,Barcelona,4909,CiU,41.31,#1e4a8e,Nacionalismo/independentismo,54.7,#18a1cd,1415,588,354,277,368,155,NA,NA,248,41.31,17.17,10.34,8.09,10.74,4.53,NA,NA,7.239999999999999
1980,08047,Cardona,Barcelona,5475,CiU,30.6,#1e4a8e,No nacionalistas,58.27,#fa8c00,1016,828,499,510,176,38,NA,NA,236,30.6,24.94,15.03,15.36,5.3,1.14,NA,NA,7.1
1980,08048,Carme,Barcelona,553,CiU,45.67,#1e4a8e,Nacionalismo/independentismo,55.89,#18a1cd,174,72,10,50,28,0,NA,NA,42,45.67,18.9,2.62,13.12,7.35,0,NA,NA,11
1980,08049,Casserres,Barcelona,1501,CiU,57.2,#1e4a8e,Nacionalismo/independentismo,71.4,#18a1cd,536,56,26,171,68,5,NA,NA,70,57.2,5.98,2.77,18.25,7.26,0.53,NA,NA,7.48
1980,08050,Castellar del Riu,Barcelona,38,CC-UCD,55.56,#008369,No nacionalistas,59.26,#fa8c00,9,1,0,15,0,0,NA,NA,1,33.33,3.7,0,55.56,0,0,NA,NA,3.7
1980,08051,Castellar del Vallès,Barcelona,7938,CiU,45.29,#1e4a8e,Nacionalismo/independentismo,56.86,#18a1cd,2475,872,1090,229,421,63,NA,NA,297,45.29,15.96,19.95,4.19,7.7,1.15,NA,NA,5.43
1980,08052,Castellar de n'Hug,Barcelona,123,CiU,39.44,#1e4a8e,No nacionalistas,54.93,#fa8c00,28,23,1,12,3,0,NA,NA,4,39.44,32.39,1.41,16.9,4.23,0,NA,NA,5.64
1980,08053,Castellbell i el Vilar,Barcelona,2471,CiU,34.22,#1e4a8e,No nacionalistas,53.51,#fa8c00,555,549,149,111,140,20,NA,NA,85,34.22,33.85,9.19,6.84,8.63,1.23,NA,NA,5.23
1980,08054,Castellbisbal,Barcelona,2146,CiU,31.39,#1e4a8e,No nacionalistas,54.77,#fa8c00,495,323,341,92,144,68,NA,NA,107,31.39,20.48,21.62,5.83,9.13,4.31,NA,NA,6.78
1980,08055,Castellcir,Barcelona,153,CiU,74.78,#1e4a8e,Nacionalismo/independentismo,82.61,#18a1cd,86,7,6,3,6,1,NA,NA,6,74.78,6.09,5.22,2.61,5.22,0.87,NA,NA,5.22
1980,08056,Castelldefels,Barcelona,14911,PSC,33.61,#da1f35,No nacionalistas,76.08,#fa8c00,1301,2717,1950,710,359,344,NA,NA,659,16.09,33.61,24.12,8.78,4.44,4.26,NA,NA,8.16
1980,08057,Castell de l'Areny,Barcelona,38,CiU,55.56,#1e4a8e,Nacionalismo/independentismo,61.12,#18a1cd,10,0,0,6,0,0,NA,NA,2,55.56,0,0,33.33,0,0,NA,NA,11.12
1980,08058,Castellet i la Gornal,Barcelona,906,PSC,32.96,#da1f35,Nacionalismo/independentismo,52.07,#18a1cd,173,176,26,40,82,4,NA,NA,32,32.4,32.96,4.87,7.49,15.36,0.75,NA,NA,5.99
1980,08059,Castellfollit del Boix,Barcelona,265,CiU,49.11,#1e4a8e,Nacionalismo/independentismo,73.22,#18a1cd,55,4,13,11,21,0,NA,NA,8,49.11,3.57,11.61,9.82,18.75,0,NA,NA,7.14
1980,08060,Castellfollit de Riubregós,Barcelona,241,CiU,66.11,#1e4a8e,Nacionalismo/independentismo,77.78,#18a1cd,119,2,0,35,2,3,NA,NA,19,66.11,1.11,0,19.44,1.11,1.67,NA,NA,10.56
1980,08061,Castellgalí,Barcelona,777,CiU,50.63,#1e4a8e,Nacionalismo/independentismo,62.79,#18a1cd,200,52,77,15,38,0,NA,NA,13,50.63,13.16,19.49,3.8,9.62,0,NA,NA,3.3
1980,08062,Castellnou de Bages,Barcelona,61,CiU,40.43,#1e4a8e,Nacionalismo/independentismo,65.96,#18a1cd,19,4,1,3,0,1,NA,NA,19,40.43,8.51,2.13,6.38,0,2.13,NA,NA,40.43
1980,08063,Castellolí,Barcelona,335,CiU,40.93,#1e4a8e,Nacionalismo/independentismo,62.94,#18a1cd,106,34,6,52,35,1,NA,NA,24,40.93,13.13,2.32,20.08,13.51,0.39,NA,NA,9.28
1980,08064,Castellterçol,Barcelona,1486,CiU,63.2,#1e4a8e,Nacionalismo/independentismo,74.21,#18a1cd,735,134,102,44,90,13,NA,NA,44,63.2,11.52,8.77,3.78,7.74,1.12,NA,NA,3.79
1980,08065,Castellví de la Marca,Barcelona,1080,CiU,32,#1e4a8e,No nacionalistas,56.17,#fa8c00,192,169,34,99,41,3,NA,NA,60,32,28.17,5.67,16.5,6.83,0.5,NA,NA,9.99
1980,08066,Castellví de Rosanes,Barcelona,255,ERC,48.24,#e5ab4b,Nacionalismo/independentismo,82.41,#18a1cd,67,10,18,5,96,0,NA,NA,3,33.67,5.03,9.05,2.51,48.24,0,NA,NA,1.51
1980,08067,Centelles,Barcelona,3909,CiU,33.83,#1e4a8e,Nacionalismo/independentismo,64.01,#18a1cd,935,529,238,123,371,50,NA,NA,506,33.83,19.14,8.61,4.45,13.42,1.81,NA,NA,18.3
1980,08068,Cervelló,Barcelona,1934,CiU,33.76,#1e4a8e,Nacionalismo/independentismo,57.44,#18a1cd,499,231,163,147,208,29,NA,NA,192,33.76,15.63,11.03,9.95,14.07,1.96,NA,NA,12.99
1980,08069,Collbató,Barcelona,369,CiU,34.78,#1e4a8e,Nacionalismo/independentismo,55.21,#18a1cd,80,30,31,28,39,6,NA,NA,16,34.78,13.04,13.48,12.17,16.96,2.61,NA,NA,6.9399999999999995
1980,08070,Collsuspina,Barcelona,144,CiU,61.63,#1e4a8e,Nacionalismo/independentismo,73.26,#18a1cd,53,8,1,9,6,0,NA,NA,7,61.63,9.3,1.16,10.47,6.98,0,NA,NA,8.129999999999999
1980,08071,Copons,Barcelona,310,CiU,43,#1e4a8e,Nacionalismo/independentismo,60.87,#18a1cd,89,60,5,11,37,0,NA,NA,4,43,28.99,2.42,5.31,17.87,0,NA,NA,1.93
1980,08072,Corbera de Llobregat,Barcelona,1772,CiU,40.7,#1e4a8e,Nacionalismo/independentismo,53.04,#18a1cd,475,200,101,117,92,58,NA,NA,116,40.7,17.14,8.65,10.03,7.88,4.97,NA,NA,9.94
1980,08073,Cornellà de Llobregat,Barcelona,65584,PSUC,41.07,#b81d05,No nacionalistas,82.38,#fa8c00,4851,10697,16568,1609,1304,2445,NA,NA,2613,12.02,26.52,41.07,3.99,3.23,6.06,NA,NA,6.4799999999999995
1980,08074,Cubelles,Barcelona,1433,CiU,37.4,#1e4a8e,Nacionalismo/independentismo,50.6,#18a1cd,340,149,168,75,80,7,NA,NA,82,37.4,16.39,18.48,8.25,8.8,0.77,NA,NA,9.02
1980,08075,Dosrius,Barcelona,567,CiU,65.48,#1e4a8e,Nacionalismo/independentismo,81.11,#18a1cd,239,18,13,28,35,2,NA,NA,29,65.48,4.93,3.56,7.67,9.59,0.55,NA,NA,7.96
1980,08076,Esparreguera,Barcelona,7433,CiU,29.54,#1e4a8e,No nacionalistas,54.61,#fa8c00,1545,1323,806,230,601,364,NA,NA,323,29.54,25.3,15.41,4.4,11.49,6.96,NA,NA,6.17
1980,08077,Esplugues de Llobregat,Barcelona,29750,PSC,31.36,#da1f35,No nacionalistas,74.81,#fa8c00,3031,5577,4796,1321,806,902,NA,NA,1255,17.04,31.36,26.97,7.43,4.53,5.07,NA,NA,7.05
1980,08078,L'Espunyola,Barcelona,265,CiU,58.2,#1e4a8e,Nacionalismo/independentismo,72.14,#18a1cd,71,9,0,17,1,1,NA,NA,23,58.2,7.38,0,13.93,0.82,0.82,NA,NA,18.86
1980,08079,L'Estany,Barcelona,295,CiU,49.55,#1e4a8e,Nacionalismo/independentismo,73.42,#18a1cd,110,4,8,46,37,0,NA,NA,16,49.55,1.8,3.6,20.72,16.67,0,NA,NA,7.2
1980,08080,Fígols,Barcelona,37,Empate,30.77,#ADA9AC,No nacionalistas,69.23,#fa8c00,5,8,2,8,2,0,NA,NA,1,19.23,30.77,7.69,30.77,7.69,0,NA,NA,3.85
1980,08081,Fogars de Montclús,Barcelona,213,CiU,58.46,#1e4a8e,Nacionalismo/independentismo,76.92,#18a1cd,76,4,0,23,9,1,NA,NA,16,58.46,3.08,0,17.69,6.92,0.77,NA,NA,12.31
1980,08082,Fogars de la Selva,Barcelona,212,CiU,48.91,#1e4a8e,Nacionalismo/independentismo,73.91,#18a1cd,45,9,6,5,3,0,NA,NA,24,48.91,9.78,6.52,5.43,3.26,0,NA,NA,26.09
1980,08083,Folgueroles,Barcelona,747,CiU,49.36,#1e4a8e,Nacionalismo/independentismo,69.84,#18a1cd,270,53,51,43,50,1,NA,NA,73,49.36,9.69,9.32,7.86,9.14,0.18,NA,NA,13.34
1980,08084,Fonollosa,Barcelona,510,CiU,57.75,#1e4a8e,Nacionalismo/independentismo,71.48,#18a1cd,164,32,8,35,15,0,NA,NA,28,57.75,11.27,2.82,12.32,5.28,0,NA,NA,9.85
1980,08085,Font-rubí,Barcelona,998,CiU,46.1,#1e4a8e,Nacionalismo/independentismo,55.67,#18a1cd,260,100,26,105,36,4,NA,NA,33,46.1,17.73,4.61,18.62,6.38,0.71,NA,NA,5.85
1980,08086,Les Franqueses del Vallès,Barcelona,5804,CiU,34.45,#1e4a8e,No nacionalistas,57.47,#fa8c00,1210,1136,313,211,142,255,NA,NA,225,34.45,32.35,8.91,6.01,4.04,7.26,NA,NA,6.41
1980,08087,Gallifa,Barcelona,62,CiU,34.09,#1e4a8e,Nacionalismo/independentismo,56.81,#18a1cd,15,5,1,11,5,0,NA,NA,7,34.09,11.36,2.27,25,11.36,0,NA,NA,15.91
1980,08088,La Garriga,Barcelona,6252,CiU,44.92,#1e4a8e,Nacionalismo/independentismo,58.59,#18a1cd,1821,702,402,286,299,165,NA,NA,364,44.92,17.32,9.92,7.05,7.38,4.07,NA,NA,8.98
1980,08089,Gavà,Barcelona,22690,PSC,27.61,#da1f35,No nacionalistas,71.54,#fa8c00,2577,3784,3698,994,865,450,NA,NA,1259,18.8,27.61,26.98,7.25,6.31,3.28,NA,NA,9.18
1980,08090,Gaià,Barcelona,158,CiU,41.79,#1e4a8e,Nacionalismo/independentismo,56.72,#18a1cd,28,14,0,11,2,2,NA,NA,10,41.79,20.9,0,16.42,2.99,2.99,NA,NA,14.920000000000002
1980,08091,Gelida,Barcelona,2677,CiU,35.8,#1e4a8e,No nacionalistas,55.13,#fa8c00,663,423,139,212,93,56,NA,NA,247,35.8,22.84,7.51,11.45,5.02,3.02,NA,NA,13.34
1980,08092,Gironella,Barcelona,4485,CiU,36.29,#1e4a8e,Nacionalismo/independentismo,61.93,#18a1cd,1179,407,378,314,534,34,NA,NA,383,36.29,12.53,11.63,9.66,16.44,1.05,NA,NA,11.8
1980,08093,Gisclareny,Barcelona,21,CiU,88.24,#1e4a8e,Nacionalismo/independentismo,88.24,#18a1cd,15,0,0,2,0,0,NA,NA,0,88.24,0,0,11.76,0,0,NA,NA,0
1980,08094,La Granada,Barcelona,897,CiU,47.02,#1e4a8e,Nacionalismo/independentismo,59.82,#18a1cd,316,97,115,42,51,0,NA,NA,46,47.02,14.43,17.11,6.25,7.59,0,NA,NA,6.8500000000000005
1980,08095,Granera,Barcelona,46,CiU,63.64,#1e4a8e,Nacionalismo/independentismo,90.91,#18a1cd,21,0,0,3,9,0,NA,NA,0,63.64,0,0,9.09,27.27,0,NA,NA,0
1980,08096,Granollers,Barcelona,31572,CiU,39.48,#1e4a8e,No nacionalistas,50.42,#fa8c00,7941,4906,2119,1326,1244,1107,NA,NA,1355,39.48,24.39,10.53,6.59,6.18,5.5,NA,NA,6.72
1980,08097,Gualba,Barcelona,498,CiU,43.03,#1e4a8e,Nacionalismo/independentismo,68.11,#18a1cd,139,26,23,48,67,1,NA,NA,18,43.03,8.05,7.12,14.86,20.74,0.31,NA,NA,5.58
1980,08098,Sant Salvador de Guardiola,Barcelona,418,CiU,56.77,#1e4a8e,Nacionalismo/independentismo,72.06,#18a1cd,130,13,20,28,21,2,NA,NA,15,56.77,5.68,8.73,12.23,9.17,0.87,NA,NA,6.5600000000000005
1980,08099,Guardiola de Berguedà,Barcelona,1070,CiU,44.4,#1e4a8e,Nacionalismo/independentismo,54.2,#18a1cd,317,113,144,48,30,9,NA,NA,48,44.4,15.83,20.17,6.72,4.2,1.26,NA,NA,6.72
1980,08100,Gurb,Barcelona,1204,CiU,56.43,#1e4a8e,Nacionalismo/independentismo,72.67,#18a1cd,417,34,20,134,41,0,NA,NA,90,56.43,4.6,2.71,18.13,5.55,0,NA,NA,12.18
1980,08101,L'Hospitalet de Llobregat,Barcelona,208034,PSC,33.95,#da1f35,No nacionalistas,79.11,#fa8c00,14467,41667,35911,8094,7004,6087,NA,NA,8257,11.79,33.95,29.26,6.6,5.71,4.96,NA,NA,6.74
1980,08102,Igualada,Barcelona,23777,CiU,44.94,#1e4a8e,Nacionalismo/independentismo,57.61,#18a1cd,7200,3788,1293,1028,1359,227,NA,NA,1028,44.94,23.64,8.07,6.42,8.48,1.42,NA,NA,6.4
1980,08103,Jorba,Barcelona,361,CiU,60.31,#1e4a8e,Nacionalismo/independentismo,66.42,#18a1cd,158,24,8,37,10,2,NA,NA,21,60.31,9.16,3.05,14.12,3.82,0.76,NA,NA,8.02
1980,08104,La Llacuna,Barcelona,595,CiU,45.76,#1e4a8e,Nacionalismo/independentismo,60.16,#18a1cd,178,55,35,58,30,0,NA,NA,31,45.76,14.14,9,14.91,7.71,0,NA,NA,7.98
1980,08105,La Llagosta,Barcelona,8281,PSUC,35.25,#b81d05,No nacionalistas,76.23,#fa8c00,897,1451,1753,185,161,215,NA,NA,255,18.04,29.18,35.25,3.72,3.24,4.32,NA,NA,5.12
1980,08106,Llinars del Vallès,Barcelona,3028,CiU,33.35,#1e4a8e,No nacionalistas,52.4,#fa8c00,665,443,200,327,207,28,NA,NA,113,33.35,22.22,10.03,16.4,10.38,1.4,NA,NA,5.65
1980,08107,Lliçà d'Amunt,Barcelona,1661,CiU,38.68,#1e4a8e,No nacionalistas,50.24,#fa8c00,405,109,84,286,55,18,NA,NA,76,38.68,10.41,8.02,27.32,5.25,1.72,NA,NA,7.26
1980,08108,Lliçà de Vall,Barcelona,1064,CiU,38.14,#1e4a8e,Nacionalismo/independentismo,50.94,#18a1cd,283,129,129,55,59,9,NA,NA,70,38.14,17.39,17.39,7.41,7.95,1.21,NA,NA,9.42
1980,08109,Lluçà,Barcelona,248,CiU,66.44,#1e4a8e,Nacionalismo/independentismo,79.19,#18a1cd,99,2,0,29,11,0,NA,NA,8,66.44,1.34,0,19.46,7.38,0,NA,NA,5.37
1980,08110,Malgrat de Mar,Barcelona,8148,CiU,34.43,#1e4a8e,Nacionalismo/independentismo,54.12,#18a1cd,1886,993,694,503,813,77,NA,NA,495,34.43,18.13,12.67,9.18,14.84,1.41,NA,NA,9.03
1980,08111,Malla,Barcelona,205,CiU,37.58,#1e4a8e,Nacionalismo/independentismo,79.19,#18a1cd,56,10,2,14,23,0,NA,NA,43,37.58,6.71,1.34,9.4,15.44,0,NA,NA,28.85
1980,08112,Manlleu,Barcelona,11577,CiU,38.89,#1e4a8e,Nacionalismo/independentismo,61.28,#18a1cd,3048,1216,1026,456,1300,121,NA,NA,619,38.89,15.51,13.09,5.82,16.59,1.54,NA,NA,7.89
1980,08113,Manresa,Barcelona,51305,CiU,37.34,#1e4a8e,Nacionalismo/independentismo,51.37,#18a1cd,13189,7534,5312,2951,2761,465,NA,NA,2911,37.34,21.33,15.04,8.36,7.82,1.32,NA,NA,8.23
1980,08114,Martorell,Barcelona,12317,CiU,32.39,#1e4a8e,No nacionalistas,54.17,#fa8c00,2654,1754,1418,530,805,358,NA,NA,613,32.39,21.41,17.31,6.47,9.83,4.37,NA,NA,7.48
1980,08115,Martorelles,Barcelona,2848,CiU,32.32,#1e4a8e,No nacionalistas,62.72,#fa8c00,657,462,603,127,63,29,NA,NA,84,32.32,22.73,29.66,6.25,3.1,1.43,NA,NA,4.12
1980,08116,Les Masies de Roda,Barcelona,437,CiU,46.05,#1e4a8e,Nacionalismo/independentismo,72.16,#18a1cd,134,38,16,19,60,2,NA,NA,21,46.05,13.06,5.5,6.53,20.62,0.69,NA,NA,7.2
1980,08117,Les Masies de Voltregà,Barcelona,1667,CiU,47.83,#1e4a8e,Nacionalismo/independentismo,64.01,#18a1cd,541,158,84,98,105,8,NA,NA,120,47.83,13.97,7.43,8.66,9.28,0.71,NA,NA,10.63
1980,08118,El Masnou,Barcelona,9342,CiU,41.45,#1e4a8e,Nacionalismo/independentismo,56.11,#18a1cd,2485,1047,618,527,633,205,NA,NA,425,41.45,17.46,10.31,8.79,10.56,3.42,NA,NA,7.08
