year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,votos_partido_1,votos_partido_2,votos_partido_3,votos_partido_4,votos_partido_5,votos_partido_6,votos_partido_7,votos_partido_8,votos_partido_99,por_voto_partido_1,por_voto_partido_2,por_voto_partido_3,por_voto_partido_4,por_voto_partido_5,por_voto_partido_6,por_voto_partido_7,por_voto_partido_8,por_voto_partido_99
1999,08110,Malgrat de Mar,Barcelona,10970,CiU,43.2,#1e4a8e,Nacionalismo/independentismo,51.7,#fa8c00,2448,2821,436,550,128,NA,NA,NA,106,37.5,43.2,6.7,8.4,2,NA,NA,NA,1.6
1999,08111,Malla,Barcelona,215,CiU,62.4,#1e4a8e,Nacionalismo/independentismo,82.3,#fa8c00,17,106,6,33,1,NA,NA,NA,4,10,62.4,3.5,19.4,0.6,NA,NA,NA,2.4
1999,08112,Manlleu,Barcelona,13568,CiU,53.1,#1e4a8e,Nacionalismo/independentismo,66,#fa8c00,2363,4905,321,1181,257,NA,NA,NA,138,25.6,53.1,3.5,12.8,2.8,NA,NA,NA,1.5
1999,08113,Manresa,Barcelona,54307,CiU,46.3,#1e4a8e,Nacionalismo/independentismo,58.9,#fa8c00,9705,15290,2051,4111,887,NA,NA,NA,631,29.4,46.3,6.2,12.5,2.7,NA,NA,NA,1.9
1999,08114,Martorell,Barcelona,16868,PSC,41,#da1f35,No nacionalistas,54.8,#18a1cd,4084,3555,762,861,356,NA,NA,NA,265,41,35.7,7.7,8.7,3.6,NA,NA,NA,2.7
1999,08115,Martorelles,Barcelona,4055,CiU,43.7,#1e4a8e,Nacionalismo/independentismo,49.7,#fa8c00,898,1038,143,142,82,NA,NA,NA,59,37.8,43.7,6,6,3.5,NA,NA,NA,2.5
1999,08116,Les Masies de Roda,Barcelona,519,CiU,59.6,#1e4a8e,Nacionalismo/independentismo,80.6,#fa8c00,53,236,16,82,3,NA,NA,NA,4,13.4,59.6,4,20.7,0.8,NA,NA,NA,1
1999,08117,Les Masies de Voltregà,Barcelona,2179,CiU,61.7,#1e4a8e,Nacionalismo/independentismo,74.9,#fa8c00,280,926,51,197,19,NA,NA,NA,19,18.6,61.7,3.4,13.1,1.3,NA,NA,NA,1.3
1999,08118,El Masnou,Barcelona,17368,CiU,42.8,#1e4a8e,Nacionalismo/independentismo,54.1,#fa8c00,3178,4491,1017,1172,304,NA,NA,NA,231,30.3,42.8,9.7,11.2,2.9,NA,NA,NA,2.2
1999,08119,Masquefa,Barcelona,3545,CiU,43.3,#1e4a8e,Nacionalismo/independentismo,50.5,#fa8c00,770,913,145,151,49,NA,NA,NA,68,36.5,43.3,6.9,7.2,2.3,NA,NA,NA,3.2
