year,cod_ine,nom_mun,nom_prov,poblacion,ganador,ganador_por,color,ganador_bloque,ganador_por_bloque,color_bloque,votos_partido_1,votos_partido_2,votos_partido_3,votos_partido_4,votos_partido_5,votos_partido_6,votos_partido_8,votos_partido_99,por_voto_partido_1,por_voto_partido_2,por_voto_partido_3,por_voto_partido_4,por_voto_partido_5,por_voto_partido_6,por_voto_partido_8,por_voto_partido_99
2021,25086,Esterri d'Àneu,Lleida,554,JxCat,38.2,#00c4b2,Nacionalismo/independentismo,84.36,#18a1cd,30,105,144,1,13,50,0,23,7.96,27.85,38.2,0.27,3.45,13.26,0,6.12
2021,25087,Esterri de Cardós,Lleida,53,JxCat,53.85,#00c4b2,Nacionalismo/independentismo,82.05,#18a1cd,5,5,21,0,1,5,0,1,12.82,12.82,53.85,0,2.56,12.82,0,2.56
2021,25088,Estamariu,Lleida,97,JxCat,55.74,#00c4b2,Nacionalismo/independentismo,90.17,#18a1cd,3,11,34,0,1,3,0,7,4.92,18.03,55.74,0,1.64,4.92,0,11.48
2021,25089,Farrera,Lleida,91,CUP,34.48,#e5c64b,Nacionalismo/independentismo,89.65,#18a1cd,3,14,15,0,3,20,0,3,5.17,24.14,25.86,0,5.17,34.48,0,5.17
2021,25092,La Floresta,Lleida,126,JxCat,38.95,#00c4b2,Nacionalismo/independentismo,80.01,#18a1cd,5,21,37,3,1,11,4,9,5.26,22.11,38.95,3.16,1.05,11.58,4.21,9.47
2021,25093,Fondarella,Lleida,610,JxCat,36.81,#00c4b2,Nacionalismo/independentismo,72.78,#18a1cd,46,79,134,23,4,21,5,36,12.64,21.7,36.81,6.32,1.1,5.77,1.37,9.86
2021,25094,Foradada,Lleida,130,JxCat,47.67,#00c4b2,Nacionalismo/independentismo,82.55,#18a1cd,6,16,41,1,0,12,5,2,6.98,18.6,47.67,1.16,0,13.95,5.81,2.33
2021,25096,La Fuliola,Lleida,866,JxCat,38.01,#00c4b2,Nacionalismo/independentismo,83.81,#18a1cd,42,157,176,9,2,38,13,18,9.07,33.91,38.01,1.94,0.43,8.21,2.81,3.9
2021,25097,Fulleda,Lleida,94,ERC,57.89,#e5ab4b,Nacionalismo/independentismo,77.19,#18a1cd,4,33,8,1,0,3,3,0,7.02,57.89,14.04,1.75,0,5.26,5.26,0
2021,25098,Gavet de la Conca,Lleida,233,JxCat,36.69,#00c4b2,Nacionalismo/independentismo,85.62,#18a1cd,13,42,51,0,1,21,1,5,9.35,30.22,36.69,0,0.72,15.11,0.72,3.6
2021,25099,Golmés,Lleida,1305,JxCat,41.6,#00c4b2,Nacionalismo/independentismo,83.05,#18a1cd,47,184,297,20,12,47,18,67,6.58,25.77,41.6,2.8,1.68,6.58,2.52,9.38
2021,25100,Gósol,Lleida,187,JxCat,33.85,#00c4b2,Nacionalismo/independentismo,81.55,#18a1cd,14,42,44,2,4,15,0,6,10.77,32.31,33.85,1.54,3.08,11.54,0,4.62
2021,25101,La Granadella,Lleida,521,JxCat,36.77,#00c4b2,Nacionalismo/independentismo,87.2,#18a1cd,15,119,132,11,5,43,4,22,4.18,33.15,36.77,3.06,1.39,11.98,1.11,6.140000000000001
2021,25102,La Granja d'Escarp,Lleida,628,ERC,25.19,#e5ab4b,Nacionalismo/independentismo,67.79,#18a1cd,56,97,93,15,9,3,13,71,14.55,25.19,24.16,3.9,2.34,0.78,3.38,18.44
2021,25103,Granyanella,Lleida,131,JxCat,33.33,#00c4b2,Nacionalismo/independentismo,73.61,#18a1cd,6,22,24,3,6,7,0,0,8.33,30.56,33.33,4.17,8.33,9.72,0,0
2021,25104,Granyena de Segarra,Lleida,130,JxCat,36.71,#00c4b2,Nacionalismo/independentismo,73.43,#18a1cd,10,15,29,4,4,9,3,5,12.66,18.99,36.71,5.06,5.06,11.39,3.8,6.34
2021,25105,Granyena de les Garrigues,Lleida,112,JxCat,38.37,#00c4b2,Nacionalismo/independentismo,79.07,#18a1cd,8,28,33,4,2,7,1,0,9.3,32.56,38.37,4.65,2.33,8.14,1.16,0
2021,25109,Guimerà,Lleida,208,JxCat,42.55,#00c4b2,Nacionalismo/independentismo,82.98,#18a1cd,4,36,60,4,0,5,4,22,2.84,25.53,42.55,2.84,0,3.55,2.84,15.61
2021,25110,Guissona,Lleida,2742,JxCat,32.34,#00c4b2,Nacionalismo/independentismo,73.7,#18a1cd,232,403,488,24,45,134,24,100,15.37,26.71,32.34,1.59,2.98,8.88,1.59,6.64
2021,25111,Guixers,Lleida,110,JxCat,34.29,#00c4b2,Nacionalismo/independentismo,85.72,#18a1cd,4,11,24,2,1,6,1,19,5.71,15.71,34.29,2.86,1.43,8.57,1.43,27.15
2021,25112,Ivars de Noguera,Lleida,265,Otros,20.93,#404142,Nacionalismo/independentismo,79.07,#18a1cd,13,35,34,10,1,26,4,43,7.56,20.35,19.77,5.81,0.58,15.12,2.33,24.99
2021,25113,Ivars d'Urgell,Lleida,1116,ERC,35.81,#e5ab4b,Nacionalismo/independentismo,77.03,#18a1cd,92,251,194,12,15,47,14,52,13.12,35.81,27.67,1.71,2.14,6.7,2,7.42
2021,25114,Ivorra,Lleida,105,JxCat,62.2,#00c4b2,Nacionalismo/independentismo,92.69,#18a1cd,0,14,51,1,3,2,0,9,0,17.07,62.2,1.22,3.66,2.44,0,10.98
2021,25115,Isona i Conca Dellà,Lleida,817,JxCat,44.77,#00c4b2,Nacionalismo/independentismo,81.2,#18a1cd,67,137,231,8,5,21,7,32,12.98,26.55,44.77,1.55,0.97,4.07,1.36,6.199999999999999
2021,25118,Juncosa,Lleida,316,JxCat,42.24,#00c4b2,Nacionalismo/independentismo,77.02,#18a1cd,18,42,68,3,3,13,3,3,11.18,26.09,42.24,1.86,1.86,8.07,1.86,1.86
2021,25119,Juneda,Lleida,2267,ERC,33.23,#e5ab4b,Nacionalismo/independentismo,81.71,#18a1cd,136,447,415,19,21,117,26,124,10.11,33.23,30.86,1.41,1.56,8.7,1.93,9.21
2021,25120,Lleida,Lleida,92388,ERC,21.9,#e5ab4b,Nacionalismo/independentismo,52.59,#18a1cd,9509,10012,9658,4134,1994,2803,2572,2145,20.8,21.9,21.13,9.04,4.36,6.13,5.63,4.6899999999999995
2021,25121,Les,Lleida,656,PSC,37.41,#da1f35,No nacionalistas,63.93,#fa8c00,110,56,29,25,20,11,11,10,37.41,19.05,9.86,8.5,6.8,3.74,3.74,3.4
2021,25122,Linyola,Lleida,1934,JxCat,38.33,#00c4b2,Nacionalismo/independentismo,81.07,#18a1cd,70,317,399,16,18,80,25,65,6.72,30.45,38.33,1.54,1.73,7.68,2.4,6.25
2021,25123,Lladorre,Lleida,195,JxCat,40,#00c4b2,Nacionalismo/independentismo,82.22,#18a1cd,10,41,54,3,3,13,0,5,7.41,30.37,40,2.22,2.22,9.63,0,3.7
2021,25124,Lladurs,Lleida,157,JxCat,29.47,#00c4b2,Nacionalismo/independentismo,86.31,#18a1cd,4,20,28,2,1,12,4,22,4.21,21.05,29.47,2.11,1.05,12.63,4.21,23.16
2021,25125,Llardecans,Lleida,373,JxCat,34.6,#00c4b2,Nacionalismo/independentismo,80.59,#18a1cd,13,78,82,7,8,23,10,8,5.49,32.91,34.6,2.95,3.38,9.7,4.22,3.38
2021,25126,Llavorsí,Lleida,282,ERC,38.3,#e5ab4b,Nacionalismo/independentismo,84.58,#18a1cd,20,72,46,0,2,34,2,8,10.64,38.3,24.47,0,1.06,18.09,1.06,4.25
2021,25127,Lles de Cerdanya,Lleida,229,JxCat,36.69,#00c4b2,Nacionalismo/independentismo,86.34,#18a1cd,8,36,51,0,7,23,1,11,5.76,25.9,36.69,0,5.04,16.55,0.72,7.92
2021,25128,Llimiana,Lleida,131,JxCat,32.91,#00c4b2,Nacionalismo/independentismo,81.01,#18a1cd,7,19,26,2,5,10,0,9,8.86,24.05,32.91,2.53,6.33,12.66,0,11.39
2021,25129,Llobera,Lleida,157,ERC,35.11,#e5ab4b,Nacionalismo/independentismo,84.05,#18a1cd,4,33,31,1,3,13,0,5,4.26,35.11,32.98,1.06,3.19,13.83,0,5.32
2021,25130,Maldà,Lleida,195,JxCat,40.8,#00c4b2,Nacionalismo/independentismo,85.6,#18a1cd,11,26,51,4,1,25,1,5,8.8,20.8,40.8,3.2,0.8,20,0.8,4
2021,25131,Massalcoreig,Lleida,390,ERC,35.27,#e5ab4b,Nacionalismo/independentismo,73.22,#18a1cd,34,79,51,13,5,20,3,14,15.18,35.27,22.77,5.8,2.23,8.93,1.34,6.25
2021,25132,Massoteres,Lleida,133,JxCat,36.59,#00c4b2,Nacionalismo/independentismo,73.18,#18a1cd,10,25,30,3,2,4,0,3,12.2,30.49,36.59,3.66,2.44,4.88,0,3.66
2021,25133,Maials,Lleida,669,JxCat,32.14,#00c4b2,Nacionalismo/independentismo,79.58,#18a1cd,36,89,126,12,7,24,11,76,9.18,22.7,32.14,3.06,1.79,6.12,2.81,19.39
2021,25134,Menàrguens,Lleida,598,JxCat,34.14,#00c4b2,Nacionalismo/independentismo,77.15,#18a1cd,53,125,127,7,9,19,7,22,14.25,33.6,34.14,1.88,2.42,5.11,1.88,5.92
2021,25135,Miralcamp,Lleida,990,JxCat,34.64,#00c4b2,Nacionalismo/independentismo,75.42,#18a1cd,70,156,186,21,7,22,9,47,13.04,29.05,34.64,3.91,1.3,4.1,1.68,8.75
2021,25136,La Molsosa,Lleida,95,JxCat,57.14,#00c4b2,Nacionalismo/independentismo,84.13,#18a1cd,5,9,36,0,0,7,5,1,7.94,14.29,57.14,0,0,11.11,7.94,1.59
2021,25137,Mollerussa,Lleida,8648,JxCat,30.66,#00c4b2,Nacionalismo/independentismo,70.38,#18a1cd,607,1021,1282,216,119,257,130,417,14.51,24.41,30.66,5.16,2.85,6.15,3.11,9.96
2021,25138,Montgai,Lleida,572,ERC,34.46,#e5ab4b,Nacionalismo/independentismo,76.55,#18a1cd,42,122,91,8,0,31,14,28,11.86,34.46,25.71,2.26,0,8.76,3.95,7.9
2021,25139,Montellà i Martinet,Lleida,487,JxCat,32.32,#00c4b2,Nacionalismo/independentismo,80.13,#18a1cd,27,91,96,2,7,45,6,8,9.09,30.64,32.32,0.67,2.36,15.15,2.02,2.69
2021,25140,Montferrer i Castellbò,Lleida,798,JxCat,29.98,#00c4b2,Nacionalismo/independentismo,77.12,#18a1cd,43,120,131,8,18,43,14,47,9.84,27.46,29.98,1.83,4.12,9.84,3.2,10.76
2021,25141,Montoliu de Segarra,Lleida,155,JxCat,44.71,#00c4b2,Nacionalismo/independentismo,83.54,#18a1cd,5,15,38,0,2,10,3,8,5.88,17.65,44.71,0,2.35,11.76,3.53,9.42
2021,25142,Montoliu de Lleida,Lleida,364,JxCat,31.97,#00c4b2,Nacionalismo/independentismo,77.06,#18a1cd,17,72,78,10,8,26,9,15,6.97,29.51,31.97,4.1,3.28,10.66,3.69,6.1499999999999995
2021,25143,Montornès de Segarra,Lleida,80,JxCat,35.85,#00c4b2,Nacionalismo/independentismo,73.59,#18a1cd,10,13,19,1,1,4,0,4,18.87,24.53,35.85,1.89,1.89,7.55,0,7.55
2021,25145,Nalec,Lleida,74,JxCat,46.67,#00c4b2,Nacionalismo/independentismo,86.67,#18a1cd,7,20,28,0,1,0,0,4,11.67,33.33,46.67,0,1.67,0,0,6.67
2021,25146,Navès,Lleida,222,JxCat,46.46,#00c4b2,Nacionalismo/independentismo,80.32,#18a1cd,8,17,59,3,3,12,5,15,6.3,13.39,46.46,2.36,2.36,9.45,3.94,11.81
2021,25148,Odèn,Lleida,216,JxCat,34.04,#00c4b2,Nacionalismo/independentismo,88.65,#18a1cd,5,34,48,1,0,11,6,32,3.55,24.11,34.04,0.71,0,7.8,4.26,22.700000000000003
2021,25149,Oliana,Lleida,1373,JxCat,36.75,#00c4b2,Nacionalismo/independentismo,78.14,#18a1cd,107,262,301,13,17,43,26,36,13.06,31.99,36.75,1.59,2.08,5.25,3.17,4.390000000000001
2021,25150,Oliola,Lleida,166,JxCat,45.61,#00c4b2,Nacionalismo/independentismo,84.21,#18a1cd,5,26,52,8,1,13,2,5,4.39,22.81,45.61,7.02,0.88,11.4,1.75,4.39
2021,25151,Olius,Lleida,730,JxCat,44.67,#00c4b2,Nacionalismo/independentismo,82.44,#18a1cd,36,107,201,11,7,33,14,30,8,23.78,44.67,2.44,1.56,7.33,3.11,6.66
2021,25152,Les Oluges,Lleida,148,JxCat,46.74,#00c4b2,Nacionalismo/independentismo,81.52,#18a1cd,8,22,43,2,2,6,1,5,8.7,23.91,46.74,2.17,2.17,6.52,1.09,5.44
2021,25153,Els Omellons,Lleida,181,ERC,35.71,#e5ab4b,Nacionalismo/independentismo,62.24,#18a1cd,7,35,19,9,6,4,4,7,7.14,35.71,19.39,9.18,6.12,4.08,4.08,7.140000000000001
2021,25154,Els Omells de na Gaia,Lleida,115,JxCat,58.33,#00c4b2,Nacionalismo/independentismo,91.66,#18a1cd,4,16,42,0,2,6,0,2,5.56,22.22,58.33,0,2.78,8.33,0,2.78
2021,25155,Organyà,Lleida,596,JxCat,37.64,#00c4b2,Nacionalismo/independentismo,76.12,#18a1cd,43,95,134,11,10,24,9,20,12.08,26.69,37.64,3.09,2.81,6.74,2.53,5.61
2021,25156,Os de Balaguer,Lleida,783,JxCat,30.35,#00c4b2,Nacionalismo/independentismo,75.56,#18a1cd,54,148,149,14,20,53,13,24,11,30.14,30.35,2.85,4.07,10.79,2.65,4.89
2021,25157,Ossó de Sió,Lleida,159,JxCat,35.24,#00c4b2,Nacionalismo/independentismo,73.34,#18a1cd,8,26,37,7,1,3,1,15,7.62,24.76,35.24,6.67,0.95,2.86,0.95,14.29
2021,25158,El Palau d'Anglesola,Lleida,1613,JxCat,36.58,#00c4b2,Nacionalismo/independentismo,82.77,#18a1cd,71,310,361,33,18,62,16,86,7.19,31.41,36.58,3.34,1.82,6.28,1.62,8.7
2021,25161,Conca de Dalt,Lleida,338,JxCat,30.62,#00c4b2,Nacionalismo/independentismo,78.95,#18a1cd,26,58,64,1,5,38,8,6,12.44,27.75,30.62,0.48,2.39,18.18,3.83,2.88
2021,25163,La Coma i la Pedra,Lleida,241,JxCat,43.8,#00c4b2,Nacionalismo/independentismo,84.68,#18a1cd,2,28,60,8,4,15,4,14,1.46,20.44,43.8,5.84,2.92,10.95,2.92,10.22
2021,25164,Penelles,Lleida,355,JxCat,41.63,#00c4b2,Nacionalismo/independentismo,86.61,#18a1cd,11,67,87,4,2,12,6,16,5.26,32.06,41.63,1.91,0.96,5.74,2.87,7.66
2021,25165,Peramola,Lleida,273,JxCat,35.96,#00c4b2,Nacionalismo/independentismo,83.15,#18a1cd,12,58,64,3,3,17,4,11,6.74,32.58,35.96,1.69,1.69,9.55,2.25,6.18
2021,25166,Pinell de Solsonès,Lleida,167,JxCat,46.67,#00c4b2,Nacionalismo/independentismo,86.67,#18a1cd,2,25,42,2,0,8,5,3,2.22,27.78,46.67,2.22,0,8.89,5.56,3.33
2021,25167,Pinós,Lleida,231,JxCat,27.52,#00c4b2,Nacionalismo/independentismo,75.84,#18a1cd,7,13,41,7,6,27,10,32,4.7,8.72,27.52,4.7,4.03,18.12,6.71,21.48
2021,25168,El Poal,Lleida,497,JxCat,38.49,#00c4b2,Nacionalismo/independentismo,81.09,#18a1cd,14,91,122,20,4,24,11,21,4.42,28.71,38.49,6.31,1.26,7.57,3.47,6.64
2021,25169,La Pobla de Cérvoles,Lleida,175,ERC,28.3,#e5ab4b,Nacionalismo/independentismo,66.03,#18a1cd,15,30,26,3,1,10,3,6,14.15,28.3,24.53,2.83,0.94,9.43,2.83,5.66
2021,25170,Bellaguarda,Lleida,257,JxCat,39.78,#00c4b2,Nacionalismo/independentismo,82.8,#18a1cd,18,55,74,4,4,14,4,12,9.68,29.57,39.78,2.15,2.15,7.53,2.15,6.46
2021,25171,La Pobla de Segur,Lleida,2157,JxCat,32.87,#00c4b2,Nacionalismo/independentismo,71.99,#18a1cd,219,323,426,25,51,128,21,65,16.9,24.92,32.87,1.93,3.94,9.88,1.62,5.02
2021,25172,Ponts,Lleida,1749,ERC,34.02,#e5ab4b,Nacionalismo/independentismo,79.64,#18a1cd,88,346,341,32,18,75,42,56,8.65,34.02,33.53,3.15,1.77,7.37,4.13,5.51
2021,25173,El Pont de Suert,Lleida,1667,PSC,28.29,#da1f35,Nacionalismo/independentismo,53.17,#18a1cd,258,186,162,42,62,72,33,70,28.29,20.39,17.76,4.61,6.8,7.89,3.62,7.68
2021,25174,La Portella,Lleida,384,JxCat,36.15,#00c4b2,Nacionalismo/independentismo,77.69,#18a1cd,34,77,94,9,5,20,0,11,13.08,29.62,36.15,3.46,1.92,7.69,0,4.23
2021,25175,Prats i Sansor,Lleida,197,JxCat,35.34,#00c4b2,Nacionalismo/independentismo,70.68,#18a1cd,9,25,47,11,5,10,8,12,6.77,18.8,35.34,8.27,3.76,7.52,6.02,9.02
2021,25176,Preixana,Lleida,323,JxCat,33.17,#00c4b2,Nacionalismo/independentismo,80.77,#18a1cd,6,48,69,6,6,14,12,38,2.88,23.08,33.17,2.88,2.88,6.73,5.77,18.27
2021,25177,Preixens,Lleida,350,Otros,24.88,#404142,Nacionalismo/independentismo,74.64,#18a1cd,18,49,41,14,8,11,4,58,8.61,23.44,19.62,6.7,3.83,5.26,1.91,27.76
2021,25179,Prullans,Lleida,184,JxCat,30.83,#00c4b2,Nacionalismo/independentismo,86.66,#18a1cd,6,31,37,6,3,21,0,15,5,25.83,30.83,5,2.5,17.5,0,12.5
2021,25180,Puiggròs,Lleida,218,JxCat,50.75,#00c4b2,Nacionalismo/independentismo,83.6,#18a1cd,15,36,68,0,2,4,1,5,11.19,26.87,50.75,0,1.49,2.99,0.75,3.74
2021,25181,Puigverd d'Agramunt,Lleida,154,JxCat,30.85,#00c4b2,Nacionalismo/independentismo,67.02,#18a1cd,13,26,29,6,0,6,5,5,13.83,27.66,30.85,6.38,0,6.38,5.32,5.32
2021,25182,Puigverd de Lleida,Lleida,1059,JxCat,27.18,#00c4b2,Nacionalismo/independentismo,64.9,#18a1cd,89,162,165,38,28,52,22,21,14.66,26.69,27.18,6.26,4.61,8.57,3.62,3.44
2021,25183,Rialp,Lleida,522,JxCat,25.7,#00c4b2,Nacionalismo/independentismo,77.4,#18a1cd,31,69,83,9,15,39,6,64,9.6,21.36,25.7,2.79,4.64,12.07,1.86,19.82
2021,25185,Ribera d'Urgellet,Lleida,674,JxCat,37.91,#00c4b2,Nacionalismo/independentismo,78.02,#18a1cd,46,105,138,3,11,26,1,18,12.64,28.85,37.91,0.82,3.02,7.14,0.27,4.93
2021,25186,Riner,Lleida,214,JxCat,41.45,#00c4b2,Nacionalismo/independentismo,80.27,#18a1cd,11,28,63,11,1,22,2,10,7.24,18.42,41.45,7.24,0.66,14.47,1.32,6.590000000000001
2021,25189,Rosselló,Lleida,2228,JxCat,28.89,#00c4b2,Nacionalismo/independentismo,69.03,#18a1cd,159,308,321,76,32,75,20,74,14.31,27.72,28.89,6.84,2.88,6.75,1.8,6.66
2021,25190,Salàs de Pallars,Lleida,265,ERC,28.4,#e5ab4b,Nacionalismo/independentismo,73.37,#18a1cd,34,48,39,3,4,28,1,10,20.12,28.4,23.08,1.78,2.37,16.57,0.59,5.91
2021,25191,Sanaüja,Lleida,335,JxCat,43.85,#00c4b2,Nacionalismo/independentismo,80.75,#18a1cd,10,41,82,11,0,21,9,8,5.35,21.93,43.85,5.88,0,11.23,4.81,4.2700000000000005
2021,25192,Sant Guim de Freixenet,Lleida,741,ERC,34.27,#e5ab4b,Nacionalismo/independentismo,75.82,#18a1cd,36,146,133,23,15,27,10,19,8.45,34.27,31.22,5.4,3.52,6.34,2.35,4.45
2021,25193,Sant Llorenç de Morunys,Lleida,794,JxCat,43.58,#00c4b2,Nacionalismo/independentismo,87.36,#18a1cd,29,118,207,6,4,62,12,28,6.11,24.84,43.58,1.26,0.84,13.05,2.53,5.89
2021,25194,Sant Ramon,Lleida,403,JxCat,36.17,#00c4b2,Nacionalismo/independentismo,80.01,#18a1cd,16,63,85,9,6,18,9,27,6.81,26.81,36.17,3.83,2.55,7.66,3.83,11.5
2021,25196,Sant Esteve de la Sarga,Lleida,105,JxCat,27.27,#00c4b2,Nacionalismo/independentismo,69.7,#18a1cd,8,15,18,1,7,6,2,8,12.12,22.73,27.27,1.52,10.61,9.09,3.03,12.13
2021,25197,Sant Guim de la Plana,Lleida,140,ERC,38.46,#e5ab4b,Nacionalismo/independentismo,86.53,#18a1cd,8,40,31,1,0,16,0,4,7.69,38.46,29.81,0.96,0,15.38,0,3.84
2021,25200,Sarroca de Lleida,Lleida,311,ERC,41.03,#e5ab4b,Nacionalismo/independentismo,85.14,#18a1cd,21,80,57,1,0,13,3,18,10.77,41.03,29.23,0.51,0,6.67,1.54,9.24
2021,25201,Sarroca de Bellera,Lleida,106,Empate,26.23,#ADA9AC,Nacionalismo/independentismo,62.29,#18a1cd,16,16,12,3,1,2,1,9,26.23,26.23,19.67,4.92,1.64,3.28,1.64,14.75
2021,25202,Senterada,Lleida,104,ERC,29.82,#e5ab4b,Nacionalismo/independentismo,70.17,#18a1cd,10,17,13,0,5,10,2,0,17.54,29.82,22.81,0,8.77,17.54,3.51,0
2021,25203,La Seu d'Urgell,Lleida,8840,ERC,26.29,#e5ab4b,Nacionalismo/independentismo,62.56,#18a1cd,844,1140,1060,196,209,373,137,167,19.46,26.29,24.44,4.52,4.82,8.6,3.16,3.85
2021,25204,Seròs,Lleida,1144,ERC,30.47,#e5ab4b,Nacionalismo/independentismo,81.26,#18a1cd,58,195,155,24,8,31,13,145,9.06,30.47,24.22,3.75,1.25,4.84,2.03,22.67
2021,25205,Sidamon,Lleida,571,JxCat,30.99,#00c4b2,Nacionalismo/independentismo,70.46,#18a1cd,42,100,106,22,17,15,10,22,12.28,29.24,30.99,6.43,4.97,4.39,2.92,6.42
2021,25206,El Soleràs,Lleida,254,JxCat,46.74,#00c4b2,Nacionalismo/independentismo,90.22,#18a1cd,10,63,86,1,1,8,1,10,5.43,34.24,46.74,0.54,0.54,4.35,0.54,5.43
2021,25207,Solsona,Lleida,6458,JxCat,34.94,#00c4b2,Nacionalismo/independentismo,77.52,#18a1cd,412,909,1195,102,94,401,44,173,12.05,26.58,34.94,2.98,2.75,11.73,1.29,5.069999999999999
2021,25208,Soriguera,Lleida,342,ERC,28.97,#e5ab4b,Nacionalismo/independentismo,82.25,#18a1cd,24,62,45,1,7,60,3,11,11.21,28.97,21.03,0.47,3.27,28.04,1.4,5.15
2021,25209,Sort,Lleida,1614,JxCat,29.46,#00c4b2,Nacionalismo/independentismo,76.31,#18a1cd,92,259,276,19,43,142,19,48,9.82,27.64,29.46,2.03,4.59,15.15,2.03,5.13
2021,25210,Soses,Lleida,1063,JxCat,34.5,#00c4b2,Nacionalismo/independentismo,77.55,#18a1cd,101,221,226,14,6,28,13,35,15.42,33.74,34.5,2.14,0.92,4.27,1.98,5.340000000000001
2021,25211,Sudanell,Lleida,652,ERC,38.77,#e5ab4b,Nacionalismo/independentismo,79.96,#18a1cd,32,145,95,11,8,36,19,23,8.56,38.77,25.4,2.94,2.14,9.63,5.08,6.16
2021,25212,Sunyer,Lleida,221,JxCat,31.65,#00c4b2,Nacionalismo/independentismo,70.51,#18a1cd,18,39,44,3,3,6,4,10,12.95,28.06,31.65,2.16,2.16,4.32,2.88,7.199999999999999
2021,25215,Talarn,Lleida,420,JxCat,27,#00c4b2,Nacionalismo/independentismo,61,#18a1cd,35,42,54,18,6,22,2,8,17.5,21,27,9,3,11,1,4
2021,25216,Talavera,Lleida,241,ERC,28.05,#e5ab4b,Nacionalismo/independentismo,82.32,#18a1cd,11,46,44,6,1,22,4,25,6.71,28.05,26.83,3.66,0.61,13.41,2.44,15.25
2021,25217,Tàrrega,Lleida,11044,JxCat,34.41,#00c4b2,Nacionalismo/independentismo,74.11,#18a1cd,748,1515,2017,235,183,532,105,315,12.76,25.85,34.41,4.01,3.12,9.08,1.79,5.38
2021,25218,Tarrés,Lleida,84,ERC,39.06,#e5ab4b,Nacionalismo/independentismo,89.06,#18a1cd,2,25,23,1,2,5,0,4,3.12,39.06,35.94,1.56,3.12,7.81,0,6.25
2021,25219,Tarroja de Segarra,Lleida,148,JxCat,30.95,#00c4b2,Nacionalismo/independentismo,84.52,#18a1cd,1,20,26,1,1,21,1,4,1.19,23.81,30.95,1.19,1.19,25,1.19,4.76
2021,25220,Térmens,Lleida,976,JxCat,32.81,#00c4b2,Nacionalismo/independentismo,82.58,#18a1cd,45,200,207,24,10,42,17,76,7.13,31.7,32.81,3.8,1.58,6.66,2.69,12.05
2021,25221,Tírvia,Lleida,118,JxCat,33.75,#00c4b2,Nacionalismo/independentismo,80,#18a1cd,10,24,27,1,3,12,0,2,12.5,30,33.75,1.25,3.75,15,0,2.5
2021,25222,Tiurana,Lleida,67,JxCat,38.46,#00c4b2,Nacionalismo/independentismo,75,#18a1cd,3,9,20,1,0,2,8,8,5.77,17.31,38.46,1.92,0,3.85,15.38,15.38
2021,25223,Torà,Lleida,905,JxCat,34.79,#00c4b2,Nacionalismo/independentismo,84.6,#18a1cd,42,171,183,10,11,63,3,31,7.98,32.51,34.79,1.9,2.09,11.98,0.57,5.89
2021,25224,Els Torms,Lleida,121,ERC,48.28,#e5ab4b,Nacionalismo/independentismo,89.66,#18a1cd,6,42,22,0,0,9,0,6,6.9,48.28,25.29,0,0,10.34,0,6.9
2021,25225,Tornabous,Lleida,521,JxCat,40.32,#00c4b2,Nacionalismo/independentismo,85.71,#18a1cd,18,109,127,10,1,23,8,13,5.71,34.6,40.32,3.17,0.32,7.3,2.54,4.13
2021,25226,Torrebesses,Lleida,239,ERC,37.32,#e5ab4b,Nacionalismo/independentismo,80.99,#18a1cd,12,53,42,0,9,14,1,6,8.45,37.32,29.58,0,6.34,9.86,0.7,4.23
2021,25227,La Torre de Cabdella,Lleida,658,JxCat,41.94,#00c4b2,Nacionalismo/independentismo,83.64,#18a1cd,36,107,182,8,11,62,3,14,8.29,24.65,41.94,1.84,2.53,14.29,0.69,3.22
2021,25228,Torrefarrera,Lleida,3215,ERC,27.18,#e5ab4b,Nacionalismo/independentismo,67.73,#18a1cd,247,474,445,118,32,98,50,181,14.16,27.18,25.52,6.77,1.83,5.62,2.87,10.39
2021,25230,Torregrossa,Lleida,1518,ERC,39.35,#e5ab4b,Nacionalismo/independentismo,70.46,#18a1cd,140,349,193,45,6,37,34,50,15.78,39.35,21.76,5.07,0.68,4.17,3.83,5.63
2021,25231,Torrelameu,Lleida,483,ERC,44.25,#e5ab4b,Nacionalismo/independentismo,81.32,#18a1cd,24,154,78,17,5,20,12,34,6.9,44.25,22.41,4.89,1.44,5.75,3.45,9.78
2021,25232,Torres de Segre,Lleida,1340,JxCat,33.25,#00c4b2,Nacionalismo/independentismo,74.16,#18a1cd,125,210,256,25,16,69,14,42,16.23,27.27,33.25,3.25,2.08,8.96,1.82,5.46
2021,25233,Torre-serona,Lleida,275,ERC,32.8,#e5ab4b,Nacionalismo/independentismo,64.52,#18a1cd,36,61,41,8,5,8,9,12,19.35,32.8,22.04,4.3,2.69,4.3,4.84,6.46
2021,25234,Tremp,Lleida,4187,JxCat,33.36,#00c4b2,Nacionalismo/independentismo,65.09,#18a1cd,425,472,736,90,88,156,49,105,19.27,21.4,33.36,4.08,3.99,7.07,2.22,4.75
2021,25238,Vallbona de les Monges,Lleida,212,JxCat,41.79,#00c4b2,Nacionalismo/independentismo,84.32,#18a1cd,10,39,56,3,5,11,0,9,7.46,29.1,41.79,2.24,3.73,8.21,0,6.72
2021,25239,Les Valls de Valira,Lleida,579,ERC,31.2,#e5ab4b,Nacionalismo/independentismo,73.08,#18a1cd,31,73,67,13,8,20,5,13,13.25,31.2,28.63,5.56,3.42,8.55,2.14,5.56
