year,mes,fecha,cod_ine,nom_mun,nom_prov,poblacion,ganador,nombre,partido,ganador_por,cod_cand,color,cod_dw_natcode,ganador_bloque,ganador_por_bloque,color_bloque
1993,06,1993-06-06,01001,Alegría-Dulantzi,Araba/Álava,999,EAJ-PNV,EAJ-PNV,PNV,31.13,000094,#318731,34160101001,Otros,50.943396226415096,#BDC3C7
1993,06,1993-06-06,01002,Amurrio,Araba/Álava,9744,EAJ-PNV,EAJ-PNV,PNV,24.33,000094,#318731,34160101002,Otros,59.57330415754923,#BDC3C7
1993,06,1993-06-06,01003,Aramaio,Araba/Álava,1310,EA-EUE,Coalición Eusko Alkartasuna-Euskal Ezkerra,EA-EUE,37.05,000113,#b5b5b5,34160101003,Otros,90.70631970260224,#BDC3C7
1993,06,1993-06-06,01004,Artziniega,Araba/Álava,1227,EAJ-PNV,EAJ-PNV,PNV,37.25,000094,#318731,34160101004,Otros,61.42668428005285,#BDC3C7
1993,06,1993-06-06,01006,Armiñón,Araba/Álava,127,PP,PP,PP,39.56,000002,#009ade,34160101006,Otros,47.25274725274725,#BDC3C7
1993,06,1993-06-06,01008,Arratzua-Ubarrundia,Araba/Álava,651,EAJ-PNV,EAJ-PNV,PNV,27.08,000094,#318731,34160101008,Otros,57.37265415549599,#BDC3C7
1993,06,1993-06-06,01009,Asparrena,Araba/Álava,1494,EAJ-PNV,EAJ-PNV,PNV,27.76,000094,#318731,34160101009,Otros,70.93712930011863,#BDC3C7
1993,06,1993-06-06,01010,Ayala/Aiara,Araba/Álava,2065,EAJ-PNV,EAJ-PNV,PNV,36.47,000094,#318731,34160101010,Otros,66.18357487922705,#BDC3C7
1993,06,1993-06-06,01011,Baños de Ebro/Mañueta,Araba/Álava,332,EAJ-PNV,EAJ-PNV,PNV,48.32,000094,#318731,34160101011,Otros,60.92436974789915,#BDC3C7
1993,06,1993-06-06,01013,Barrundia,Araba/Álava,573,EAJ-PNV,EAJ-PNV,PNV,35.19,000094,#318731,34160101013,Otros,72.5925925925926,#BDC3C7
1993,06,1993-06-06,01014,Berantevilla,Araba/Álava,421,EAJ-PNV,EAJ-PNV,PNV,33.46,000094,#318731,34160101014,Otros,66.53846153846153,#BDC3C7
1993,06,1993-06-06,01016,Bernedo,Araba/Álava,556,PP,PP,PP,32.2,000002,#009ade,34160101016,Otros,55.3030303030303,#BDC3C7
1993,06,1993-06-06,01017,Campezo/Kanpezu,Araba/Álava,1143,EAJ-PNV,EAJ-PNV,PNV,31.62,000094,#318731,34160101017,Otros,51.8910741301059,#BDC3C7
