tipo,latitude,longitude,bright,date,admin2,admin3,country_code,country_es
48h,49.13385,-0.79717,306.48, 2 de julio,Bayeux,Normandie,FR,Francia
48h,48.38023,2.84942,299.34, 2 de julio,Provins,Île-de-France,FR,Francia
48h,48.43754,1.46166,295.33, 2 de julio,Lucé,Centre-Val de Loire,FR,Francia
48h,48.20509,2.45192,298.95, 2 de julio,Pithiviers,Centre-Val de Loire,FR,Francia
48h,45.3848,11.94787,299.13, 2 de julio,Padova,Veneto,IT,Italia
48h,45.51148,10.24243,297.95, 2 de julio,Brescia,Lombardia,IT,Italia
48h,45.51031,10.24655,309.83, 2 de julio,Brescia,Lombardia,IT,Italia
48h,45.63943,9.60593,306.13, 2 de julio,Dalmine,Lombardia,IT,Italia
48h,45.78141,8.68618,301.29, 2 de julio,Ternate,Lombardia,IT,Italia
48h,45.78078,8.68553,303.52, 2 de julio,Ternate,Lombardia,IT,Italia
48h,47.58663,0.33057,297.1, 2 de julio,Chinon,Centre-Val de Loire,FR,Francia
48h,45.15263,9.94585,302.34, 2 de julio,Sesto ed Uniti,Lombardia,IT,Italia
48h,45.14778,9.94318,367, 2 de julio,Spinadesco,Lombardia,IT,Italia
48h,42.0096,12.71715,296.73, 2 de julio,Guidonia,Lazio,IT,Italia
48h,42.00677,12.71571,298.17, 2 de julio,Guidonia,Lazio,IT,Italia
48h,43.44902,4.89735,329.96, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.44961,4.89748,328.29, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.44674,4.89041,302.64, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.44553,4.89566,313.24, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.44431,4.90094,315.39, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.44386,4.88336,306.39, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.44143,4.89385,306.89, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.43734,4.89205,308.43, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.43203,4.89552,313.09, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,51.56963,-3.76409,305.43, 2 de julio,Port Talbot,Cymru / Wales,GB,Reino Unido
48h,51.56696,-3.77752,327.18, 2 de julio,NA,Cymru / Wales,GB,Reino Unido
48h,51.57244,-3.76876,296.74, 2 de julio,Port Talbot,Cymru / Wales,GB,Reino Unido
48h,51.56949,-3.76092,297.73, 2 de julio,Port Talbot,Cymru / Wales,GB,Reino Unido
48h,51.56679,-3.77438,321.8, 2 de julio,NA,Cymru / Wales,GB,Reino Unido
48h,51.68586,-5.02547,295.08, 2 de julio,Rhoscrowther,Cymru / Wales,GB,Reino Unido
48h,70.68768,23.59941,327.38, 2 de julio,Hammerfest,Troms og Finnmark,NO,Noruega
48h,36.86391,34.92775,339.59, 2 de julio,Tarsus,Mersin,TR,Turquía
48h,37.56149,32.84367,338.86, 2 de julio,Çumra,Konya,TR,Turquía
48h,39.00647,34.81716,337.19, 2 de julio,Hacıbektaş,Nevşehir,TR,Turquía
48h,37.33126,27.76518,345.12, 2 de julio,Milas,Muğla,TR,Turquía
48h,39.1162,34.18832,342.86, 2 de julio,Kırşehir Merkez,Kırşehir,TR,Turquía
48h,38.93717,31.9094,345.49, 2 de julio,Odabaşı,Konya,TR,Turquía
48h,38.73528,26.94833,331.34, 2 de julio,Aliağa,İzmir,TR,Turquía
48h,41.17475,32.63533,334.67, 2 de julio,Karabük,Karabük,TR,Turquía
48h,39.53283,26.1418,339.62, 2 de julio,Ayvacık,Çanakkale,TR,Turquía
48h,39.53993,26.14363,343.17, 2 de julio,Ayvacık,Çanakkale,TR,Turquía
48h,39.53833,26.13819,351.43, 2 de julio,Ayvacık,Çanakkale,TR,Turquía
48h,39.53685,26.13314,353.21, 2 de julio,Ayvacık,Çanakkale,TR,Turquía
48h,39.54386,26.13464,349.26, 2 de julio,Ayvacık,Çanakkale,TR,Turquía
48h,39.54239,26.1296,342.21, 2 de julio,Ayvacık,Çanakkale,TR,Turquía
48h,39.53429,26.14008,367, 2 de julio,Ayvacık,Çanakkale,TR,Turquía
48h,39.53271,26.1348,367, 2 de julio,Ayvacık,Çanakkale,TR,Turquía
48h,39.53595,26.14559,340.97, 2 de julio,Ayvacık,Çanakkale,TR,Turquía
48h,39.5414,26.14184,333.69, 2 de julio,Ayvacık,Çanakkale,TR,Turquía
48h,39.53982,26.13655,353.59, 2 de julio,Ayvacık,Çanakkale,TR,Turquía
48h,39.53836,26.13166,351.35, 2 de julio,Ayvacık,Çanakkale,TR,Turquía
48h,40.27522,28.25208,338.69, 2 de julio,Karacabey,Bursa,TR,Turquía
48h,40.2776,28.2502,339.55, 2 de julio,Karacabey,Bursa,TR,Turquía
48h,41.25571,27.97523,367, 2 de julio,Çerkezköy,Marmara Bölgesi,TR,Turquía
48h,41.25454,27.97091,347.84, 2 de julio,Çerkezköy,Marmara Bölgesi,TR,Turquía
48h,45.37529,30.92687,327.33, 2 de julio,NA,NA,NA,Mundo
48h,36.91139,31.04807,330.02, 2 de julio,Serik,Antalya,TR,Turquía
48h,37.09798,14.23269,333.36, 2 de julio,Gela,Sicilia,IT,Italia
48h,37.09669,14.20459,343.42, 2 de julio,Gela,Sicilia,IT,Italia
48h,38.73475,26.94765,338.59, 2 de julio,Aliağa,İzmir,TR,Turquía
48h,38.93321,31.91195,332.19, 2 de julio,Odabaşı,Konya,TR,Turquía
48h,37.37796,14.63502,338.62, 2 de julio,Ramacca,Sicilia,IT,Italia
48h,37.37721,14.63052,338.67, 2 de julio,Ramacca,Sicilia,IT,Italia
48h,38.9203,27.05757,331.24, 2 de julio,Aliağa,İzmir,TR,Turquía
48h,37.62534,12.66682,337.26, 2 de julio,Mazara del Vallo,Sicilia,IT,Italia
48h,39.53561,26.1402,331.11, 2 de julio,Ayvacık,Çanakkale,TR,Turquía
48h,39.53512,26.1324,330.21, 2 de julio,Ayvacık,Çanakkale,TR,Turquía
48h,40.40621,18.18568,335.05, 2 de julio,Lecce,Puglia,IT,Italia
48h,40.40012,17.97565,330.76, 2 de julio,Salice Salentino,Puglia,IT,Italia
48h,39.51646,8.90534,336.01, 2 de julio,Samassi,Medio Campidano,IT,Italia
48h,41.13266,15.93363,340.72, 2 de julio,Canosa di Puglia,Barletta-Andria-Trani,IT,Italia
48h,41.27748,15.89881,335.23, 2 de julio,Cerignola,Puglia,IT,Italia
48h,41.35479,16.19846,346.86, 2 de julio,Margherita di Savoia,Barletta-Andria-Trani,IT,Italia
48h,41.35947,15.80823,338.12, 2 de julio,Orta Nova,Puglia,IT,Italia
48h,41.35881,15.80365,339.01, 2 de julio,Orta Nova,Puglia,IT,Italia
48h,41.41363,15.92276,335.43, 2 de julio,Cerignola,Puglia,IT,Italia
48h,41.41296,15.91817,331.55, 2 de julio,Cerignola,Puglia,IT,Italia
48h,43.43864,4.89096,329.82, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.44585,4.90088,342.5, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,45.54974,13.73826,341.6, 2 de julio,Koper / Capodistria,NA,SI,Eslovenia
48h,45.55373,13.74212,338.29, 2 de julio,Koper / Capodistria,NA,SI,Eslovenia
48h,43.84542,4.83995,339.44, 2 de julio,Arles,Provence-Alpes-Côte d'Azur,FR,Francia
48h,45.02856,7.86205,335.13, 2 de julio,Andezeno,Piemonte,IT,Italia
48h,45.06594,7.54579,330.81, 2 de julio,Rivoli,Piemonte,IT,Italia
48h,45.21872,7.6078,335.86, 2 de julio,Ciriè,Piemonte,IT,Italia
48h,47.17183,7.56227,330.47, 2 de julio,Bezirk Wasseramt,Solothurn,CH,Suiza
48h,48.61362,9.34358,335.6, 2 de julio,Nürtingen,Baden-Württemberg,DE,Alemania
48h,49.17082,11.78875,337.8, 2 de julio,Prünthal,Bayern,DE,Alemania
48h,49.34216,7.34726,338.66, 2 de julio,Homburg,Saarland,DE,Alemania
48h,49.34914,6.73584,333.47, 2 de julio,Dillingen/Saar,Saarland,DE,Alemania
48h,51.21712,10.46362,334.92, 2 de julio,Mühlhausen,Thüringen,DE,Alemania
48h,51.5208,11.61034,327.06, 2 de julio,Lutherstadt Eisleben,Sachsen-Anhalt,DE,Alemania
48h,52.17093,14.6134,334.43, 2 de julio,Eisenhüttenstadt,Brandenburg,DE,Alemania
48h,51.36795,6.70905,329.96, 2 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.48257,6.72305,334.41, 2 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.48139,6.71698,329.36, 2 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.48949,6.7396,336.44, 2 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.4836,6.70923,342.73, 2 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.48242,6.70314,334.4, 2 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.49405,6.744,340.53, 2 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.49287,6.73793,333.11, 2 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,52.15524,10.40757,348.93, 2 de julio,Salzgitter,Niedersachsen,DE,Alemania
48h,51.16911,3.82281,338.96, 2 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
48h,51.16747,3.81541,333.61, 2 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
48h,51.16584,3.808,329.97, 2 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
48h,51.17487,3.81125,332.99, 2 de julio,Zelzate,Oost-Vlaanderen,BE,Bélgica
48h,52.17332,6.45494,334.12, 2 de julio,Lochem,Gelderland,NL,Países Bajos
48h,52.17215,6.44882,344.8, 2 de julio,Lochem,Gelderland,NL,Países Bajos
48h,51.97719,4.47635,334.77, 2 de julio,Lansingerland,Zuid-Holland,NL,Países Bajos
48h,52.50462,6.13653,344.64, 2 de julio,Zwolle,Overijssel,NL,Países Bajos
48h,52.26429,4.71215,331.3, 2 de julio,Haarlemmermeer,Noord-Holland,NL,Países Bajos
48h,52.4821,4.59804,334.23, 2 de julio,Velsen,Noord-Holland,NL,Países Bajos
48h,52.49332,4.61443,339.17, 2 de julio,Beverwijk,Noord-Holland,NL,Países Bajos
48h,52.4929,4.61467,341.85, 2 de julio,Beverwijk,Noord-Holland,NL,Países Bajos
48h,37.81643,-8.55933,355.74, 2 de julio,Odemira,Beja,PT,Portugal
48h,37.81578,-8.56367,348.58, 2 de julio,Santiago do Cacém,Setúbal,PT,Portugal
48h,40.24226,-3.47176,343.58, 2 de julio,Morata de Tajuña,Comunidad de Madrid,ES,España
48h,42.32291,-2.03788,336.5, 2 de julio,Pradejón,La Rioja,ES,España
48h,42.13083,-5.6523,335.41, 2 de julio,Matilla de Arzón,Zamora,ES,España
48h,43.43636,4.89158,329.3, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.44261,4.88454,367, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.4382,4.89347,331.46, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.44464,4.90041,333.43, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.44449,4.88644,336.64, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.44441,4.87941,351.8, 2 de julio,Fos-sur-Mer,Provence-Alpes-Côte d'Azur,FR,Francia
48h,43.34426,-8.43648,331.79, 2 de julio,A Coruña,A Coruña,ES,España
48h,51.03531,2.285,326.13, 2 de julio,Dunkerque,Hauts-de-France,FR,Francia
48h,51.16557,3.81823,326.2, 2 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
48h,52.48086,4.59347,328.19, 2 de julio,Velsen,Noord-Holland,NL,Países Bajos
48h,53.56241,-0.59556,327.35, 2 de julio,NA,England,GB,Reino Unido
48h,53.56659,-0.59618,331.15, 2 de julio,Scunthorpe,England,GB,Reino Unido
48h,53.57141,-0.61269,354.58, 2 de julio,Scunthorpe,England,GB,Reino Unido
48h,39.94847,33.1874,299.14, 2 de julio,NA,Ankara,TR,Turquía
48h,36.26739,33.72858,305.08, 2 de julio,Silifke,Mersin,TR,Turquía
48h,41.1769,32.633540000000004,305.7, 3 de julio,Karabük,Karabük,TR,Turquía
48h,41.17458,32.63506,316.65, 3 de julio,Karabük,Karabük,TR,Turquía
48h,41.26506,31.42579,316.98, 3 de julio,Ereğli,Zonguldak,TR,Turquía
48h,41.25525,31.41586,308.45, 3 de julio,Gülüç,Zonguldak,TR,Turquía
48h,40.76524,32.21613,297.63, 3 de julio,Gerede,Bolu,TR,Turquía
48h,41.63185,27.68592,303.36, 3 de julio,Vize,Kırklareli,TR,Turquía
48h,41.63473,27.50662,314.66, 3 de julio,Pınarhisar,Kırklareli,TR,Turquía
48h,42.41858,19.29989,308.13, 3 de julio,Podgorica,Glavni grad Podgorica,ME,Montenegro
48h,41.02102,28.55646,314.85, 3 de julio,Büyükçekmece,İstanbul,TR,Turquía
48h,40.78149,29.6042,314.31, 3 de julio,Dilovası,Kocaeli,TR,Turquía
48h,40.75753,29.36218,304.15, 3 de julio,NA,Kocaeli,TR,Turquía
48h,39.94333,33.19309,299.33, 3 de julio,Elmadağ,Ankara,TR,Turquía
48h,41.54926,19.72642,299.97, 3 de julio,Bashkia Krujë,Shqipëria Veriore,AL,Albania
48h,40.4469,27.13307,307.75, 3 de julio,Biga,Çanakkale,TR,Turquía
48h,40.44207,27.14119,309.11, 3 de julio,Biga,Çanakkale,TR,Turquía
48h,39.83838,30.30198,302.03, 3 de julio,Bozüyük,Bilecik,TR,Turquía
48h,39.74482,30.19641,301.56, 3 de julio,İnönü,Eskişehir,TR,Turquía
48h,39.57779,29.86497,302.32, 3 de julio,Kütahya Merkez,Kütahya,TR,Turquía
48h,39.48569,30.0431,297.95, 3 de julio,Kütahya Merkez,Kütahya,TR,Turquía
48h,41.36496,15.71119,299.08, 3 de julio,Carapelle,Puglia,IT,Italia
48h,39.60962,27.87776,301.3, 3 de julio,Altıeylül,Balıkesir,TR,Turquía
48h,39.86545,26.24265,316.05, 3 de julio,Mahmudiye,Çanakkale,TR,Turquía
48h,40.63134,17.9992,305.01, 3 de julio,Brindisi,Puglia,IT,Italia
48h,38.65877,30.62136,300.98, 3 de julio,Afyonkarahisar Merkez,Afyonkarahisar,TR,Turquía
48h,40.51993,17.20678,314.64, 3 de julio,Taranto,Puglia,IT,Italia
48h,39.1672,27.63174,302.78, 3 de julio,Soma,Manisa,TR,Turquía
48h,40.51736,17.21096,302.72, 3 de julio,Taranto,Puglia,IT,Italia
48h,39.18325,27.5005,303.94, 3 de julio,Soma,Manisa,TR,Turquía
48h,40.50841,17.20959,321.72, 3 de julio,Taranto,Puglia,IT,Italia
48h,38.74393,26.95093,328.76, 3 de julio,Aliağa,İzmir,TR,Turquía
48h,38.74372,26.93191,305.17, 3 de julio,Aliağa,İzmir,TR,Turquía
48h,38.74139,26.94547,314.15, 3 de julio,Aliağa,İzmir,TR,Turquía
48h,38.74061,26.95,313.78, 3 de julio,Aliağa,İzmir,TR,Turquía
48h,38.73807,26.94454,315.19, 3 de julio,Aliağa,İzmir,TR,Turquía
48h,38.7373,26.94905,310.05, 3 de julio,Aliağa,İzmir,TR,Turquía
48h,38.7342,26.96711,316.91, 3 de julio,Aliağa,İzmir,TR,Turquía
48h,38.72968,26.93268,308.03, 3 de julio,Aliağa,İzmir,TR,Turquía
48h,38.42555,27.21885,310.32, 3 de julio,Bornova,Ege Bölgesi,TR,Turquía
48h,37.25254,30.44126,305.96, 3 de julio,Döşemealtı,Burdur,TR,Turquía
48h,36.93395,30.64899,306.91, 3 de julio,Kepez,Antalya,TR,Turquía
48h,36.9351,30.64881,308.02, 3 de julio,Kepez,Antalya,TR,Turquía
48h,37.2128,15.16884,305.44, 3 de julio,Augusta,Sicilia,IT,Italia
48h,64.65727,24.43338,295.72, 3 de julio,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
48h,64.6492,24.42096,299.66, 3 de julio,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
48h,64.64863,24.43058,310.59, 3 de julio,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
48h,64.64431,24.42915,300.59, 3 de julio,Raahe,Pohjois-Suomen aluehallintovirasto,FI,Finlandia
48h,64.6639,21.28376,330.9, 3 de julio,Skellefteå kommun,Västerbottens län,SE,Suecia
48h,58.68454,17.13087,313.19, 3 de julio,Oxelösund,Södermanlands län,SE,Suecia
48h,58.6844,17.13704,295.16, 3 de julio,Oxelösund,Södermanlands län,SE,Suecia
48h,58.67386,17.13584,300.48, 3 de julio,Oxelösund,Södermanlands län,SE,Suecia
48h,58.67485,17.13496,297.44, 3 de julio,Oxelösund,Södermanlands län,SE,Suecia
48h,52.58882,19.69834,316.46, 3 de julio,Płock,województwo mazowieckie,PL,Polonia
48h,52.49128,13.83655,296.83, 3 de julio,Rüdersdorf bei Berlin,Brandenburg,DE,Alemania
48h,50.92979,21.67614,306.14, 3 de julio,gmina Ożarów,województwo świętokrzyskie,PL,Polonia
48h,50.94063,21.44344,304.23, 3 de julio,Ostrowiec Świętokrzyski,województwo świętokrzyskie,PL,Polonia
48h,50.94262,21.44354,301.88, 3 de julio,Ostrowiec Świętokrzyski,województwo świętokrzyskie,PL,Polonia
48h,50.53414,17.98041,303.7, 3 de julio,gmina Gogolin,województwo opolskie,PL,Polonia
48h,50.53505,17.97449,303.94, 3 de julio,gmina Gogolin,województwo opolskie,PL,Polonia
48h,50.03917,18.48458,304.05, 3 de julio,Radlin,powiat wodzisławski,PL,Polonia
48h,49.81378,18.32192,302.58, 3 de julio,Ostrava,Moravskoslezsko,CZ,Rep. Checa
48h,49.95723,9.76728,300.4, 3 de julio,Karlstadt,Bayern,DE,Alemania
48h,49.9559,9.76915,297.28, 3 de julio,Karlstadt,Bayern,DE,Alemania
48h,49.68244,18.66312,305.01, 3 de julio,Třinec,Moravskoslezsko,CZ,Rep. Checa
48h,48.62149,21.1831,299.08, 3 de julio,Košice,Košický kraj,SK,Eslovaquia
48h,48.61698,21.1876,306.98, 3 de julio,Košice,Košický kraj,SK,Eslovaquia
48h,48.61248,21.1921,299.63, 3 de julio,Košice,Košický kraj,SK,Eslovaquia
48h,48.61202,21.19743,303.71, 3 de julio,Košice,Košický kraj,SK,Eslovaquia
48h,48.60844,21.19122,298.91, 3 de julio,Košice,Košický kraj,SK,Eslovaquia
48h,48.61263,21.19117,301.67, 3 de julio,Košice,Košický kraj,SK,Eslovaquia
48h,48.61213,21.1965,301.2, 3 de julio,Košice,Košický kraj,SK,Eslovaquia
48h,48.60859,21.1903,298.06, 3 de julio,Košice,Košický kraj,SK,Eslovaquia
48h,48.27864,14.33796,367, 3 de julio,Linz,NA,AT,Austria
48h,48.27894,14.32702,299.86, 3 de julio,Linz,NA,AT,Austria
48h,48.27879,14.3325,309.94, 3 de julio,Linz,Oberösterreich,AT,Austria
48h,48.27848,14.34341,310.58, 3 de julio,Linz,NA,AT,Austria
48h,48.27338,14.32658,302.96, 3 de julio,Linz,Oberösterreich,AT,Austria
48h,48.27307,14.33755,316.34, 3 de julio,Linz,NA,AT,Austria
48h,48.27974,14.33877,338.32, 3 de julio,Linz,NA,AT,Austria
48h,48.27991,14.33331,302.55, 3 de julio,Linz,NA,AT,Austria
48h,48.27956,14.34423,302.8, 3 de julio,Linz,NA,AT,Austria
48h,48.27418,14.33838,353.98, 3 de julio,Linz,NA,AT,Austria
48h,48.3325,9.73147,299.08, 3 de julio,Gemeindeverwaltungsverband Allmendingen,Baden-Württemberg,DE,Alemania
48h,48.27454,14.32743,304.16, 3 de julio,Linz,NA,AT,Austria
48h,48.27436,14.33292,303.36, 3 de julio,Linz,NA,AT,Austria
48h,48.26324,14.33205,306.66, 3 de julio,Linz,NA,AT,Austria
48h,46.89819,26.0324,308.31, 3 de julio,Hamzoaia,Neamț,RO,Rumanía
48h,47.03854,22.33501,301.08, 3 de julio,Subpiatră,Bihor,RO,Rumanía
48h,45.37513,30.92951,331.98, 3 de julio,NA,NA,NA,Mundo
48h,45.9512,25.28107,296.33, 3 de julio,Cuciulata,Brașov,RO,Rumanía
48h,45.29065,25.11154,306.47, 3 de julio,Bilcești,Argeș,RO,Rumanía
48h,45.12277,25.41641,311.29, 3 de julio,Fieni,Dâmbovița,RO,Rumanía
48h,44.24136,28.30996,304.44, 3 de julio,Medgidia,Constanța,RO,Rumanía
48h,45.46318,10.45907,308.25, 3 de julio,Lonato del Garda,Lombardia,IT,Italia
48h,45.42759,10.9966,299.15, 3 de julio,Verona,Veneto,IT,Italia
48h,58.6849,17.13273,301.86, 3 de julio,Oxelösund,Södermanlands län,SE,Suecia
48h,58.68176,17.13222,311.43, 3 de julio,Oxelösund,Södermanlands län,SE,Suecia
48h,57.06365,9.98062,297.81, 3 de julio,Aalborg,Region Nordjylland,DK,Dinamarca
48h,57.06043,9.97868,328.66, 3 de julio,Aalborg,Region Nordjylland,DK,Dinamarca
48h,57.25866,0.80955,306.61, 3 de julio,NA,NA,NA,Mundo
48h,57.08453,0.88871,300.16, 3 de julio,NA,NA,NA,Mundo
48h,53.29766,17.69811,302.8, 3 de julio,gmina Sośno,województwo kujawsko-pomorskie,PL,Polonia
48h,52.59066,19.70342,315.02, 3 de julio,Płock,województwo mazowieckie,PL,Polonia
48h,52.58935,19.70779,295.02, 3 de julio,Płock,województwo mazowieckie,PL,Polonia
48h,52.58739,19.69538,297.35, 3 de julio,Płock,województwo mazowieckie,PL,Polonia
48h,50.79907,19.18249,295.96, 3 de julio,Częstochowa,NA,PL,Polonia
48h,51.68888,15.97952,332.55, 3 de julio,gmina Żukowice,województwo dolnośląskie,PL,Polonia
48h,53.127,8.69081,306.27, 3 de julio,Bremen,Bremen,DE,Alemania
48h,50.34524,18.87168,300.85, 3 de julio,Bytom,Górnośląsko-Zagłębiowska Metropolia,PL,Polonia
48h,50.34541,18.87003,295.52, 3 de julio,Bytom,Górnośląsko-Zagłębiowska Metropolia,PL,Polonia
48h,53.63379,-0.24334,308.93, 3 de julio,South Killingholme,England,GB,Reino Unido
48h,53.58038,-0.61716,312.97, 3 de julio,Scunthorpe,England,GB,Reino Unido
48h,53.5714,-0.6044,297.78, 3 de julio,Scunthorpe,England,GB,Reino Unido
48h,53.57063,-0.59689,319.16, 3 de julio,NA,England,GB,Reino Unido
48h,53.56691,-0.59798,332, 3 de julio,Scunthorpe,England,GB,Reino Unido
48h,53.56769,-0.60549,296.41, 3 de julio,Scunthorpe,England,GB,Reino Unido
48h,49.69227,18.65681,299.69, 3 de julio,Třinec,Moravskoslezsko,CZ,Rep. Checa
48h,49.70538,18.63641,296.27, 3 de julio,Třinec,Moravskoslezsko,CZ,Rep. Checa
48h,49.67967,18.66317,351.96, 3 de julio,Třinec,Moravskoslezsko,CZ,Rep. Checa
48h,51.36353,10.48039,296.12, 3 de julio,Deuna,Thüringen,DE,Alemania
48h,50.56052,13.61563,297.73, 3 de julio,Litvínov,Severozápad,CZ,Rep. Checa
48h,48.6473,20.22142,299.44, 3 de julio,Jelšava,Banskobystrický kraj,SK,Eslovaquia
48h,49.89637,15.63963,295.91, 3 de julio,okres Chrudim,Pardubický kraj,CZ,Rep. Checa
48h,51.50172,6.72918,298.14, 3 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.487,6.72101,335.1, 3 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.48797,6.71546,295.11, 3 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.48568,6.70844,325.88, 3 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.48374,6.71954,323.66, 3 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.48665,6.7029,308.87, 3 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.48339,6.70144,303.05, 3 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.48243,6.70698,301.45, 3 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.46258,6.73992,305.45, 3 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.36778,6.70813,308.95, 3 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.36452,6.70666,329.64, 3 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.36355,6.7122,310.6, 3 de julio,Duisburg,Nordrhein-Westfalen,DE,Alemania
48h,51.29634,7.01182,303.13, 3 de julio,Wülfrath,Nordrhein-Westfalen,DE,Alemania
48h,50.91608,8.01789,295.23, 3 de julio,Siegen,Nordrhein-Westfalen,DE,Alemania
48h,50.87524,6.9199,302.1, 3 de julio,Köln,Nordrhein-Westfalen,DE,Alemania
48h,48.45675,17.1894,298.5, 3 de julio,Rohožník,Bratislavský kraj,SK,Eslovaquia
48h,51.18529,4.32434,296.85, 3 de julio,Kruibeke,Oost-Vlaanderen,BE,Bélgica
48h,51.18155,3.81172,298.43, 3 de julio,Zelzate,Oost-Vlaanderen,BE,Bélgica
48h,51.17829,3.81047,313.74, 3 de julio,Zelzate,Oost-Vlaanderen,BE,Bélgica
48h,51.17503,3.80923,334.89, 3 de julio,Zelzate,Oost-Vlaanderen,BE,Bélgica
48h,51.17178,3.80799,345.78, 3 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
48h,51.1726,3.80256,310.23, 3 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
48h,51.17096,3.81342,297.33, 3 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
48h,51.16932,3.82427,308.41, 3 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
48h,51.16852,3.80675,334.08, 3 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
48h,51.1677,3.81217,328.35, 3 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
48h,51.16688,3.8176,300.78, 3 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
48h,51.16283,3.79884,326.54, 3 de julio,Gent,Oost-Vlaanderen,BE,Bélgica
48h,51.07097,4.3525,298.53, 3 de julio,Willebroek,Antwerpen,BE,Bélgica
48h,49.77054,11.02781,298.82, 3 de julio,Pautzfeld,Bayern,DE,Alemania
48h,51.04447,2.29664,317.03, 3 de julio,Grande-Synthe,Hauts-de-France,FR,Francia
48h,51.04192,2.28986,297.42, 3 de julio,Grande-Synthe,Hauts-de-France,FR,Francia
48h,50.57256,5.368,299.62, 3 de julio,Stockay,Liège,BE,Bélgica
48h,51.03938,2.28308,296.16, 3 de julio,Dunkerque,Hauts-de-France,FR,Francia
48h,51.03605,2.28193,334.56, 3 de julio,Dunkerque,Hauts-de-France,FR,Francia
48h,51.03528,2.28756,297.91, 3 de julio,Dunkerque,Hauts-de-France,FR,Francia
48h,51.03351,2.27514,305.49, 3 de julio,Grande-Synthe,Hauts-de-France,FR,Francia
48h,50.03356,8.26029,296.23, 3 de julio,Wiesbaden,Hessen,DE,Alemania
48h,47.29183,18.88115,305.17, 3 de julio,Százhalombatta,Pest vármegye,HU,Hungría
48h,47.29012,18.88656,319, 3 de julio,Százhalombatta,Pest vármegye,HU,Hungría
