nombre_clean,cod_ine,tipo_distintivo,tipo_area,num_dist22,prov,pob,por_dist22,tasa_dist22,edad_media,em_nacional,dif_edad_media
Alpartir,50026,DISTINTIVO C,Áreas no urbanas,4,Zaragoza,602,40,6.64,5.5,8.5,-3
Alpartir,50026,ECO,Áreas no urbanas,0,Zaragoza,602,0,0,NA,4.19,NA
Alpartir,50026,SIN DISTINTIVO,Áreas no urbanas,3,Zaragoza,602,30,4.98,32,35,-3
Alpedrete,28010,CERO,Áreas no urbanas,2,Madrid,15006,0.18,0.13,2,3.63,-1.63
Alpedrete,28010,DISTINTIVO B,Áreas no urbanas,154,Madrid,15006,14.03,10.26,17.15,17.32,-0.17
Alpedrete,28010,DISTINTIVO C,Áreas no urbanas,638,Madrid,15006,58.11,42.52,8.53,8.5,0.03
Alpedrete,28010,ECO,Áreas no urbanas,0,Madrid,15006,0,0,NA,4.19,NA
Alpedrete,28010,SIN DISTINTIVO,Áreas no urbanas,304,Madrid,15006,27.69,20.26,31.38,35,-3.62
Alpens,08004,DISTINTIVO B,Áreas no urbanas,4,Barcelona,281,7.41,14.23,17.5,17.32,0.18
Alpens,08004,DISTINTIVO C,Áreas no urbanas,28,Barcelona,281,51.85,99.64,8.14,8.5,-0.36
Alpens,08004,ECO,Áreas no urbanas,0,Barcelona,281,0,0,NA,4.19,NA
Alpens,08004,SIN DISTINTIVO,Áreas no urbanas,22,Barcelona,281,40.74,78.29,36.82,35,1.82
Alpera,02010,DISTINTIVO B,Áreas no urbanas,19,Albacete,2245,14.5,8.46,17.05,17.32,-0.27
Alpera,02010,DISTINTIVO C,Áreas no urbanas,44,Albacete,2245,33.59,19.6,8.89,8.5,0.39
Alpera,02010,ECO,Áreas no urbanas,0,Albacete,2245,0,0,NA,4.19,NA
Alpera,02010,SIN DISTINTIVO,Áreas no urbanas,68,Albacete,2245,51.91,30.29,34.62,35,-0.38
Alpeñés,44020,DISTINTIVO B,Áreas no urbanas,0,Teruel,20,NA,0,NA,17.32,NA
Alpeñés,44020,DISTINTIVO C,Áreas no urbanas,0,Teruel,20,NA,0,NA,8.5,NA
Alpeñés,44020,SIN DISTINTIVO,Áreas no urbanas,0,Teruel,20,NA,0,NA,35,NA
Alpicat,25023,CERO,Grandes áreas urbanas,5,Lleida,6333,0.74,0.79,3.8,3.63,0.17
Alpicat,25023,DISTINTIVO B,Grandes áreas urbanas,86,Lleida,6333,12.72,13.58,17.49,17.32,0.17
Alpicat,25023,DISTINTIVO C,Grandes áreas urbanas,380,Lleida,6333,56.21,60,8.84,8.5,0.34
Alpicat,25023,ECO,Grandes áreas urbanas,0,Lleida,6333,0,0,NA,4.19,NA
Alpicat,25023,SIN DISTINTIVO,Grandes áreas urbanas,205,Lleida,6333,30.33,32.37,34.15,35,-0.85
Alpuente,46036,DISTINTIVO B,Áreas no urbanas,14,Valencia,670,20.29,20.9,16.71,17.32,-0.6
Alpuente,46036,DISTINTIVO C,Áreas no urbanas,27,Valencia,670,39.13,40.3,9.22,8.5,0.72
Alpuente,46036,ECO,Áreas no urbanas,0,Valencia,670,0,0,NA,4.19,NA
Alpuente,46036,SIN DISTINTIVO,Áreas no urbanas,28,Valencia,670,40.58,41.79,38.86,35,3.86
Alpujarra de la Sierra,18904,CERO,Áreas no urbanas,0,Granada,922,0,0,NA,3.63,NA
Alpujarra de la Sierra,18904,DISTINTIVO B,Áreas no urbanas,20,Granada,922,25.32,21.69,16.65,17.32,-0.67
Alpujarra de la Sierra,18904,DISTINTIVO C,Áreas no urbanas,34,Granada,922,43.04,36.88,10.91,8.5,2.41
Alpujarra de la Sierra,18904,ECO,Áreas no urbanas,0,Granada,922,0,0,NA,4.19,NA
Alpujarra de la Sierra,18904,SIN DISTINTIVO,Áreas no urbanas,25,Granada,922,31.65,27.11,34.4,35,-0.6
Alquife,18018,CERO,Áreas no urbanas,0,Granada,586,0,0,NA,3.63,NA
Alquife,18018,DISTINTIVO B,Áreas no urbanas,8,Granada,586,9.76,13.65,18,17.32,0.68
Alquife,18018,DISTINTIVO C,Áreas no urbanas,31,Granada,586,37.8,52.9,8.84,8.5,0.34
Alquife,18018,ECO,Áreas no urbanas,0,Granada,586,0,0,NA,4.19,NA
Alquife,18018,SIN DISTINTIVO,Áreas no urbanas,43,Granada,586,52.44,73.38,38.65,35,3.65
Alquézar,22024,CERO,Áreas no urbanas,0,Huesca,354,0,0,NA,3.63,NA
Alquézar,22024,DISTINTIVO B,Áreas no urbanas,6,Huesca,354,17.65,16.95,16.33,17.32,-0.99
Alquézar,22024,DISTINTIVO C,Áreas no urbanas,16,Huesca,354,47.06,45.2,9.19,8.5,0.69
Alquézar,22024,ECO,Áreas no urbanas,0,Huesca,354,0,0,NA,4.19,NA
Alquézar,22024,SIN DISTINTIVO,Áreas no urbanas,12,Huesca,354,35.29,33.9,40.17,35,5.17
Alsodux,04015,DISTINTIVO B,Áreas no urbanas,4,Almería,129,44.44,31.01,18,17.32,0.68
Alsodux,04015,DISTINTIVO C,Áreas no urbanas,4,Almería,129,44.44,31.01,11.25,8.5,2.75
Alsodux,04015,SIN DISTINTIVO,Áreas no urbanas,1,Almería,129,11.11,7.75,16,35,-19
Alt Àneu,25024,CERO,Áreas no urbanas,1,Lleida,441,2,2.27,1,3.63,-2.63
Alt Àneu,25024,DISTINTIVO B,Áreas no urbanas,5,Lleida,441,10,11.34,17,17.32,-0.32
Alt Àneu,25024,DISTINTIVO C,Áreas no urbanas,23,Lleida,441,46,52.15,9.52,8.5,1.02
Alt Àneu,25024,ECO,Áreas no urbanas,0,Lleida,441,0,0,NA,4.19,NA
Alt Àneu,25024,SIN DISTINTIVO,Áreas no urbanas,21,Lleida,441,42,47.62,39.19,35,4.19
Altable,09013,DISTINTIVO B,Áreas no urbanas,0,Burgos,47,0,0,NA,17.32,NA
Altable,09013,DISTINTIVO C,Áreas no urbanas,6,Burgos,47,75,127.66,8.5,8.5,-0
Altable,09013,ECO,Áreas no urbanas,0,Burgos,47,0,0,NA,4.19,NA
Altable,09013,SIN DISTINTIVO,Áreas no urbanas,2,Burgos,47,25,42.55,30.5,35,-4.5
Altafulla,43012,CERO,Grandes áreas urbanas,3,Tarragona,5609,0.47,0.53,4,3.63,0.37
Altafulla,43012,DISTINTIVO B,Grandes áreas urbanas,72,Tarragona,5609,11.2,12.84,17.62,17.32,0.31
Altafulla,43012,DISTINTIVO C,Grandes áreas urbanas,377,Tarragona,5609,58.63,67.21,8.62,8.5,0.12
Altafulla,43012,ECO,Grandes áreas urbanas,2,Tarragona,5609,0.31,0.36,3.5,4.19,-0.69
Altafulla,43012,SIN DISTINTIVO,Grandes áreas urbanas,189,Tarragona,5609,29.39,33.7,34.95,35,-0.05
Altarejos,16019,CERO,Áreas no urbanas,0,Cuenca,205,0,0,NA,3.63,NA
Altarejos,16019,DISTINTIVO B,Áreas no urbanas,2,Cuenca,205,10,9.76,19,17.32,1.68
Altarejos,16019,DISTINTIVO C,Áreas no urbanas,13,Cuenca,205,65,63.41,13.23,8.5,4.73
Altarejos,16019,ECO,Áreas no urbanas,0,Cuenca,205,0,0,NA,4.19,NA
Altarejos,16019,SIN DISTINTIVO,Áreas no urbanas,5,Cuenca,205,25,24.39,28.6,35,-6.4
Altea,03018,CERO,Grandes áreas urbanas,18,Alicante,23010,0.47,0.78,2.94,3.63,-0.69
Altea,03018,DISTINTIVO B,Grandes áreas urbanas,409,Alicante,23010,10.73,17.77,17.86,17.32,0.54
Altea,03018,DISTINTIVO C,Grandes áreas urbanas,2264,Alicante,23010,59.42,98.39,7.86,8.5,-0.64
Altea,03018,ECO,Grandes áreas urbanas,0,Alicante,23010,0,0,NA,4.19,NA
Altea,03018,SIN DISTINTIVO,Grandes áreas urbanas,1119,Alicante,23010,29.37,48.63,32.42,35,-2.58
Altorricón,22025,CERO,Áreas no urbanas,0,Huesca,1416,0,0,NA,3.63,NA
Altorricón,22025,DISTINTIVO B,Áreas no urbanas,14,Huesca,1416,11.67,9.89,17.36,17.32,0.04
Altorricón,22025,DISTINTIVO C,Áreas no urbanas,62,Huesca,1416,51.67,43.79,8.02,8.5,-0.48
Altorricón,22025,ECO,Áreas no urbanas,0,Huesca,1416,0,0,NA,4.19,NA
Altorricón,22025,SIN DISTINTIVO,Áreas no urbanas,44,Huesca,1416,36.67,31.07,40.68,35,5.69
Altsasu/Alsasua,31010,CERO,Áreas no urbanas,1,Navarra,7504,0.31,0.13,2,3.63,-1.63
Altsasu/Alsasua,31010,DISTINTIVO B,Áreas no urbanas,37,Navarra,7504,11.53,4.93,17.59,17.32,0.28
Altsasu/Alsasua,31010,DISTINTIVO C,Áreas no urbanas,159,Navarra,7504,49.53,21.19,9.22,8.5,0.72
Altsasu/Alsasua,31010,ECO,Áreas no urbanas,0,Navarra,7504,0,0,NA,4.19,NA
Altsasu/Alsasua,31010,SIN DISTINTIVO,Áreas no urbanas,124,Navarra,7504,38.63,16.52,35.85,35,0.85
Altura,12012,CERO,Áreas no urbanas,1,Castellón,3667,0.38,0.27,1,3.63,-2.63
Altura,12012,DISTINTIVO B,Áreas no urbanas,40,Castellón,3667,15.27,10.91,17.55,17.32,0.23
Altura,12012,DISTINTIVO C,Áreas no urbanas,113,Castellón,3667,43.13,30.82,9.91,8.5,1.41
Altura,12012,ECO,Áreas no urbanas,0,Castellón,3667,0,0,NA,4.19,NA
Altura,12012,SIN DISTINTIVO,Áreas no urbanas,108,Castellón,3667,41.22,29.45,37.99,35,2.99
Altzaga,20906,CERO,Áreas no urbanas,0,Gipuzkoa,178,0,0,NA,3.63,NA
Altzaga,20906,DISTINTIVO B,Áreas no urbanas,2,Gipuzkoa,178,15.38,11.24,18,17.32,0.68
Altzaga,20906,DISTINTIVO C,Áreas no urbanas,9,Gipuzkoa,178,69.23,50.56,8.44,8.5,-0.06
Altzaga,20906,ECO,Áreas no urbanas,0,Gipuzkoa,178,0,0,NA,4.19,NA
Altzaga,20906,SIN DISTINTIVO,Áreas no urbanas,2,Gipuzkoa,178,15.38,11.24,27.5,35,-7.5
Altzo,20007,CERO,Áreas no urbanas,0,Gipuzkoa,428,0,0,NA,3.63,NA
Altzo,20007,DISTINTIVO B,Áreas no urbanas,5,Gipuzkoa,428,9.43,11.68,18.2,17.32,0.88
Altzo,20007,DISTINTIVO C,Áreas no urbanas,27,Gipuzkoa,428,50.94,63.08,9,8.5,0.5
Altzo,20007,ECO,Áreas no urbanas,0,Gipuzkoa,428,0,0,NA,4.19,NA
Altzo,20007,SIN DISTINTIVO,Áreas no urbanas,21,Gipuzkoa,428,39.62,49.07,48.52,35,13.53
Alustante,19027,DISTINTIVO B,Áreas no urbanas,4,Guadalajara,145,36.36,27.59,15.25,17.32,-2.07
Alustante,19027,DISTINTIVO C,Áreas no urbanas,6,Guadalajara,145,54.55,41.38,13.5,8.5,5
Alustante,19027,ECO,Áreas no urbanas,0,Guadalajara,145,0,0,NA,4.19,NA
Alustante,19027,SIN DISTINTIVO,Áreas no urbanas,1,Guadalajara,145,9.09,6.9,23,35,-12
Alzira,46017,CERO,Pequeñas áreas urbanas,19,Valencia,45451,0.51,0.42,4.53,3.63,0.89
Alzira,46017,DISTINTIVO B,Pequeñas áreas urbanas,472,Valencia,45451,12.67,10.38,17.56,17.32,0.24
Alzira,46017,DISTINTIVO C,Pequeñas áreas urbanas,1865,Valencia,45451,50.05,41.03,8.39,8.5,-0.11
Alzira,46017,ECO,Pequeñas áreas urbanas,0,Valencia,45451,0,0,NA,4.19,NA
Alzira,46017,SIN DISTINTIVO,Pequeñas áreas urbanas,1370,Valencia,45451,36.77,30.14,36.68,35,1.68
Alàs i Cerc,25005,CERO,Áreas no urbanas,0,Lleida,329,0,0,NA,3.63,NA
Alàs i Cerc,25005,DISTINTIVO B,Áreas no urbanas,5,Lleida,329,12.5,15.2,15.4,17.32,-1.92
Alàs i Cerc,25005,DISTINTIVO C,Áreas no urbanas,16,Lleida,329,40,48.63,9.69,8.5,1.19
Alàs i Cerc,25005,ECO,Áreas no urbanas,0,Lleida,329,0,0,NA,4.19,NA
Alàs i Cerc,25005,SIN DISTINTIVO,Áreas no urbanas,19,Lleida,329,47.5,57.75,31.84,35,-3.15
Alájar,21001,CERO,Áreas no urbanas,0,Huelva,802,0,0,NA,3.63,NA
Alájar,21001,DISTINTIVO B,Áreas no urbanas,12,Huelva,802,19.05,14.96,17.08,17.32,-0.24
Alájar,21001,DISTINTIVO C,Áreas no urbanas,25,Huelva,802,39.68,31.17,9,8.5,0.5
Alájar,21001,ECO,Áreas no urbanas,0,Huelva,802,0,0,NA,4.19,NA
Alájar,21001,SIN DISTINTIVO,Áreas no urbanas,26,Huelva,802,41.27,32.42,32.96,35,-2.03
Alía,10017,DISTINTIVO B,Áreas no urbanas,5,Cáceres,761,19.23,6.57,15.8,17.32,-1.52
Alía,10017,DISTINTIVO C,Áreas no urbanas,15,Cáceres,761,57.69,19.71,10.53,8.5,2.03
Alía,10017,ECO,Áreas no urbanas,0,Cáceres,761,0,0,NA,4.19,NA
Alía,10017,SIN DISTINTIVO,Áreas no urbanas,6,Cáceres,761,23.08,7.88,32.5,35,-2.5
Alòs de Balaguer,25022,CERO,Áreas no urbanas,0,Lleida,121,0,0,NA,3.63,NA
Alòs de Balaguer,25022,DISTINTIVO B,Áreas no urbanas,14,Lleida,121,35,115.7,17.86,17.32,0.54
Alòs de Balaguer,25022,DISTINTIVO C,Áreas no urbanas,6,Lleida,121,15,49.59,11.83,8.5,3.33
Alòs de Balaguer,25022,ECO,Áreas no urbanas,0,Lleida,121,0,0,NA,4.19,NA
Alòs de Balaguer,25022,SIN DISTINTIVO,Áreas no urbanas,20,Lleida,121,50,165.29,33.85,35,-1.15
Amavida,05012,DISTINTIVO B,Áreas no urbanas,3,Ávila,133,33.33,22.56,18,17.32,0.68
Amavida,05012,DISTINTIVO C,Áreas no urbanas,1,Ávila,133,11.11,7.52,11,8.5,2.5
Amavida,05012,ECO,Áreas no urbanas,0,Ávila,133,0,0,NA,4.19,NA
Amavida,05012,SIN DISTINTIVO,Áreas no urbanas,5,Ávila,133,55.56,37.59,44.8,35,9.8
Amayuelas de Arriba,34009,DISTINTIVO B,Áreas no urbanas,0,Palencia,40,0,0,NA,17.32,NA
Amayuelas de Arriba,34009,DISTINTIVO C,Áreas no urbanas,1,Palencia,40,12.5,25,6,8.5,-2.5
Amayuelas de Arriba,34009,SIN DISTINTIVO,Áreas no urbanas,7,Palencia,40,87.5,175,35.86,35,0.86
Ambel,50027,DISTINTIVO B,Áreas no urbanas,5,Zaragoza,253,19.23,19.76,17.2,17.32,-0.12
Ambel,50027,DISTINTIVO C,Áreas no urbanas,9,Zaragoza,253,34.62,35.57,8.56,8.5,0.06
Ambel,50027,ECO,Áreas no urbanas,0,Zaragoza,253,0,0,NA,4.19,NA
Ambel,50027,SIN DISTINTIVO,Áreas no urbanas,12,Zaragoza,253,46.15,47.43,43.17,35,8.17
Ambite,28011,CERO,Áreas no urbanas,0,Madrid,648,0,0,NA,3.63,NA
Ambite,28011,DISTINTIVO B,Áreas no urbanas,7,Madrid,648,17.95,10.8,17,17.32,-0.32
Ambite,28011,DISTINTIVO C,Áreas no urbanas,19,Madrid,648,48.72,29.32,10.74,8.5,2.24
Ambite,28011,ECO,Áreas no urbanas,0,Madrid,648,0,0,NA,4.19,NA
Ambite,28011,SIN DISTINTIVO,Áreas no urbanas,13,Madrid,648,33.33,20.06,32.85,35,-2.15
Amer,17007,CERO,Áreas no urbanas,2,Girona,2422,0.98,0.83,1.5,3.63,-2.13
Amer,17007,DISTINTIVO B,Áreas no urbanas,25,Girona,2422,12.2,10.32,17.52,17.32,0.2
Amer,17007,DISTINTIVO C,Áreas no urbanas,94,Girona,2422,45.85,38.81,9.57,8.5,1.07
Amer,17007,ECO,Áreas no urbanas,0,Girona,2422,0,0,NA,4.19,NA
Amer,17007,SIN DISTINTIVO,Áreas no urbanas,84,Girona,2422,40.98,34.68,39.48,35,4.48
Ames,15002,CERO,Grandes áreas urbanas,3,A Coruña,32095,0.19,0.09,1.33,3.63,-2.3
Ames,15002,DISTINTIVO B,Grandes áreas urbanas,236,A Coruña,32095,14.95,7.35,17.46,17.32,0.14
Ames,15002,DISTINTIVO C,Grandes áreas urbanas,870,A Coruña,32095,55.1,27.11,9.31,8.5,0.81
Ames,15002,ECO,Grandes áreas urbanas,2,A Coruña,32095,0.13,0.06,4.5,4.19,0.31
Ames,15002,SIN DISTINTIVO,Grandes áreas urbanas,468,A Coruña,32095,29.64,14.58,34.6,35,-0.4
Ameyugo,09016,DISTINTIVO B,Áreas no urbanas,1,Burgos,121,10,8.26,17,17.32,-0.32
Ameyugo,09016,DISTINTIVO C,Áreas no urbanas,6,Burgos,121,60,49.59,7.33,8.5,-1.17
Ameyugo,09016,ECO,Áreas no urbanas,0,Burgos,121,0,0,NA,4.19,NA
Ameyugo,09016,SIN DISTINTIVO,Áreas no urbanas,3,Burgos,121,30,24.79,27.33,35,-7.66
Amezketa,20008,CERO,Áreas no urbanas,1,Gipuzkoa,948,0.64,1.05,3,3.63,-0.63
Amezketa,20008,DISTINTIVO B,Áreas no urbanas,13,Gipuzkoa,948,8.33,13.71,17.31,17.32,-0.01
Amezketa,20008,DISTINTIVO C,Áreas no urbanas,60,Gipuzkoa,948,38.46,63.29,9.13,8.5,0.63
Amezketa,20008,ECO,Áreas no urbanas,0,Gipuzkoa,948,0,0,NA,4.19,NA
Amezketa,20008,SIN DISTINTIVO,Áreas no urbanas,82,Gipuzkoa,948,52.56,86.5,38.82,35,3.82
Amieva,33003,CERO,Áreas no urbanas,0,Asturias,603,0,0,NA,3.63,NA
Amieva,33003,DISTINTIVO B,Áreas no urbanas,9,Asturias,603,20,14.93,17.33,17.32,0.01
Amieva,33003,DISTINTIVO C,Áreas no urbanas,15,Asturias,603,33.33,24.88,11.47,8.5,2.97
Amieva,33003,ECO,Áreas no urbanas,0,Asturias,603,0,0,NA,4.19,NA
Amieva,33003,SIN DISTINTIVO,Áreas no urbanas,21,Asturias,603,46.67,34.83,34.76,35,-0.23
Amoeiro,32002,CERO,Áreas no urbanas,0,Ourense,2369,0,0,NA,3.63,NA
Amoeiro,32002,DISTINTIVO B,Áreas no urbanas,31,Ourense,2369,20.39,13.09,17.19,17.32,-0.13
Amoeiro,32002,DISTINTIVO C,Áreas no urbanas,75,Ourense,2369,49.34,31.66,9.48,8.5,0.98
Amoeiro,32002,ECO,Áreas no urbanas,0,Ourense,2369,0,0,NA,4.19,NA
Amoeiro,32002,SIN DISTINTIVO,Áreas no urbanas,46,Ourense,2369,30.26,19.42,36.54,35,1.55
Amorebieta-Etxano,48003,CERO,Áreas no urbanas,272,Bizkaia,19587,6.39,13.89,2.63,3.63,-1
Amorebieta-Etxano,48003,DISTINTIVO B,Áreas no urbanas,318,Bizkaia,19587,7.47,16.24,17.31,17.32,-0.01
Amorebieta-Etxano,48003,DISTINTIVO C,Áreas no urbanas,3396,Bizkaia,19587,79.79,173.38,9.3,8.5,0.8
Amorebieta-Etxano,48003,ECO,Áreas no urbanas,1,Bizkaia,19587,0.02,0.05,2,4.19,-2.19
Amorebieta-Etxano,48003,SIN DISTINTIVO,Áreas no urbanas,269,Bizkaia,19587,6.32,13.73,30.93,35,-4.06
Amoroto,48004,CERO,Áreas no urbanas,0,Bizkaia,398,0,0,NA,3.63,NA
Amoroto,48004,DISTINTIVO B,Áreas no urbanas,5,Bizkaia,398,9.8,12.56,16.8,17.32,-0.52
Amoroto,48004,DISTINTIVO C,Áreas no urbanas,37,Bizkaia,398,72.55,92.96,8.62,8.5,0.12
Amoroto,48004,ECO,Áreas no urbanas,0,Bizkaia,398,0,0,NA,4.19,NA
Amoroto,48004,SIN DISTINTIVO,Áreas no urbanas,9,Bizkaia,398,17.65,22.61,27.44,35,-7.55
Amposta,43014,CERO,Pequeñas áreas urbanas,2,Tarragona,21807,0.14,0.09,5.5,3.63,1.87
Amposta,43014,DISTINTIVO B,Pequeñas áreas urbanas,164,Tarragona,21807,11.52,7.52,17.32,17.32,0
Amposta,43014,DISTINTIVO C,Pequeñas áreas urbanas,701,Tarragona,21807,49.26,32.15,8.5,8.5,-0
Amposta,43014,ECO,Pequeñas áreas urbanas,0,Tarragona,21807,0,0,NA,4.19,NA
Amposta,43014,SIN DISTINTIVO,Pequeñas áreas urbanas,556,Tarragona,21807,39.07,25.5,37.97,35,2.97
Ampudia,34010,CERO,Áreas no urbanas,0,Palencia,600,0,0,NA,3.63,NA
Ampudia,34010,DISTINTIVO B,Áreas no urbanas,11,Palencia,600,25.58,18.33,17.64,17.32,0.32
Ampudia,34010,DISTINTIVO C,Áreas no urbanas,18,Palencia,600,41.86,30,11.33,8.5,2.83
Ampudia,34010,ECO,Áreas no urbanas,0,Palencia,600,0,0,NA,4.19,NA
Ampudia,34010,SIN DISTINTIVO,Áreas no urbanas,14,Palencia,600,32.56,23.33,33.57,35,-1.42
Ampuero,39002,CERO,Áreas no urbanas,0,Cantabria,4384,0,0,NA,3.63,NA
Ampuero,39002,DISTINTIVO B,Áreas no urbanas,34,Cantabria,4384,10.79,7.76,16.62,17.32,-0.7
Ampuero,39002,DISTINTIVO C,Áreas no urbanas,164,Cantabria,4384,52.06,37.41,9.46,8.5,0.96
Ampuero,39002,ECO,Áreas no urbanas,1,Cantabria,4384,0.32,0.23,7,4.19,2.81
Ampuero,39002,SIN DISTINTIVO,Áreas no urbanas,116,Cantabria,4384,36.83,26.46,32.04,35,-2.95
Amurrio,01002,CERO,Áreas no urbanas,1,Araba,10281,0.17,0.1,11,3.63,7.37
Amurrio,01002,DISTINTIVO B,Áreas no urbanas,69,Araba,10281,12,6.71,17.25,17.32,-0.07
Amurrio,01002,DISTINTIVO C,Áreas no urbanas,306,Araba,10281,53.22,29.76,9.14,8.5,0.64
Amurrio,01002,ECO,Áreas no urbanas,0,Araba,10281,0,0,NA,4.19,NA
Amurrio,01002,SIN DISTINTIVO,Áreas no urbanas,199,Araba,10281,34.61,19.36,35.43,35,0.44
Amusco,34011,CERO,Áreas no urbanas,0,Palencia,415,0,0,NA,3.63,NA
Amusco,34011,DISTINTIVO B,Áreas no urbanas,5,Palencia,415,12.2,12.05,18.2,17.32,0.88
Amusco,34011,DISTINTIVO C,Áreas no urbanas,21,Palencia,415,51.22,50.6,11,8.5,2.5
Amusco,34011,ECO,Áreas no urbanas,0,Palencia,415,0,0,NA,4.19,NA
Amusco,34011,SIN DISTINTIVO,Áreas no urbanas,15,Palencia,415,36.59,36.14,39.27,35,4.27
Amusquillo,47009,DISTINTIVO B,Áreas no urbanas,0,Valladolid,99,0,0,NA,17.32,NA
Amusquillo,47009,DISTINTIVO C,Áreas no urbanas,3,Valladolid,99,100,30.3,14,8.5,5.5
Amusquillo,47009,ECO,Áreas no urbanas,0,Valladolid,99,0,0,NA,4.19,NA
Amusquillo,47009,SIN DISTINTIVO,Áreas no urbanas,0,Valladolid,99,0,0,NA,35,NA
Améscoa Baja,31013,CERO,Áreas no urbanas,0,Navarra,732,0,0,NA,3.63,NA
Améscoa Baja,31013,DISTINTIVO B,Áreas no urbanas,5,Navarra,732,15.62,6.83,17.6,17.32,0.28
Améscoa Baja,31013,DISTINTIVO C,Áreas no urbanas,14,Navarra,732,43.75,19.13,9.79,8.5,1.29
Améscoa Baja,31013,ECO,Áreas no urbanas,0,Navarra,732,0,0,NA,4.19,NA
Améscoa Baja,31013,SIN DISTINTIVO,Áreas no urbanas,13,Navarra,732,40.62,17.76,33.15,35,-1.84
Anadón,44024,DISTINTIVO B,Áreas no urbanas,1,Teruel,33,20,30.3,17,17.32,-0.32
Anadón,44024,DISTINTIVO C,Áreas no urbanas,1,Teruel,33,20,30.3,7,8.5,-1.5
Anadón,44024,SIN DISTINTIVO,Áreas no urbanas,3,Teruel,33,60,90.91,24.67,35,-10.33
Anaya,40017,DISTINTIVO B,Áreas no urbanas,1,Segovia,126,7.69,7.94,18,17.32,0.68
Anaya,40017,DISTINTIVO C,Áreas no urbanas,8,Segovia,126,61.54,63.49,9.75,8.5,1.25
Anaya,40017,ECO,Áreas no urbanas,0,Segovia,126,0,0,NA,4.19,NA
Anaya,40017,SIN DISTINTIVO,Áreas no urbanas,4,Segovia,126,30.77,31.75,39.25,35,4.25
Anaya de Alba,37029,DISTINTIVO B,Áreas no urbanas,2,Salamanca,185,25,10.81,17.5,17.32,0.18
Anaya de Alba,37029,DISTINTIVO C,Áreas no urbanas,0,Salamanca,185,0,0,NA,8.5,NA
Anaya de Alba,37029,ECO,Áreas no urbanas,0,Salamanca,185,0,0,NA,4.19,NA
Anaya de Alba,37029,SIN DISTINTIVO,Áreas no urbanas,6,Salamanca,185,75,32.43,32,35,-3
Anchuelo,28012,CERO,Áreas no urbanas,0,Madrid,1354,0,0,NA,3.63,NA
Anchuelo,28012,DISTINTIVO B,Áreas no urbanas,14,Madrid,1354,14.29,10.34,17.36,17.32,0.04
Anchuelo,28012,DISTINTIVO C,Áreas no urbanas,33,Madrid,1354,33.67,24.37,10.21,8.5,1.71
Anchuelo,28012,ECO,Áreas no urbanas,0,Madrid,1354,0,0,NA,4.19,NA
Anchuelo,28012,SIN DISTINTIVO,Áreas no urbanas,51,Madrid,1354,52.04,37.67,34.25,35,-0.74
Anchuras,13017,DISTINTIVO B,Áreas no urbanas,4,Ciudad Real,265,16,15.09,16.75,17.32,-0.57
Anchuras,13017,DISTINTIVO C,Áreas no urbanas,5,Ciudad Real,265,20,18.87,11.8,8.5,3.3
Anchuras,13017,SIN DISTINTIVO,Áreas no urbanas,16,Ciudad Real,265,64,60.38,33.69,35,-1.31
Ancín/Antzin,31014,CERO,Áreas no urbanas,0,Navarra,332,0,0,NA,3.63,NA
Ancín/Antzin,31014,DISTINTIVO B,Áreas no urbanas,5,Navarra,332,13.16,15.06,18.2,17.32,0.88
Ancín/Antzin,31014,DISTINTIVO C,Áreas no urbanas,11,Navarra,332,28.95,33.13,9.27,8.5,0.77
Ancín/Antzin,31014,ECO,Áreas no urbanas,0,Navarra,332,0,0,NA,4.19,NA
Ancín/Antzin,31014,SIN DISTINTIVO,Áreas no urbanas,22,Navarra,332,57.89,66.27,33.77,35,-1.22
Andavías,49009,CERO,Áreas no urbanas,0,Zamora,445,0,0,NA,3.63,NA
Andavías,49009,DISTINTIVO B,Áreas no urbanas,6,Zamora,445,20.69,13.48,17.67,17.32,0.35
Andavías,49009,DISTINTIVO C,Áreas no urbanas,16,Zamora,445,55.17,35.96,11.38,8.5,2.87
Andavías,49009,ECO,Áreas no urbanas,0,Zamora,445,0,0,NA,4.19,NA
Andavías,49009,SIN DISTINTIVO,Áreas no urbanas,7,Zamora,445,24.14,15.73,24.43,35,-10.57
Andilla,46038,CERO,Áreas no urbanas,0,Valencia,316,0,0,NA,3.63,NA
Andilla,46038,DISTINTIVO B,Áreas no urbanas,4,Valencia,316,12.12,12.66,17.75,17.32,0.43
Andilla,46038,DISTINTIVO C,Áreas no urbanas,16,Valencia,316,48.48,50.63,9.25,8.5,0.75
Andilla,46038,ECO,Áreas no urbanas,0,Valencia,316,0,0,NA,4.19,NA
Andilla,46038,SIN DISTINTIVO,Áreas no urbanas,13,Valencia,316,39.39,41.14,28.08,35,-6.92
Andoain,20009,CERO,Grandes áreas urbanas,4,Gipuzkoa,14504,0.4,0.28,1.5,3.63,-2.13
Andoain,20009,DISTINTIVO B,Grandes áreas urbanas,147,Gipuzkoa,14504,14.8,10.14,17.61,17.32,0.29
Andoain,20009,DISTINTIVO C,Grandes áreas urbanas,535,Gipuzkoa,14504,53.88,36.89,9.5,8.5,1
Andoain,20009,ECO,Grandes áreas urbanas,0,Gipuzkoa,14504,0,0,NA,4.19,NA
