nombre_clean,cod_ine,tipo_distintivo,tipo_area,num_dist22,prov,pob,por_dist22,tasa_dist22,edad_media,em_nacional,dif_edad_media
Cordovilla la Real,34063,SIN DISTINTIVO,Áreas no urbanas,36,Palencia,124,43.9,290.32,31.03,28.41,2.61
Cordovín,26052,CERO,Áreas no urbanas,0,La Rioja,153,0,0,NA,2.5,NA
Cordovín,26052,DISTINTIVO B,Áreas no urbanas,47,La Rioja,153,41.96,307.19,15.06,14.58,0.48
Cordovín,26052,DISTINTIVO C,Áreas no urbanas,22,La Rioja,153,19.64,143.79,6.77,7.17,-0.4
Cordovín,26052,ECO,Áreas no urbanas,1,La Rioja,153,0.89,6.54,14,3.67,10.33
Cordovín,26052,SIN DISTINTIVO,Áreas no urbanas,42,La Rioja,153,37.5,274.51,31.05,28.41,2.63
Corduente,19099,DISTINTIVO B,Áreas no urbanas,56,Guadalajara,324,27.72,172.84,14,14.58,-0.58
Corduente,19099,DISTINTIVO C,Áreas no urbanas,49,Guadalajara,324,24.26,151.23,7.22,7.17,0.05
Corduente,19099,ECO,Áreas no urbanas,4,Guadalajara,324,1.98,12.35,3.5,3.67,-0.17
Corduente,19099,SIN DISTINTIVO,Áreas no urbanas,93,Guadalajara,324,46.04,287.04,27.44,28.41,-0.97
Corella,31077,CERO,Áreas no urbanas,7,Navarra,8336,0.17,0.84,2.86,2.5,0.35
Corella,31077,DISTINTIVO B,Áreas no urbanas,1410,Navarra,8336,33.41,169.15,14.62,14.58,0.03
Corella,31077,DISTINTIVO C,Áreas no urbanas,1213,Navarra,8336,28.74,145.51,7.18,7.17,0.01
Corella,31077,ECO,Áreas no urbanas,59,Navarra,8336,1.4,7.08,3.59,3.67,-0.08
Corella,31077,SIN DISTINTIVO,Áreas no urbanas,1531,Navarra,8336,36.28,183.66,26.2,28.41,-2.21
Corera,26053,CERO,Áreas no urbanas,2,La Rioja,286,1.07,6.99,1,2.5,-1.5
Corera,26053,DISTINTIVO B,Áreas no urbanas,48,La Rioja,286,25.67,167.83,15.19,14.58,0.6
Corera,26053,DISTINTIVO C,Áreas no urbanas,47,La Rioja,286,25.13,164.34,8.51,7.17,1.34
Corera,26053,ECO,Áreas no urbanas,3,La Rioja,286,1.6,10.49,6.67,3.67,3
Corera,26053,SIN DISTINTIVO,Áreas no urbanas,87,La Rioja,286,46.52,304.2,25.17,28.41,-3.24
Coreses,49053,CERO,Áreas no urbanas,5,Zamora,1049,0.64,4.77,2.2,2.5,-0.3
Coreses,49053,DISTINTIVO B,Áreas no urbanas,273,Zamora,1049,34.73,260.25,14.45,14.58,-0.13
Coreses,49053,DISTINTIVO C,Áreas no urbanas,181,Zamora,1049,23.03,172.55,7.24,7.17,0.07
Coreses,49053,ECO,Áreas no urbanas,11,Zamora,1049,1.4,10.49,4,3.67,0.33
Coreses,49053,SIN DISTINTIVO,Áreas no urbanas,316,Zamora,1049,40.2,301.24,25.88,28.41,-2.53
Coria,10067,CERO,Áreas no urbanas,7,Cáceres,12308,0.1,0.57,3,2.5,0.5
Coria,10067,DISTINTIVO B,Áreas no urbanas,2635,Cáceres,12308,35.88,214.09,14.11,14.58,-0.47
Coria,10067,DISTINTIVO C,Áreas no urbanas,1725,Cáceres,12308,23.49,140.15,6.92,7.17,-0.25
Coria,10067,ECO,Áreas no urbanas,104,Cáceres,12308,1.42,8.45,3.89,3.67,0.22
Coria,10067,SIN DISTINTIVO,Áreas no urbanas,2872,Cáceres,12308,39.11,233.34,27.08,28.41,-1.34
Coria del Río,41034,CERO,Grandes áreas urbanas,17,Sevilla,30714,0.11,0.55,2.88,2.5,0.38
Coria del Río,41034,DISTINTIVO B,Grandes áreas urbanas,5737,Sevilla,30714,37.41,186.79,14.27,14.58,-0.31
Coria del Río,41034,DISTINTIVO C,Grandes áreas urbanas,4834,Sevilla,30714,31.52,157.39,7.33,7.17,0.16
Coria del Río,41034,ECO,Grandes áreas urbanas,314,Sevilla,30714,2.05,10.22,4.97,3.67,1.31
Coria del Río,41034,SIN DISTINTIVO,Grandes áreas urbanas,4435,Sevilla,30714,28.92,144.4,26.44,28.41,-1.97
Coripe,41035,CERO,Áreas no urbanas,1,Sevilla,1220,0.14,0.82,2,2.5,-0.5
Coripe,41035,DISTINTIVO B,Áreas no urbanas,281,Sevilla,1220,39.97,230.33,14.6,14.58,0.02
Coripe,41035,DISTINTIVO C,Áreas no urbanas,157,Sevilla,1220,22.33,128.69,7.68,7.17,0.51
Coripe,41035,ECO,Áreas no urbanas,7,Sevilla,1220,1,5.74,6.43,3.67,2.76
Coripe,41035,SIN DISTINTIVO,Áreas no urbanas,257,Sevilla,1220,36.56,210.66,25.55,28.41,-2.86
Coristanco,15029,CERO,Áreas no urbanas,7,A Coruña,5807,0.17,1.21,2.57,2.5,0.07
Coristanco,15029,DISTINTIVO B,Áreas no urbanas,1332,A Coruña,5807,32.58,229.38,14.56,14.58,-0.02
Coristanco,15029,DISTINTIVO C,Áreas no urbanas,876,A Coruña,5807,21.42,150.85,7.85,7.17,0.68
Coristanco,15029,ECO,Áreas no urbanas,45,A Coruña,5807,1.1,7.75,3.49,3.67,-0.18
Coristanco,15029,SIN DISTINTIVO,Áreas no urbanas,1829,A Coruña,5807,44.73,314.96,26.91,28.41,-1.5
Cornago,26054,DISTINTIVO B,Áreas no urbanas,61,La Rioja,310,34.46,196.77,13.84,14.58,-0.75
Cornago,26054,DISTINTIVO C,Áreas no urbanas,48,La Rioja,310,27.12,154.84,7.29,7.17,0.12
Cornago,26054,ECO,Áreas no urbanas,5,La Rioja,310,2.82,16.13,2.4,3.67,-1.27
Cornago,26054,SIN DISTINTIVO,Áreas no urbanas,63,La Rioja,310,35.59,203.23,27.67,28.41,-0.75
Cornellà de Llobregat,08073,CERO,Grandes áreas urbanas,174,Barcelona,89039,0.56,1.95,2.66,2.5,0.15
Cornellà de Llobregat,08073,DISTINTIVO B,Grandes áreas urbanas,9507,Barcelona,89039,30.33,106.77,15.17,14.58,0.59
Cornellà de Llobregat,08073,DISTINTIVO C,Grandes áreas urbanas,13685,Barcelona,89039,43.66,153.7,7.57,7.17,0.4
Cornellà de Llobregat,08073,ECO,Grandes áreas urbanas,1539,Barcelona,89039,4.91,17.28,3.98,3.67,0.31
Cornellà de Llobregat,08073,SIN DISTINTIVO,Grandes áreas urbanas,6442,Barcelona,89039,20.55,72.35,32.15,28.41,3.74
Cornellà del Terri,17056,CERO,Áreas no urbanas,20,Girona,2407,1.26,8.31,2.95,2.5,0.45
Cornellà del Terri,17056,DISTINTIVO B,Áreas no urbanas,498,Girona,2407,31.28,206.9,14.27,14.58,-0.32
Cornellà del Terri,17056,DISTINTIVO C,Áreas no urbanas,623,Girona,2407,39.13,258.83,6.87,7.17,-0.3
Cornellà del Terri,17056,ECO,Áreas no urbanas,48,Girona,2407,3.02,19.94,4.19,3.67,0.52
Cornellà del Terri,17056,SIN DISTINTIVO,Áreas no urbanas,403,Girona,2407,25.31,167.43,29.72,28.41,1.3
Cornudella de Montsant,43049,CERO,Áreas no urbanas,2,Tarragona,978,0.35,2.04,3,2.5,0.5
Cornudella de Montsant,43049,DISTINTIVO B,Áreas no urbanas,193,Tarragona,978,33.57,197.34,14.88,14.58,0.29
Cornudella de Montsant,43049,DISTINTIVO C,Áreas no urbanas,192,Tarragona,978,33.39,196.32,7.13,7.17,-0.04
Cornudella de Montsant,43049,ECO,Áreas no urbanas,12,Tarragona,978,2.09,12.27,2.83,3.67,-0.84
Cornudella de Montsant,43049,SIN DISTINTIVO,Áreas no urbanas,176,Tarragona,978,30.61,179.96,27.09,28.41,-1.33
Corpa,28048,CERO,Áreas no urbanas,0,Madrid,764,0,0,NA,2.5,NA
Corpa,28048,DISTINTIVO B,Áreas no urbanas,186,Madrid,764,40.61,243.46,14.01,14.58,-0.58
Corpa,28048,DISTINTIVO C,Áreas no urbanas,131,Madrid,764,28.6,171.47,6.87,7.17,-0.3
Corpa,28048,ECO,Áreas no urbanas,12,Madrid,764,2.62,15.71,3.17,3.67,-0.5
Corpa,28048,SIN DISTINTIVO,Áreas no urbanas,129,Madrid,764,28.17,168.85,24.6,28.41,-3.81
Corporales,26055,DISTINTIVO B,Áreas no urbanas,7,La Rioja,36,25.93,194.44,14.14,14.58,-0.44
Corporales,26055,DISTINTIVO C,Áreas no urbanas,5,La Rioja,36,18.52,138.89,6,7.17,-1.17
Corporales,26055,ECO,Áreas no urbanas,1,La Rioja,36,3.7,27.78,13,3.67,9.33
Corporales,26055,SIN DISTINTIVO,Áreas no urbanas,14,La Rioja,36,51.85,388.89,31.21,28.41,2.8
Corral de Almaguer,45054,CERO,Áreas no urbanas,5,Toledo,4827,0.18,1.04,4,2.5,1.5
Corral de Almaguer,45054,DISTINTIVO B,Áreas no urbanas,942,Toledo,4827,34.11,195.15,14.26,14.58,-0.32
Corral de Almaguer,45054,DISTINTIVO C,Áreas no urbanas,546,Toledo,4827,19.77,113.11,7.08,7.17,-0.09
Corral de Almaguer,45054,ECO,Áreas no urbanas,25,Toledo,4827,0.91,5.18,4,3.67,0.33
Corral de Almaguer,45054,SIN DISTINTIVO,Áreas no urbanas,1244,Toledo,4827,45.04,257.72,25.09,28.41,-3.32
Corral de Ayllón,40061,DISTINTIVO B,Áreas no urbanas,15,Segovia,79,30,189.87,14.53,14.58,-0.05
Corral de Ayllón,40061,DISTINTIVO C,Áreas no urbanas,15,Segovia,79,30,189.87,7,7.17,-0.17
Corral de Ayllón,40061,SIN DISTINTIVO,Áreas no urbanas,20,Segovia,79,40,253.16,25.9,28.41,-2.51
Corral de Calatrava,13035,CERO,Áreas no urbanas,0,Ciudad Real,1089,0,0,NA,2.5,NA
Corral de Calatrava,13035,DISTINTIVO B,Áreas no urbanas,239,Ciudad Real,1089,39.44,219.47,14.59,14.58,0
Corral de Calatrava,13035,DISTINTIVO C,Áreas no urbanas,152,Ciudad Real,1089,25.08,139.58,7,7.17,-0.17
Corral de Calatrava,13035,ECO,Áreas no urbanas,12,Ciudad Real,1089,1.98,11.02,2.92,3.67,-0.75
Corral de Calatrava,13035,SIN DISTINTIVO,Áreas no urbanas,203,Ciudad Real,1089,33.5,186.41,26.7,28.41,-1.71
Corral-Rubio,02027,CERO,Áreas no urbanas,1,Albacete,300,0.51,3.33,1,2.5,-1.5
Corral-Rubio,02027,DISTINTIVO B,Áreas no urbanas,59,Albacete,300,29.95,196.67,15.51,14.58,0.93
Corral-Rubio,02027,DISTINTIVO C,Áreas no urbanas,46,Albacete,300,23.35,153.33,7.65,7.17,0.48
Corral-Rubio,02027,ECO,Áreas no urbanas,5,Albacete,300,2.54,16.67,2.4,3.67,-1.27
Corral-Rubio,02027,SIN DISTINTIVO,Áreas no urbanas,86,Albacete,300,43.65,286.67,27.06,28.41,-1.35
Corrales de Duero,47056,CERO,Áreas no urbanas,1,Valladolid,99,1.28,10.1,2,2.5,-0.5
Corrales de Duero,47056,DISTINTIVO B,Áreas no urbanas,23,Valladolid,99,29.49,232.32,14.39,14.58,-0.19
Corrales de Duero,47056,DISTINTIVO C,Áreas no urbanas,11,Valladolid,99,14.1,111.11,9.18,7.17,2.01
Corrales de Duero,47056,ECO,Áreas no urbanas,2,Valladolid,99,2.56,20.2,3,3.67,-0.67
Corrales de Duero,47056,SIN DISTINTIVO,Áreas no urbanas,41,Valladolid,99,52.56,414.14,26.85,28.41,-1.56
Corrales del Vino,49054,CERO,Áreas no urbanas,3,Zamora,960,0.48,3.12,2.67,2.5,0.16
Corrales del Vino,49054,DISTINTIVO B,Áreas no urbanas,213,Zamora,960,34.3,221.88,14.24,14.58,-0.34
Corrales del Vino,49054,DISTINTIVO C,Áreas no urbanas,117,Zamora,960,18.84,121.88,7.91,7.17,0.74
Corrales del Vino,49054,ECO,Áreas no urbanas,6,Zamora,960,0.97,6.25,2.33,3.67,-1.34
Corrales del Vino,49054,SIN DISTINTIVO,Áreas no urbanas,282,Zamora,960,45.41,293.75,26.57,28.41,-1.85
Corte de Peleas,06040,CERO,Áreas no urbanas,1,Badajoz,1187,0.13,0.84,5,2.5,2.5
Corte de Peleas,06040,DISTINTIVO B,Áreas no urbanas,279,Badajoz,1187,35.54,235.05,14.19,14.58,-0.4
Corte de Peleas,06040,DISTINTIVO C,Áreas no urbanas,120,Badajoz,1187,15.29,101.1,6.8,7.17,-0.37
Corte de Peleas,06040,ECO,Áreas no urbanas,6,Badajoz,1187,0.76,5.05,6.67,3.67,3
Corte de Peleas,06040,SIN DISTINTIVO,Áreas no urbanas,379,Badajoz,1187,48.28,319.29,24.73,28.41,-3.68
Corteconcepción,21024,DISTINTIVO B,Áreas no urbanas,125,Huelva,561,38.23,222.82,15.16,14.58,0.58
Corteconcepción,21024,DISTINTIVO C,Áreas no urbanas,78,Huelva,561,23.85,139.04,7.73,7.17,0.56
Corteconcepción,21024,ECO,Áreas no urbanas,2,Huelva,561,0.61,3.57,4,3.67,0.33
Corteconcepción,21024,SIN DISTINTIVO,Áreas no urbanas,122,Huelva,561,37.31,217.47,26.68,28.41,-1.73
Cortegada,32027,CERO,Áreas no urbanas,2,Ourense,1036,0.23,1.93,1.5,2.5,-1
Cortegada,32027,DISTINTIVO B,Áreas no urbanas,249,Ourense,1036,29.12,240.35,14.14,14.58,-0.44
Cortegada,32027,DISTINTIVO C,Áreas no urbanas,146,Ourense,1036,17.08,140.93,7.26,7.17,0.09
Cortegada,32027,ECO,Áreas no urbanas,7,Ourense,1036,0.82,6.76,3.71,3.67,0.05
Cortegada,32027,SIN DISTINTIVO,Áreas no urbanas,451,Ourense,1036,52.75,435.33,28.55,28.41,0.14
Cortegana,21025,CERO,Áreas no urbanas,3,Huelva,4636,0.12,0.65,2,2.5,-0.5
Cortegana,21025,DISTINTIVO B,Áreas no urbanas,911,Huelva,4636,36.51,196.51,14.41,14.58,-0.17
Cortegana,21025,DISTINTIVO C,Áreas no urbanas,706,Huelva,4636,28.3,152.29,7.35,7.17,0.18
Cortegana,21025,ECO,Áreas no urbanas,31,Huelva,4636,1.24,6.69,4.1,3.67,0.43
Cortegana,21025,SIN DISTINTIVO,Áreas no urbanas,844,Huelva,4636,33.83,182.05,27.12,28.41,-1.29
Cortelazor,21026,DISTINTIVO B,Áreas no urbanas,64,Huelva,302,35.36,211.92,14.7,14.58,0.12
Cortelazor,21026,DISTINTIVO C,Áreas no urbanas,58,Huelva,302,32.04,192.05,7.79,7.17,0.62
Cortelazor,21026,ECO,Áreas no urbanas,1,Huelva,302,0.55,3.31,18,3.67,14.33
Cortelazor,21026,SIN DISTINTIVO,Áreas no urbanas,58,Huelva,302,32.04,192.05,24.57,28.41,-3.84
Cortes,31078,CERO,Áreas no urbanas,5,Navarra,3184,0.3,1.57,3.8,2.5,1.3
Cortes,31078,DISTINTIVO B,Áreas no urbanas,583,Navarra,3184,35.18,183.1,14.29,14.58,-0.3
Cortes,31078,DISTINTIVO C,Áreas no urbanas,545,Navarra,3184,32.89,171.17,6.67,7.17,-0.5
Cortes,31078,ECO,Áreas no urbanas,35,Navarra,3184,2.11,10.99,3.34,3.67,-0.33
Cortes,31078,SIN DISTINTIVO,Áreas no urbanas,489,Navarra,3184,29.51,153.58,24.82,28.41,-3.59
Cortes de Aragón,44084,DISTINTIVO B,Áreas no urbanas,15,Teruel,62,25,241.94,15.87,14.58,1.28
Cortes de Aragón,44084,DISTINTIVO C,Áreas no urbanas,18,Teruel,62,30,290.32,9.39,7.17,2.22
Cortes de Aragón,44084,ECO,Áreas no urbanas,2,Teruel,62,3.33,32.26,3.5,3.67,-0.17
Cortes de Aragón,44084,SIN DISTINTIVO,Áreas no urbanas,25,Teruel,62,41.67,403.23,27.84,28.41,-0.57
Cortes de Arenoso,12048,CERO,Áreas no urbanas,0,Castellón,293,0,0,NA,2.5,NA
Cortes de Arenoso,12048,DISTINTIVO B,Áreas no urbanas,60,Castellón,293,39.22,204.78,15.67,14.58,1.08
Cortes de Arenoso,12048,DISTINTIVO C,Áreas no urbanas,47,Castellón,293,30.72,160.41,7.23,7.17,0.06
Cortes de Arenoso,12048,ECO,Áreas no urbanas,2,Castellón,293,1.31,6.83,7,3.67,3.33
Cortes de Arenoso,12048,SIN DISTINTIVO,Áreas no urbanas,44,Castellón,293,28.76,150.17,27.91,28.41,-0.5
Cortes de Baza,18053,DISTINTIVO B,Áreas no urbanas,372,Granada,1824,32.01,203.95,14.27,14.58,-0.31
Cortes de Baza,18053,DISTINTIVO C,Áreas no urbanas,199,Granada,1824,17.13,109.1,6.97,7.17,-0.2
Cortes de Baza,18053,ECO,Áreas no urbanas,15,Granada,1824,1.29,8.22,4.07,3.67,0.4
Cortes de Baza,18053,SIN DISTINTIVO,Áreas no urbanas,576,Granada,1824,49.57,315.79,26.97,28.41,-1.45
Cortes de Pallás,46099,CERO,Áreas no urbanas,1,Valencia,733,0.24,1.36,3,2.5,0.5
Cortes de Pallás,46099,DISTINTIVO B,Áreas no urbanas,150,Valencia,733,35.63,204.64,14.23,14.58,-0.36
Cortes de Pallás,46099,DISTINTIVO C,Áreas no urbanas,130,Valencia,733,30.88,177.35,7.28,7.17,0.11
Cortes de Pallás,46099,ECO,Áreas no urbanas,7,Valencia,733,1.66,9.55,2.43,3.67,-1.24
Cortes de Pallás,46099,SIN DISTINTIVO,Áreas no urbanas,133,Valencia,733,31.59,181.45,25.08,28.41,-3.34
Cortes de la Frontera,29046,CERO,Áreas no urbanas,1,Málaga,2986,0.07,0.33,8,2.5,5.5
Cortes de la Frontera,29046,DISTINTIVO B,Áreas no urbanas,514,Málaga,2986,35.23,172.14,14.55,14.58,-0.03
Cortes de la Frontera,29046,DISTINTIVO C,Áreas no urbanas,382,Málaga,2986,26.18,127.93,6.46,7.17,-0.71
Cortes de la Frontera,29046,ECO,Áreas no urbanas,20,Málaga,2986,1.37,6.7,3.5,3.67,-0.17
Cortes de la Frontera,29046,SIN DISTINTIVO,Áreas no urbanas,542,Málaga,2986,37.15,181.51,27.69,28.41,-0.72
Cortes y Graena,18054,CERO,Áreas no urbanas,1,Granada,994,0.17,1.01,4,2.5,1.5
Cortes y Graena,18054,DISTINTIVO B,Áreas no urbanas,188,Granada,994,31.44,189.13,13.89,14.58,-0.69
Cortes y Graena,18054,DISTINTIVO C,Áreas no urbanas,143,Granada,994,23.91,143.86,6.43,7.17,-0.74
Cortes y Graena,18054,ECO,Áreas no urbanas,4,Granada,994,0.67,4.02,3.75,3.67,0.08
Cortes y Graena,18054,SIN DISTINTIVO,Áreas no urbanas,262,Granada,994,43.81,263.58,26.9,28.41,-1.51
Corullón,24059,DISTINTIVO B,Áreas no urbanas,194,León,858,33.16,226.11,14.12,14.58,-0.46
Corullón,24059,DISTINTIVO C,Áreas no urbanas,104,León,858,17.78,121.21,8.23,7.17,1.06
Corullón,24059,ECO,Áreas no urbanas,10,León,858,1.71,11.66,4.2,3.67,0.53
Corullón,24059,SIN DISTINTIVO,Áreas no urbanas,277,León,858,47.35,322.84,28.14,28.41,-0.28
Coruña del Conde,09112,DISTINTIVO B,Áreas no urbanas,26,Burgos,104,32.1,250,15.19,14.58,0.61
Coruña del Conde,09112,DISTINTIVO C,Áreas no urbanas,13,Burgos,104,16.05,125,7.62,7.17,0.45
Coruña del Conde,09112,ECO,Áreas no urbanas,1,Burgos,104,1.23,9.62,6,3.67,2.33
Coruña del Conde,09112,SIN DISTINTIVO,Áreas no urbanas,41,Burgos,104,50.62,394.23,27.8,28.41,-0.61
Corvera de Asturias,33020,CERO,Grandes áreas urbanas,37,Asturias,15563,0.39,2.38,2.54,2.5,0.04
Corvera de Asturias,33020,DISTINTIVO B,Grandes áreas urbanas,3149,Asturias,15563,33.53,202.34,14.5,14.58,-0.08
Corvera de Asturias,33020,DISTINTIVO C,Grandes áreas urbanas,2692,Asturias,15563,28.66,172.97,7.78,7.17,0.61
Corvera de Asturias,33020,ECO,Grandes áreas urbanas,214,Asturias,15563,2.28,13.75,3.66,3.67,-0.01
Corvera de Asturias,33020,SIN DISTINTIVO,Grandes áreas urbanas,3300,Asturias,15563,35.14,212.04,28.79,28.41,0.37
Corvera de Toranzo,39026,CERO,Áreas no urbanas,2,Cantabria,2115,0.15,0.95,2,2.5,-0.5
Corvera de Toranzo,39026,DISTINTIVO B,Áreas no urbanas,468,Cantabria,2115,35.11,221.28,14.21,14.58,-0.38
Corvera de Toranzo,39026,DISTINTIVO C,Áreas no urbanas,312,Cantabria,2115,23.41,147.52,7.41,7.17,0.24
Corvera de Toranzo,39026,ECO,Áreas no urbanas,22,Cantabria,2115,1.65,10.4,3.55,3.67,-0.12
Corvera de Toranzo,39026,SIN DISTINTIVO,Áreas no urbanas,529,Cantabria,2115,39.68,250.12,28.33,28.41,-0.09
Corçà,17057,CERO,Áreas no urbanas,2,Girona,1268,0.22,1.58,2.5,2.5,-0
Corçà,17057,DISTINTIVO B,Áreas no urbanas,270,Girona,1268,29.51,212.93,15.01,14.58,0.43
Corçà,17057,DISTINTIVO C,Áreas no urbanas,327,Girona,1268,35.74,257.89,7.24,7.17,0.07
Corçà,17057,ECO,Áreas no urbanas,25,Girona,1268,2.73,19.72,3.04,3.67,-0.63
Corçà,17057,SIN DISTINTIVO,Áreas no urbanas,291,Girona,1268,31.8,229.5,33.19,28.41,4.78
Cosa,44085,DISTINTIVO B,Áreas no urbanas,15,Teruel,50,38.46,300,13,14.58,-1.58
Cosa,44085,DISTINTIVO C,Áreas no urbanas,6,Teruel,50,15.38,120,4,7.17,-3.17
Cosa,44085,SIN DISTINTIVO,Áreas no urbanas,18,Teruel,50,46.15,360,24.28,28.41,-4.14
Coscurita,42068,DISTINTIVO B,Áreas no urbanas,20,Soria,68,28.57,294.12,14.6,14.58,0.02
Coscurita,42068,DISTINTIVO C,Áreas no urbanas,16,Soria,68,22.86,235.29,6.88,7.17,-0.3
Coscurita,42068,ECO,Áreas no urbanas,1,Soria,68,1.43,14.71,3,3.67,-0.67
Coscurita,42068,SIN DISTINTIVO,Áreas no urbanas,33,Soria,68,47.14,485.29,25.64,28.41,-2.78
Coslada,28049,CERO,Grandes áreas urbanas,232,Madrid,80596,0.52,2.88,2.67,2.5,0.17
Coslada,28049,DISTINTIVO B,Grandes áreas urbanas,15508,Madrid,80596,34.86,192.42,14.38,14.58,-0.2
Coslada,28049,DISTINTIVO C,Grandes áreas urbanas,15027,Madrid,80596,33.78,186.45,7.48,7.17,0.31
Coslada,28049,ECO,Grandes áreas urbanas,2201,Madrid,80596,4.95,27.31,4.06,3.67,0.39
Coslada,28049,SIN DISTINTIVO,Grandes áreas urbanas,11522,Madrid,80596,25.9,142.96,29.28,28.41,0.87
Cospeito,27015,CERO,Áreas no urbanas,9,Lugo,4342,0.27,2.07,2.67,2.5,0.16
Cospeito,27015,DISTINTIVO B,Áreas no urbanas,1117,Lugo,4342,32.91,257.25,13.99,14.58,-0.59
Cospeito,27015,DISTINTIVO C,Áreas no urbanas,650,Lugo,4342,19.15,149.7,6.62,7.17,-0.55
Cospeito,27015,ECO,Áreas no urbanas,34,Lugo,4342,1,7.83,3.03,3.67,-0.64
Cospeito,27015,SIN DISTINTIVO,Áreas no urbanas,1584,Lugo,4342,46.67,364.81,26.67,28.41,-1.74
Costitx,07017,CERO,Áreas no urbanas,9,Baleares,1446,0.99,6.22,3,2.5,0.5
Costitx,07017,DISTINTIVO B,Áreas no urbanas,254,Baleares,1446,27.91,175.66,14.17,14.58,-0.42
Costitx,07017,DISTINTIVO C,Áreas no urbanas,341,Baleares,1446,37.47,235.82,7.01,7.17,-0.16
Costitx,07017,ECO,Áreas no urbanas,23,Baleares,1446,2.53,15.91,5.35,3.67,1.68
Costitx,07017,SIN DISTINTIVO,Áreas no urbanas,283,Baleares,1446,31.1,195.71,30.55,28.41,2.13
Costur,12049,CERO,Áreas no urbanas,0,Castellón,528,0,0,NA,2.5,NA
Costur,12049,DISTINTIVO B,Áreas no urbanas,106,Castellón,528,33.76,200.76,14.33,14.58,-0.25
Costur,12049,DISTINTIVO C,Áreas no urbanas,129,Castellón,528,41.08,244.32,7.05,7.17,-0.12
Costur,12049,ECO,Áreas no urbanas,7,Castellón,528,2.23,13.26,3.29,3.67,-0.38
Costur,12049,SIN DISTINTIVO,Áreas no urbanas,72,Castellón,528,22.93,136.36,26.44,28.41,-1.97
Cosuenda,50088,CERO,Áreas no urbanas,1,Zaragoza,326,0.59,3.07,2,2.5,-0.5
Cosuenda,50088,DISTINTIVO B,Áreas no urbanas,60,Zaragoza,326,35.5,184.05,15.12,14.58,0.53
Cosuenda,50088,DISTINTIVO C,Áreas no urbanas,39,Zaragoza,326,23.08,119.63,6.08,7.17,-1.09
Cosuenda,50088,ECO,Áreas no urbanas,3,Zaragoza,326,1.78,9.2,5.33,3.67,1.66
Cosuenda,50088,SIN DISTINTIVO,Áreas no urbanas,66,Zaragoza,326,39.05,202.45,29.24,28.41,0.83
Cotanes del Monte,49055,DISTINTIVO B,Áreas no urbanas,23,Zamora,97,23.96,237.11,14.78,14.58,0.2
Cotanes del Monte,49055,DISTINTIVO C,Áreas no urbanas,22,Zamora,97,22.92,226.8,5.18,7.17,-1.99
Cotanes del Monte,49055,ECO,Áreas no urbanas,1,Zamora,97,1.04,10.31,2,3.67,-1.67
Cotanes del Monte,49055,SIN DISTINTIVO,Áreas no urbanas,50,Zamora,97,52.08,515.46,28.14,28.41,-0.27
Cotes,46100,CERO,Áreas no urbanas,2,Valencia,323,0.93,6.19,1,2.5,-1.5
Cotes,46100,DISTINTIVO B,Áreas no urbanas,53,Valencia,323,24.65,164.09,14.72,14.58,0.13
Cotes,46100,DISTINTIVO C,Áreas no urbanas,83,Valencia,323,38.6,256.97,6.57,7.17,-0.6
Cotes,46100,ECO,Áreas no urbanas,6,Valencia,323,2.79,18.58,7,3.67,3.33
Cotes,46100,SIN DISTINTIVO,Áreas no urbanas,71,Valencia,323,33.02,219.81,28.48,28.41,0.07
Cotillas,02028,DISTINTIVO B,Áreas no urbanas,35,Albacete,129,35.71,271.32,15.37,14.58,0.79
Cotillas,02028,DISTINTIVO C,Áreas no urbanas,18,Albacete,129,18.37,139.53,7.94,7.17,0.77
Cotillas,02028,ECO,Áreas no urbanas,1,Albacete,129,1.02,7.75,3,3.67,-0.67
Cotillas,02028,SIN DISTINTIVO,Áreas no urbanas,44,Albacete,129,44.9,341.09,26.77,28.41,-1.64
Covaleda,42069,CERO,Áreas no urbanas,0,Soria,1601,0,0,NA,2.5,NA
Covaleda,42069,DISTINTIVO B,Áreas no urbanas,320,Soria,1601,34.12,199.88,14.84,14.58,0.26
Covaleda,42069,DISTINTIVO C,Áreas no urbanas,198,Soria,1601,21.11,123.67,7.58,7.17,0.41
Covaleda,42069,ECO,Áreas no urbanas,7,Soria,1601,0.75,4.37,4.86,3.67,1.19
Covaleda,42069,SIN DISTINTIVO,Áreas no urbanas,413,Soria,1601,44.03,257.96,24.77,28.41,-3.64
Covarrubias,09113,DISTINTIVO B,Áreas no urbanas,92,Burgos,533,29.02,172.61,14.1,14.58,-0.48
Covarrubias,09113,DISTINTIVO C,Áreas no urbanas,97,Burgos,533,30.6,181.99,7.62,7.17,0.45
Covarrubias,09113,ECO,Áreas no urbanas,5,Burgos,533,1.58,9.38,3.2,3.67,-0.47
Covarrubias,09113,SIN DISTINTIVO,Áreas no urbanas,123,Burgos,533,38.8,230.77,28.43,28.41,0.02
Covelo,36013,CERO,Áreas no urbanas,3,Pontevedra,2480,0.16,1.21,4.67,2.5,2.16
Covelo,36013,DISTINTIVO B,Áreas no urbanas,528,Pontevedra,2480,29.03,212.9,14.32,14.58,-0.27
Covelo,36013,DISTINTIVO C,Áreas no urbanas,290,Pontevedra,2480,15.94,116.94,7.64,7.17,0.47
