nombre_clean,cod_ine,tipo_distintivo,tipo_area,num_dist22,prov,pob,tot22,por_dist22,tasa_dist22,edad_media,em_nacional,dif_edad_media
Els Plans de Sió,25911,DISTINTIVO B,Áreas no urbanas,0,Lleida,490,44,0,0,NA,11.64,NA
Els Plans de Sió,25911,DISTINTIVO C,Áreas no urbanas,1,Lleida,490,44,2.27,2.04,1,4.09,-3.09
Els Plans de Sió,25911,ECO,Áreas no urbanas,0,Lleida,490,44,0,0,NA,3.95,NA
Els Plans de Sió,25911,SIN DISTINTIVO,Áreas no urbanas,43,Lleida,490,44,97.73,87.76,13.91,19.31,-5.4
Els Poblets,03901,CERO,Grandes áreas urbanas,0,Alicante,2735,42,0,0,NA,4.01,NA
Els Poblets,03901,DISTINTIVO B,Grandes áreas urbanas,7,Alicante,2735,42,16.67,2.56,5.71,11.64,-5.92
Els Poblets,03901,DISTINTIVO C,Grandes áreas urbanas,10,Alicante,2735,42,23.81,3.66,3.7,4.09,-0.39
Els Poblets,03901,ECO,Grandes áreas urbanas,0,Alicante,2735,42,0,0,NA,3.95,NA
Els Poblets,03901,SIN DISTINTIVO,Grandes áreas urbanas,25,Alicante,2735,42,59.52,9.14,13.52,19.31,-5.79
Els Prats de Rei,08170,CERO,Áreas no urbanas,0,Barcelona,554,25,0,0,NA,4.01,NA
Els Prats de Rei,08170,DISTINTIVO B,Áreas no urbanas,2,Barcelona,554,25,8,3.61,4.5,11.64,-7.14
Els Prats de Rei,08170,DISTINTIVO C,Áreas no urbanas,1,Barcelona,554,25,4,1.81,5,4.09,0.91
Els Prats de Rei,08170,ECO,Áreas no urbanas,0,Barcelona,554,25,0,0,NA,3.95,NA
Els Prats de Rei,08170,SIN DISTINTIVO,Áreas no urbanas,22,Barcelona,554,25,88,39.71,20.45,19.31,1.15
Els Torms,25224,CERO,Áreas no urbanas,0,Lleida,149,13,0,0,NA,4.01,NA
Els Torms,25224,DISTINTIVO B,Áreas no urbanas,0,Lleida,149,13,0,0,NA,11.64,NA
Els Torms,25224,DISTINTIVO C,Áreas no urbanas,0,Lleida,149,13,0,0,NA,4.09,NA
Els Torms,25224,ECO,Áreas no urbanas,0,Lleida,149,13,0,0,NA,3.95,NA
Els Torms,25224,SIN DISTINTIVO,Áreas no urbanas,13,Lleida,149,13,100,87.25,15.62,19.31,-3.69
Elvillar/Bilar,01023,DISTINTIVO B,Áreas no urbanas,0,Araba,316,13,0,0,NA,11.64,NA
Elvillar/Bilar,01023,DISTINTIVO C,Áreas no urbanas,1,Araba,316,13,7.69,3.16,2,4.09,-2.09
Elvillar/Bilar,01023,ECO,Áreas no urbanas,0,Araba,316,13,0,0,NA,3.95,NA
Elvillar/Bilar,01023,SIN DISTINTIVO,Áreas no urbanas,12,Araba,316,13,92.31,37.97,21.5,19.31,2.19
Embid,19109,DISTINTIVO B,Áreas no urbanas,0,Guadalajara,28,1,0,0,NA,11.64,NA
Embid,19109,DISTINTIVO C,Áreas no urbanas,0,Guadalajara,28,1,0,0,NA,4.09,NA
Embid,19109,SIN DISTINTIVO,Áreas no urbanas,1,Guadalajara,28,1,100,35.71,21,19.31,1.69
Embid de Ariza,50096,DISTINTIVO B,Áreas no urbanas,0,Zaragoza,31,1,0,0,NA,11.64,NA
Embid de Ariza,50096,DISTINTIVO C,Áreas no urbanas,0,Zaragoza,31,1,0,0,NA,4.09,NA
Embid de Ariza,50096,SIN DISTINTIVO,Áreas no urbanas,1,Zaragoza,31,1,100,32.26,3,19.31,-16.31
Emperador,46117,CERO,Grandes áreas urbanas,0,Valencia,705,2,0,0,NA,4.01,NA
Emperador,46117,DISTINTIVO B,Grandes áreas urbanas,1,Valencia,705,2,50,1.42,3,11.64,-8.64
Emperador,46117,DISTINTIVO C,Grandes áreas urbanas,0,Valencia,705,2,0,0,NA,4.09,NA
Emperador,46117,ECO,Grandes áreas urbanas,0,Valencia,705,2,0,0,NA,3.95,NA
Emperador,46117,SIN DISTINTIVO,Grandes áreas urbanas,1,Valencia,705,2,50,1.42,16,19.31,-3.31
Encina de San Silvestre,37120,DISTINTIVO B,Áreas no urbanas,0,Salamanca,115,2,0,0,NA,11.64,NA
Encina de San Silvestre,37120,DISTINTIVO C,Áreas no urbanas,0,Salamanca,115,2,0,0,NA,4.09,NA
Encina de San Silvestre,37120,SIN DISTINTIVO,Áreas no urbanas,2,Salamanca,115,2,100,17.39,17.5,19.31,-1.81
Encinacorba,50098,CERO,Áreas no urbanas,0,Zaragoza,185,1,0,0,NA,4.01,NA
Encinacorba,50098,DISTINTIVO B,Áreas no urbanas,0,Zaragoza,185,1,0,0,NA,11.64,NA
Encinacorba,50098,DISTINTIVO C,Áreas no urbanas,0,Zaragoza,185,1,0,0,NA,4.09,NA
Encinacorba,50098,ECO,Áreas no urbanas,0,Zaragoza,185,1,0,0,NA,3.95,NA
Encinacorba,50098,SIN DISTINTIVO,Áreas no urbanas,1,Zaragoza,185,1,100,5.41,1,19.31,-18.31
Encinas,40071,DISTINTIVO B,Áreas no urbanas,0,Segovia,40,1,0,0,NA,11.64,NA
Encinas,40071,DISTINTIVO C,Áreas no urbanas,0,Segovia,40,1,0,0,NA,4.09,NA
Encinas,40071,SIN DISTINTIVO,Áreas no urbanas,1,Segovia,40,1,100,25,24,19.31,4.69
Encinas Reales,14024,CERO,Áreas no urbanas,0,Córdoba,2266,53,0,0,NA,4.01,NA
Encinas Reales,14024,DISTINTIVO B,Áreas no urbanas,1,Córdoba,2266,53,1.89,0.44,5,11.64,-6.64
Encinas Reales,14024,DISTINTIVO C,Áreas no urbanas,0,Córdoba,2266,53,0,0,NA,4.09,NA
Encinas Reales,14024,ECO,Áreas no urbanas,0,Córdoba,2266,53,0,0,NA,3.95,NA
Encinas Reales,14024,SIN DISTINTIVO,Áreas no urbanas,52,Córdoba,2266,53,98.11,22.95,19.29,19.31,-0.02
Encinas de Abajo,37121,CERO,Áreas no urbanas,0,Salamanca,611,21,0,0,NA,4.01,NA
Encinas de Abajo,37121,DISTINTIVO B,Áreas no urbanas,1,Salamanca,611,21,4.76,1.64,4,11.64,-7.64
Encinas de Abajo,37121,DISTINTIVO C,Áreas no urbanas,0,Salamanca,611,21,0,0,NA,4.09,NA
Encinas de Abajo,37121,ECO,Áreas no urbanas,0,Salamanca,611,21,0,0,NA,3.95,NA
Encinas de Abajo,37121,SIN DISTINTIVO,Áreas no urbanas,20,Salamanca,611,21,95.24,32.73,17.85,19.31,-1.46
Encinas de Arriba,37122,CERO,Áreas no urbanas,0,Salamanca,235,9,0,0,NA,4.01,NA
Encinas de Arriba,37122,DISTINTIVO B,Áreas no urbanas,0,Salamanca,235,9,0,0,NA,11.64,NA
Encinas de Arriba,37122,DISTINTIVO C,Áreas no urbanas,0,Salamanca,235,9,0,0,NA,4.09,NA
Encinas de Arriba,37122,SIN DISTINTIVO,Áreas no urbanas,9,Salamanca,235,9,100,38.3,18,19.31,-1.31
Encinas de Esgueva,47060,DISTINTIVO B,Áreas no urbanas,0,Valladolid,210,4,0,0,NA,11.64,NA
Encinas de Esgueva,47060,DISTINTIVO C,Áreas no urbanas,0,Valladolid,210,4,0,0,NA,4.09,NA
Encinas de Esgueva,47060,ECO,Áreas no urbanas,0,Valladolid,210,4,0,0,NA,3.95,NA
Encinas de Esgueva,47060,SIN DISTINTIVO,Áreas no urbanas,4,Valladolid,210,4,100,19.05,20.5,19.31,1.19
Encinasola,21031,DISTINTIVO B,Áreas no urbanas,2,Huelva,1275,26,7.69,1.57,12.5,11.64,0.86
Encinasola,21031,DISTINTIVO C,Áreas no urbanas,1,Huelva,1275,26,3.85,0.78,9,4.09,4.91
Encinasola,21031,ECO,Áreas no urbanas,0,Huelva,1275,26,0,0,NA,3.95,NA
Encinasola,21031,SIN DISTINTIVO,Áreas no urbanas,23,Huelva,1275,26,88.46,18.04,24.65,19.31,5.34
Encinasola de los Comendadores,37123,DISTINTIVO B,Áreas no urbanas,0,Salamanca,156,2,0,0,NA,11.64,NA
Encinasola de los Comendadores,37123,DISTINTIVO C,Áreas no urbanas,0,Salamanca,156,2,0,0,NA,4.09,NA
Encinasola de los Comendadores,37123,SIN DISTINTIVO,Áreas no urbanas,2,Salamanca,156,2,100,12.82,16,19.31,-3.31
Encinedo,24067,CERO,Áreas no urbanas,0,León,603,32,0,0,NA,4.01,NA
Encinedo,24067,DISTINTIVO B,Áreas no urbanas,1,León,603,32,3.12,1.66,10,11.64,-1.64
Encinedo,24067,DISTINTIVO C,Áreas no urbanas,0,León,603,32,0,0,NA,4.09,NA
Encinedo,24067,ECO,Áreas no urbanas,0,León,603,32,0,0,NA,3.95,NA
Encinedo,24067,SIN DISTINTIVO,Áreas no urbanas,31,León,603,32,96.88,51.41,18.52,19.31,-0.79
Encinillas,40072,DISTINTIVO B,Áreas no urbanas,1,Segovia,331,6,16.67,3.02,2,11.64,-9.64
Encinillas,40072,DISTINTIVO C,Áreas no urbanas,0,Segovia,331,6,0,0,NA,4.09,NA
Encinillas,40072,ECO,Áreas no urbanas,0,Segovia,331,6,0,0,NA,3.95,NA
Encinillas,40072,SIN DISTINTIVO,Áreas no urbanas,5,Segovia,331,6,83.33,15.11,15,19.31,-4.31
Enciso,26058,DISTINTIVO B,Áreas no urbanas,0,La Rioja,172,6,0,0,NA,11.64,NA
Enciso,26058,DISTINTIVO C,Áreas no urbanas,1,La Rioja,172,6,16.67,5.81,2,4.09,-2.09
Enciso,26058,ECO,Áreas no urbanas,0,La Rioja,172,6,0,0,NA,3.95,NA
Enciso,26058,SIN DISTINTIVO,Áreas no urbanas,5,La Rioja,172,6,83.33,29.07,23.4,19.31,4.09
Encío,09120,CERO,Áreas no urbanas,0,Burgos,43,0,NA,0,NA,4.01,NA
Encío,09120,DISTINTIVO B,Áreas no urbanas,0,Burgos,43,0,NA,0,NA,11.64,NA
Encío,09120,DISTINTIVO C,Áreas no urbanas,0,Burgos,43,0,NA,0,NA,4.09,NA
Encío,09120,SIN DISTINTIVO,Áreas no urbanas,0,Burgos,43,0,NA,0,NA,19.31,NA
Endrinal,37124,CERO,Áreas no urbanas,0,Salamanca,205,7,0,0,NA,4.01,NA
Endrinal,37124,DISTINTIVO B,Áreas no urbanas,0,Salamanca,205,7,0,0,NA,11.64,NA
Endrinal,37124,DISTINTIVO C,Áreas no urbanas,1,Salamanca,205,7,14.29,4.88,5,4.09,0.91
Endrinal,37124,SIN DISTINTIVO,Áreas no urbanas,6,Salamanca,205,7,85.71,29.27,16.17,19.31,-3.14
Enguera,46118,CERO,Áreas no urbanas,0,Valencia,4770,75,0,0,NA,4.01,NA
Enguera,46118,DISTINTIVO B,Áreas no urbanas,7,Valencia,4770,75,9.33,1.47,12.57,11.64,0.94
Enguera,46118,DISTINTIVO C,Áreas no urbanas,5,Valencia,4770,75,6.67,1.05,6.4,4.09,2.31
Enguera,46118,ECO,Áreas no urbanas,0,Valencia,4770,75,0,0,NA,3.95,NA
Enguera,46118,SIN DISTINTIVO,Áreas no urbanas,63,Valencia,4770,75,84,13.21,19.35,19.31,0.04
Enguídanos,16082,DISTINTIVO B,Áreas no urbanas,0,Cuenca,299,24,0,0,NA,11.64,NA
Enguídanos,16082,DISTINTIVO C,Áreas no urbanas,0,Cuenca,299,24,0,0,NA,4.09,NA
Enguídanos,16082,ECO,Áreas no urbanas,0,Cuenca,299,24,0,0,NA,3.95,NA
Enguídanos,16082,SIN DISTINTIVO,Áreas no urbanas,24,Cuenca,299,24,100,80.27,21.21,19.31,1.9
Enix,04041,CERO,Áreas no urbanas,0,Almería,554,6,0,0,NA,4.01,NA
Enix,04041,DISTINTIVO B,Áreas no urbanas,1,Almería,554,6,16.67,1.81,16,11.64,4.36
Enix,04041,DISTINTIVO C,Áreas no urbanas,0,Almería,554,6,0,0,NA,4.09,NA
Enix,04041,ECO,Áreas no urbanas,0,Almería,554,6,0,0,NA,3.95,NA
Enix,04041,SIN DISTINTIVO,Áreas no urbanas,5,Almería,554,6,83.33,9.03,9.4,19.31,-9.91
Entrala,49061,CERO,Áreas no urbanas,0,Zamora,137,1,0,0,NA,4.01,NA
Entrala,49061,DISTINTIVO B,Áreas no urbanas,0,Zamora,137,1,0,0,NA,11.64,NA
Entrala,49061,DISTINTIVO C,Áreas no urbanas,0,Zamora,137,1,0,0,NA,4.09,NA
Entrala,49061,ECO,Áreas no urbanas,0,Zamora,137,1,0,0,NA,3.95,NA
Entrala,49061,SIN DISTINTIVO,Áreas no urbanas,1,Zamora,137,1,100,7.3,24,19.31,4.69
Entrambasaguas,39028,CERO,Áreas no urbanas,0,Cantabria,5418,92,0,0,NA,4.01,NA
Entrambasaguas,39028,DISTINTIVO B,Áreas no urbanas,3,Cantabria,5418,92,3.26,0.55,9.67,11.64,-1.97
Entrambasaguas,39028,DISTINTIVO C,Áreas no urbanas,18,Cantabria,5418,92,19.57,3.32,3.56,4.09,-0.53
Entrambasaguas,39028,ECO,Áreas no urbanas,0,Cantabria,5418,92,0,0,NA,3.95,NA
Entrambasaguas,39028,SIN DISTINTIVO,Áreas no urbanas,71,Cantabria,5418,92,77.17,13.1,19.03,19.31,-0.28
Entrena,26059,CERO,Áreas no urbanas,0,La Rioja,1632,45,0,0,NA,4.01,NA
Entrena,26059,DISTINTIVO B,Áreas no urbanas,0,La Rioja,1632,45,0,0,NA,11.64,NA
Entrena,26059,DISTINTIVO C,Áreas no urbanas,1,La Rioja,1632,45,2.22,0.61,1,4.09,-3.09
Entrena,26059,ECO,Áreas no urbanas,0,La Rioja,1632,45,0,0,NA,3.95,NA
Entrena,26059,SIN DISTINTIVO,Áreas no urbanas,44,La Rioja,1632,45,97.78,26.96,18.25,19.31,-1.06
Entrimo,32030,CERO,Áreas no urbanas,0,Ourense,1118,33,0,0,NA,4.01,NA
Entrimo,32030,DISTINTIVO B,Áreas no urbanas,0,Ourense,1118,33,0,0,NA,11.64,NA
Entrimo,32030,DISTINTIVO C,Áreas no urbanas,2,Ourense,1118,33,6.06,1.79,6,4.09,1.91
Entrimo,32030,ECO,Áreas no urbanas,0,Ourense,1118,33,0,0,NA,3.95,NA
Entrimo,32030,SIN DISTINTIVO,Áreas no urbanas,31,Ourense,1118,33,93.94,27.73,21.52,19.31,2.21
Entrín Bajo,06045,CERO,Áreas no urbanas,0,Badajoz,557,16,0,0,NA,4.01,NA
Entrín Bajo,06045,DISTINTIVO B,Áreas no urbanas,2,Badajoz,557,16,12.5,3.59,14.5,11.64,2.86
Entrín Bajo,06045,DISTINTIVO C,Áreas no urbanas,0,Badajoz,557,16,0,0,NA,4.09,NA
Entrín Bajo,06045,ECO,Áreas no urbanas,0,Badajoz,557,16,0,0,NA,3.95,NA
Entrín Bajo,06045,SIN DISTINTIVO,Áreas no urbanas,14,Badajoz,557,16,87.5,25.13,17.93,19.31,-1.38
Enériz/Eneritz,31089,DISTINTIVO B,Áreas no urbanas,0,Navarra,297,10,0,0,NA,11.64,NA
Enériz/Eneritz,31089,DISTINTIVO C,Áreas no urbanas,0,Navarra,297,10,0,0,NA,4.09,NA
Enériz/Eneritz,31089,ECO,Áreas no urbanas,0,Navarra,297,10,0,0,NA,3.95,NA
Enériz/Eneritz,31089,SIN DISTINTIVO,Áreas no urbanas,10,Navarra,297,10,100,33.67,15.9,19.31,-3.41
Erandio,48902,CERO,Grandes áreas urbanas,1,Bizkaia,24446,386,0.26,0.04,34,4.01,29.99
Erandio,48902,DISTINTIVO B,Grandes áreas urbanas,80,Bizkaia,24446,386,20.73,3.27,11.55,11.64,-0.09
Erandio,48902,DISTINTIVO C,Grandes áreas urbanas,78,Bizkaia,24446,386,20.21,3.19,4.54,4.09,0.45
Erandio,48902,ECO,Grandes áreas urbanas,0,Bizkaia,24446,386,0,0,NA,3.95,NA
Erandio,48902,SIN DISTINTIVO,Grandes áreas urbanas,227,Bizkaia,24446,386,58.81,9.29,19.26,19.31,-0.05
Eratsun,31090,DISTINTIVO B,Áreas no urbanas,10,Navarra,150,33,30.3,66.67,12.7,11.64,1.06
Eratsun,31090,DISTINTIVO C,Áreas no urbanas,9,Navarra,150,33,27.27,60,6.44,4.09,2.36
Eratsun,31090,ECO,Áreas no urbanas,0,Navarra,150,33,0,0,NA,3.95,NA
Eratsun,31090,SIN DISTINTIVO,Áreas no urbanas,14,Navarra,150,33,42.42,93.33,19.71,19.31,0.41
Ereño,48033,CERO,Áreas no urbanas,0,Bizkaia,267,13,0,0,NA,4.01,NA
Ereño,48033,DISTINTIVO B,Áreas no urbanas,4,Bizkaia,267,13,30.77,14.98,9.25,11.64,-2.39
Ereño,48033,DISTINTIVO C,Áreas no urbanas,0,Bizkaia,267,13,0,0,NA,4.09,NA
Ereño,48033,ECO,Áreas no urbanas,0,Bizkaia,267,13,0,0,NA,3.95,NA
Ereño,48033,SIN DISTINTIVO,Áreas no urbanas,9,Bizkaia,267,13,69.23,33.71,22.67,19.31,3.36
Ergoiena,31091,CERO,Áreas no urbanas,0,Navarra,373,13,0,0,NA,4.01,NA
Ergoiena,31091,DISTINTIVO B,Áreas no urbanas,1,Navarra,373,13,7.69,2.68,16,11.64,4.36
Ergoiena,31091,DISTINTIVO C,Áreas no urbanas,0,Navarra,373,13,0,0,NA,4.09,NA
Ergoiena,31091,ECO,Áreas no urbanas,0,Navarra,373,13,0,0,NA,3.95,NA
Ergoiena,31091,SIN DISTINTIVO,Áreas no urbanas,12,Navarra,373,13,92.31,32.17,25,19.31,5.69
Erla,50100,CERO,Áreas no urbanas,0,Zaragoza,360,15,0,0,NA,4.01,NA
Erla,50100,DISTINTIVO B,Áreas no urbanas,0,Zaragoza,360,15,0,0,NA,11.64,NA
Erla,50100,DISTINTIVO C,Áreas no urbanas,0,Zaragoza,360,15,0,0,NA,4.09,NA
Erla,50100,ECO,Áreas no urbanas,0,Zaragoza,360,15,0,0,NA,3.95,NA
Erla,50100,SIN DISTINTIVO,Áreas no urbanas,15,Zaragoza,360,15,100,41.67,20.73,19.31,1.43
Ermua,48034,CERO,Áreas no urbanas,0,Bizkaia,15589,128,0,0,NA,4.01,NA
Ermua,48034,DISTINTIVO B,Áreas no urbanas,24,Bizkaia,15589,128,18.75,1.54,9.08,11.64,-2.55
Ermua,48034,DISTINTIVO C,Áreas no urbanas,40,Bizkaia,15589,128,31.25,2.57,3.75,4.09,-0.34
Ermua,48034,ECO,Áreas no urbanas,0,Bizkaia,15589,128,0,0,NA,3.95,NA
Ermua,48034,SIN DISTINTIVO,Áreas no urbanas,64,Bizkaia,15589,128,50,4.11,22.8,19.31,3.49
Errenteria,20067,CERO,Grandes áreas urbanas,0,Gipuzkoa,39023,337,0,0,NA,4.01,NA
Errenteria,20067,DISTINTIVO B,Grandes áreas urbanas,110,Gipuzkoa,39023,337,32.64,2.82,12.7,11.64,1.06
Errenteria,20067,DISTINTIVO C,Grandes áreas urbanas,59,Gipuzkoa,39023,337,17.51,1.51,4.9,4.09,0.81
Errenteria,20067,ECO,Grandes áreas urbanas,0,Gipuzkoa,39023,337,0,0,NA,3.95,NA
Errenteria,20067,SIN DISTINTIVO,Grandes áreas urbanas,168,Gipuzkoa,39023,337,49.85,4.31,20.86,19.31,1.55
Errezil,20066,CERO,Áreas no urbanas,0,Gipuzkoa,565,30,0,0,NA,4.01,NA
Errezil,20066,DISTINTIVO B,Áreas no urbanas,1,Gipuzkoa,565,30,3.33,1.77,8,11.64,-3.64
Errezil,20066,DISTINTIVO C,Áreas no urbanas,0,Gipuzkoa,565,30,0,0,NA,4.09,NA
Errezil,20066,SIN DISTINTIVO,Áreas no urbanas,29,Gipuzkoa,565,30,96.67,51.33,13.93,19.31,-5.38
Erriberabeitia/Ribera Baja,01047,CERO,Áreas no urbanas,0,Araba,1416,40,0,0,NA,4.01,NA
Erriberabeitia/Ribera Baja,01047,DISTINTIVO B,Áreas no urbanas,6,Araba,1416,40,15,4.24,10.5,11.64,-1.14
Erriberabeitia/Ribera Baja,01047,DISTINTIVO C,Áreas no urbanas,0,Araba,1416,40,0,0,NA,4.09,NA
Erriberabeitia/Ribera Baja,01047,ECO,Áreas no urbanas,0,Araba,1416,40,0,0,NA,3.95,NA
Erriberabeitia/Ribera Baja,01047,SIN DISTINTIVO,Áreas no urbanas,34,Araba,1416,40,85,24.01,21.18,19.31,1.87
Erriberagoitia/Ribera Alta,01046,CERO,Áreas no urbanas,0,Araba,820,67,0,0,NA,4.01,NA
Erriberagoitia/Ribera Alta,01046,DISTINTIVO B,Áreas no urbanas,7,Araba,820,67,10.45,8.54,12.43,11.64,0.79
Erriberagoitia/Ribera Alta,01046,DISTINTIVO C,Áreas no urbanas,4,Araba,820,67,5.97,4.88,3.25,4.09,-0.84
Erriberagoitia/Ribera Alta,01046,ECO,Áreas no urbanas,0,Araba,820,67,0,0,NA,3.95,NA
Erriberagoitia/Ribera Alta,01046,SIN DISTINTIVO,Áreas no urbanas,56,Araba,820,67,83.58,68.29,20.71,19.31,1.41
Errigoiti,48079,CERO,Áreas no urbanas,0,Bizkaia,504,10,0,0,NA,4.01,NA
Errigoiti,48079,DISTINTIVO B,Áreas no urbanas,1,Bizkaia,504,10,10,1.98,4,11.64,-7.64
Errigoiti,48079,DISTINTIVO C,Áreas no urbanas,0,Bizkaia,504,10,0,0,NA,4.09,NA
Errigoiti,48079,ECO,Áreas no urbanas,0,Bizkaia,504,10,0,0,NA,3.95,NA
Errigoiti,48079,SIN DISTINTIVO,Áreas no urbanas,9,Bizkaia,504,10,90,17.86,18.78,19.31,-0.53
Erro,31092,DISTINTIVO B,Áreas no urbanas,0,Navarra,796,26,0,0,NA,11.64,NA
Erro,31092,DISTINTIVO C,Áreas no urbanas,3,Navarra,796,26,11.54,3.77,3.67,4.09,-0.42
Erro,31092,ECO,Áreas no urbanas,0,Navarra,796,26,0,0,NA,3.95,NA
Erro,31092,SIN DISTINTIVO,Áreas no urbanas,23,Navarra,796,26,88.46,28.89,20.7,19.31,1.39
Erustes,45060,CERO,Áreas no urbanas,0,Toledo,206,3,0,0,NA,4.01,NA
Erustes,45060,DISTINTIVO B,Áreas no urbanas,1,Toledo,206,3,33.33,4.85,6,11.64,-5.64
Erustes,45060,DISTINTIVO C,Áreas no urbanas,0,Toledo,206,3,0,0,NA,4.09,NA
Erustes,45060,ECO,Áreas no urbanas,0,Toledo,206,3,0,0,NA,3.95,NA
Erustes,45060,SIN DISTINTIVO,Áreas no urbanas,2,Toledo,206,3,66.67,9.71,21,19.31,1.69
Es Bòrdes,25057,CERO,Áreas no urbanas,0,Lleida,282,5,0,0,NA,4.01,NA
Es Bòrdes,25057,DISTINTIVO B,Áreas no urbanas,0,Lleida,282,5,0,0,NA,11.64,NA
Es Bòrdes,25057,DISTINTIVO C,Áreas no urbanas,2,Lleida,282,5,40,7.09,4,4.09,-0.09
Es Bòrdes,25057,ECO,Áreas no urbanas,0,Lleida,282,5,0,0,NA,3.95,NA
Es Bòrdes,25057,SIN DISTINTIVO,Áreas no urbanas,3,Lleida,282,5,60,10.64,28.33,19.31,9.03
Es Castell,07064,CERO,Áreas no urbanas,0,Baleares,7525,47,0,0,NA,4.01,NA
Es Castell,07064,DISTINTIVO B,Áreas no urbanas,13,Baleares,7525,47,27.66,1.73,9.08,11.64,-2.56
Es Castell,07064,DISTINTIVO C,Áreas no urbanas,5,Baleares,7525,47,10.64,0.66,4,4.09,-0.09
Es Castell,07064,ECO,Áreas no urbanas,0,Baleares,7525,47,0,0,NA,3.95,NA
Es Castell,07064,SIN DISTINTIVO,Áreas no urbanas,29,Baleares,7525,47,61.7,3.85,17.34,19.31,-1.96
Es Mercadal,07037,CERO,Áreas no urbanas,0,Baleares,5676,89,0,0,NA,4.01,NA
Es Mercadal,07037,DISTINTIVO B,Áreas no urbanas,16,Baleares,5676,89,17.98,2.82,12.5,11.64,0.86
Es Mercadal,07037,DISTINTIVO C,Áreas no urbanas,14,Baleares,5676,89,15.73,2.47,4.29,4.09,0.2
Es Mercadal,07037,ECO,Áreas no urbanas,0,Baleares,5676,89,0,0,NA,3.95,NA
Es Mercadal,07037,SIN DISTINTIVO,Áreas no urbanas,59,Baleares,5676,89,66.29,10.39,20.17,19.31,0.86
Es Migjorn Gran,07902,CERO,Áreas no urbanas,0,Baleares,1507,29,0,0,NA,4.01,NA
Es Migjorn Gran,07902,DISTINTIVO B,Áreas no urbanas,10,Baleares,1507,29,34.48,6.64,12.9,11.64,1.26
Es Migjorn Gran,07902,DISTINTIVO C,Áreas no urbanas,4,Baleares,1507,29,13.79,2.65,4.75,4.09,0.66
Es Migjorn Gran,07902,ECO,Áreas no urbanas,0,Baleares,1507,29,0,0,NA,3.95,NA
Es Migjorn Gran,07902,SIN DISTINTIVO,Áreas no urbanas,15,Baleares,1507,29,51.72,9.95,23.47,19.31,4.16
Escacena del Campo,21032,DISTINTIVO B,Áreas no urbanas,0,Huelva,2288,33,0,0,NA,11.64,NA
Escacena del Campo,21032,DISTINTIVO C,Áreas no urbanas,0,Huelva,2288,33,0,0,NA,4.09,NA
Escacena del Campo,21032,ECO,Áreas no urbanas,0,Huelva,2288,33,0,0,NA,3.95,NA
Escacena del Campo,21032,SIN DISTINTIVO,Áreas no urbanas,33,Huelva,2288,33,100,14.42,16.61,19.31,-2.7
Escalante,39029,CERO,Áreas no urbanas,0,Cantabria,759,12,0,0,NA,4.01,NA
Escalante,39029,DISTINTIVO B,Áreas no urbanas,2,Cantabria,759,12,16.67,2.64,12.5,11.64,0.86
Escalante,39029,DISTINTIVO C,Áreas no urbanas,2,Cantabria,759,12,16.67,2.64,3.5,4.09,-0.59
Escalante,39029,ECO,Áreas no urbanas,0,Cantabria,759,12,0,0,NA,3.95,NA
Escalante,39029,SIN DISTINTIVO,Áreas no urbanas,8,Cantabria,759,12,66.67,10.54,25.25,19.31,5.94
Escalona,45061,CERO,Áreas no urbanas,0,Toledo,3573,92,0,0,NA,4.01,NA
Escalona,45061,DISTINTIVO B,Áreas no urbanas,3,Toledo,3573,92,3.26,0.84,13,11.64,1.36
Escalona,45061,DISTINTIVO C,Áreas no urbanas,5,Toledo,3573,92,5.43,1.4,2.4,4.09,-1.69
Escalona,45061,ECO,Áreas no urbanas,0,Toledo,3573,92,0,0,NA,3.95,NA
Escalona,45061,SIN DISTINTIVO,Áreas no urbanas,84,Toledo,3573,92,91.3,23.51,19.57,19.31,0.26
Escalona del Prado,40073,DISTINTIVO B,Áreas no urbanas,0,Segovia,489,16,0,0,NA,11.64,NA
Escalona del Prado,40073,DISTINTIVO C,Áreas no urbanas,1,Segovia,489,16,6.25,2.04,2,4.09,-2.09
Escalona del Prado,40073,ECO,Áreas no urbanas,0,Segovia,489,16,0,0,NA,3.95,NA
Escalona del Prado,40073,SIN DISTINTIVO,Áreas no urbanas,15,Segovia,489,16,93.75,30.67,25.4,19.31,6.09
Escalonilla,45062,CERO,Áreas no urbanas,0,Toledo,1440,43,0,0,NA,4.01,NA
Escalonilla,45062,DISTINTIVO B,Áreas no urbanas,4,Toledo,1440,43,9.3,2.78,13,11.64,1.36
Escalonilla,45062,DISTINTIVO C,Áreas no urbanas,1,Toledo,1440,43,2.33,0.69,7,4.09,2.91
Escalonilla,45062,ECO,Áreas no urbanas,0,Toledo,1440,43,0,0,NA,3.95,NA
Escalonilla,45062,SIN DISTINTIVO,Áreas no urbanas,38,Toledo,1440,43,88.37,26.39,19.87,19.31,0.56
Escamilla,19110,DISTINTIVO B,Áreas no urbanas,0,Guadalajara,63,5,0,0,NA,11.64,NA
Escamilla,19110,DISTINTIVO C,Áreas no urbanas,0,Guadalajara,63,5,0,0,NA,4.09,NA
Escamilla,19110,ECO,Áreas no urbanas,0,Guadalajara,63,5,0,0,NA,3.95,NA
Escamilla,19110,SIN DISTINTIVO,Áreas no urbanas,5,Guadalajara,63,5,100,79.37,18.2,19.31,-1.11
