nombre_clean,cod_ine,tipo_distintivo,tipo_area,num_dist22,prov,pob,por_dist22,tasa_dist22,edad_media,em_nacional,dif_edad_media
Frías,09134,DISTINTIVO B,Áreas no urbanas,85,Burgos,267,29.51,318.35,14.16,14.47,-0.31
Frías,09134,DISTINTIVO C,Áreas no urbanas,63,Burgos,267,21.88,235.96,7.22,7.17,0.05
Frías,09134,ECO,Áreas no urbanas,3,Burgos,267,1.04,11.24,2.67,3.64,-0.97
Frías,09134,SIN DISTINTIVO,Áreas no urbanas,137,Burgos,267,47.57,513.11,27.26,27.89,-0.62
Frías de Albarracín,44109,DISTINTIVO B,Áreas no urbanas,43,Teruel,105,33.33,409.52,15.53,14.47,1.06
Frías de Albarracín,44109,DISTINTIVO C,Áreas no urbanas,18,Teruel,105,13.95,171.43,7.72,7.17,0.55
Frías de Albarracín,44109,ECO,Áreas no urbanas,1,Teruel,105,0.78,9.52,2,3.64,-1.64
Frías de Albarracín,44109,SIN DISTINTIVO,Áreas no urbanas,67,Teruel,105,51.94,638.1,23.96,27.89,-3.93
Frómista,34074,CERO,Áreas no urbanas,1,Palencia,768,0.13,1.3,2,2.72,-0.72
Frómista,34074,DISTINTIVO B,Áreas no urbanas,249,Palencia,768,32.94,324.22,14.55,14.47,0.07
Frómista,34074,DISTINTIVO C,Áreas no urbanas,177,Palencia,768,23.41,230.47,7.08,7.17,-0.08
Frómista,34074,ECO,Áreas no urbanas,9,Palencia,768,1.19,11.72,4.33,3.64,0.69
Frómista,34074,SIN DISTINTIVO,Áreas no urbanas,320,Palencia,768,42.33,416.67,24.89,27.89,-3
Fuembellida,19118,DISTINTIVO B,Áreas no urbanas,3,Guadalajara,12,18.75,250,15.33,14.47,0.86
Fuembellida,19118,DISTINTIVO C,Áreas no urbanas,3,Guadalajara,12,18.75,250,6.67,7.17,-0.5
Fuembellida,19118,SIN DISTINTIVO,Áreas no urbanas,10,Guadalajara,12,62.5,833.33,23.2,27.89,-4.69
Fuencaliente,13042,CERO,Áreas no urbanas,3,Ciudad Real,1012,0.3,2.96,3,2.72,0.28
Fuencaliente,13042,DISTINTIVO B,Áreas no urbanas,312,Ciudad Real,1012,31.42,308.3,14.69,14.47,0.21
Fuencaliente,13042,DISTINTIVO C,Áreas no urbanas,160,Ciudad Real,1012,16.11,158.1,7.18,7.17,0.01
Fuencaliente,13042,ECO,Áreas no urbanas,8,Ciudad Real,1012,0.81,7.91,2.38,3.64,-1.27
Fuencaliente,13042,SIN DISTINTIVO,Áreas no urbanas,510,Ciudad Real,1012,51.36,503.95,26.82,27.89,-1.07
Fuencaliente de la Palma,38014,CERO,Áreas no urbanas,6,S. C. Tenerife,1800,0.3,3.33,3.17,2.72,0.45
Fuencaliente de la Palma,38014,DISTINTIVO B,Áreas no urbanas,371,S. C. Tenerife,1800,18.37,206.11,17.29,14.47,2.81
Fuencaliente de la Palma,38014,DISTINTIVO C,Áreas no urbanas,546,S. C. Tenerife,1800,27.03,303.33,8.85,7.17,1.68
Fuencaliente de la Palma,38014,ECO,Áreas no urbanas,12,S. C. Tenerife,1800,0.59,6.67,3.83,3.64,0.19
Fuencaliente de la Palma,38014,SIN DISTINTIVO,Áreas no urbanas,1085,S. C. Tenerife,1800,53.71,602.78,29.2,27.89,1.31
Fuencemillán,19119,DISTINTIVO B,Áreas no urbanas,28,Guadalajara,79,24.56,354.43,13.61,14.47,-0.87
Fuencemillán,19119,DISTINTIVO C,Áreas no urbanas,22,Guadalajara,79,19.3,278.48,6.82,7.17,-0.35
Fuencemillán,19119,ECO,Áreas no urbanas,4,Guadalajara,79,3.51,50.63,3.75,3.64,0.11
Fuencemillán,19119,SIN DISTINTIVO,Áreas no urbanas,60,Guadalajara,79,52.63,759.49,28.28,27.89,0.4
Fuendejalón,50113,CERO,Áreas no urbanas,1,Zaragoza,763,0.13,1.31,1,2.72,-1.72
Fuendejalón,50113,DISTINTIVO B,Áreas no urbanas,203,Zaragoza,763,26.36,266.06,13.98,14.47,-0.5
Fuendejalón,50113,DISTINTIVO C,Áreas no urbanas,187,Zaragoza,763,24.29,245.09,6.77,7.17,-0.4
Fuendejalón,50113,ECO,Áreas no urbanas,3,Zaragoza,763,0.39,3.93,3.67,3.64,0.03
Fuendejalón,50113,SIN DISTINTIVO,Áreas no urbanas,376,Zaragoza,763,48.83,492.79,28.89,27.89,1
Fuendetodos,50114,DISTINTIVO B,Áreas no urbanas,29,Zaragoza,144,21.97,201.39,15.31,14.47,0.84
Fuendetodos,50114,DISTINTIVO C,Áreas no urbanas,33,Zaragoza,144,25,229.17,9.55,7.17,2.38
Fuendetodos,50114,ECO,Áreas no urbanas,1,Zaragoza,144,0.76,6.94,2,3.64,-1.64
Fuendetodos,50114,SIN DISTINTIVO,Áreas no urbanas,69,Zaragoza,144,52.27,479.17,25.77,27.89,-2.12
Fuenferrada,44110,DISTINTIVO B,Áreas no urbanas,15,Teruel,35,42.86,428.57,15.6,14.47,1.13
Fuenferrada,44110,DISTINTIVO C,Áreas no urbanas,4,Teruel,35,11.43,114.29,7.75,7.17,0.58
Fuenferrada,44110,SIN DISTINTIVO,Áreas no urbanas,16,Teruel,35,45.71,457.14,27.25,27.89,-0.64
Fuengirola,29054,CERO,Grandes áreas urbanas,211,Málaga,83226,0.4,2.54,3.44,2.72,0.72
Fuengirola,29054,DISTINTIVO B,Grandes áreas urbanas,14639,Málaga,83226,27.8,175.89,14.47,14.47,-0
Fuengirola,29054,DISTINTIVO C,Grandes áreas urbanas,19534,Málaga,83226,37.1,234.71,7.43,7.17,0.26
Fuengirola,29054,ECO,Grandes áreas urbanas,1044,Málaga,83226,1.98,12.54,3.94,3.64,0.3
Fuengirola,29054,SIN DISTINTIVO,Grandes áreas urbanas,17223,Málaga,83226,32.71,206.94,28.42,27.89,0.54
Fuenlabrada,28058,CERO,Grandes áreas urbanas,481,Madrid,189891,0.4,2.53,2.76,2.72,0.04
Fuenlabrada,28058,DISTINTIVO B,Grandes áreas urbanas,40339,Madrid,189891,33.49,212.43,14.26,14.47,-0.22
Fuenlabrada,28058,DISTINTIVO C,Grandes áreas urbanas,39700,Madrid,189891,32.96,209.07,7.38,7.17,0.21
Fuenlabrada,28058,ECO,Grandes áreas urbanas,4792,Madrid,189891,3.98,25.24,3.84,3.64,0.2
Fuenlabrada,28058,SIN DISTINTIVO,Grandes áreas urbanas,35141,Madrid,189891,29.17,185.06,28.45,27.89,0.56
Fuenlabrada de los Montes,06051,CERO,Áreas no urbanas,2,Badajoz,1755,0.11,1.14,7.5,2.72,4.78
Fuenlabrada de los Montes,06051,DISTINTIVO B,Áreas no urbanas,582,Badajoz,1755,30.81,331.62,13.74,14.47,-0.73
Fuenlabrada de los Montes,06051,DISTINTIVO C,Áreas no urbanas,257,Badajoz,1755,13.61,146.44,6.19,7.17,-0.98
Fuenlabrada de los Montes,06051,ECO,Áreas no urbanas,8,Badajoz,1755,0.42,4.56,4.12,3.64,0.48
Fuenlabrada de los Montes,06051,SIN DISTINTIVO,Áreas no urbanas,1040,Badajoz,1755,55.06,592.59,25.02,27.89,-2.86
Fuenllana,13043,CERO,Áreas no urbanas,1,Ciudad Real,214,0.42,4.67,2,2.72,-0.72
Fuenllana,13043,DISTINTIVO B,Áreas no urbanas,67,Ciudad Real,214,28.15,313.08,14.37,14.47,-0.1
Fuenllana,13043,DISTINTIVO C,Áreas no urbanas,30,Ciudad Real,214,12.61,140.19,10.33,7.17,3.17
Fuenllana,13043,ECO,Áreas no urbanas,4,Ciudad Real,214,1.68,18.69,1.75,3.64,-1.89
Fuenllana,13043,SIN DISTINTIVO,Áreas no urbanas,136,Ciudad Real,214,57.14,635.51,28.96,27.89,1.07
Fuenmayor,26064,CERO,Grandes áreas urbanas,9,La Rioja,3227,0.36,2.79,2.44,2.72,-0.27
Fuenmayor,26064,DISTINTIVO B,Grandes áreas urbanas,746,La Rioja,3227,29.56,231.17,14.69,14.47,0.21
Fuenmayor,26064,DISTINTIVO C,Grandes áreas urbanas,658,La Rioja,3227,26.07,203.9,7.44,7.17,0.27
Fuenmayor,26064,ECO,Grandes áreas urbanas,50,La Rioja,3227,1.98,15.49,5.38,3.64,1.74
Fuenmayor,26064,SIN DISTINTIVO,Grandes áreas urbanas,1061,La Rioja,3227,42.04,328.79,25.78,27.89,-2.11
Fuensaldaña,47066,CERO,Grandes áreas urbanas,16,Valladolid,2025,0.85,7.9,2.62,2.72,-0.09
Fuensaldaña,47066,DISTINTIVO B,Grandes áreas urbanas,576,Valladolid,2025,30.74,284.44,14.02,14.47,-0.45
Fuensaldaña,47066,DISTINTIVO C,Grandes áreas urbanas,710,Valladolid,2025,37.89,350.62,6.49,7.17,-0.67
Fuensaldaña,47066,ECO,Grandes áreas urbanas,53,Valladolid,2025,2.83,26.17,3.94,3.64,0.3
Fuensaldaña,47066,SIN DISTINTIVO,Grandes áreas urbanas,519,Valladolid,2025,27.69,256.3,25.02,27.89,-2.87
Fuensalida,45066,CERO,Áreas no urbanas,18,Toledo,12004,0.21,1.5,2.33,2.72,-0.38
Fuensalida,45066,DISTINTIVO B,Áreas no urbanas,3011,Toledo,12004,35.21,250.83,13.98,14.47,-0.5
Fuensalida,45066,DISTINTIVO C,Áreas no urbanas,1928,Toledo,12004,22.55,160.61,6.86,7.17,-0.31
Fuensalida,45066,ECO,Áreas no urbanas,123,Toledo,12004,1.44,10.25,3.22,3.64,-0.42
Fuensalida,45066,SIN DISTINTIVO,Áreas no urbanas,3471,Toledo,12004,40.59,289.15,25.02,27.89,-2.87
Fuensanta,02032,CERO,Áreas no urbanas,1,Albacete,281,0.28,3.56,3,2.72,0.28
Fuensanta,02032,DISTINTIVO B,Áreas no urbanas,104,Albacete,281,29.55,370.11,15.4,14.47,0.93
Fuensanta,02032,DISTINTIVO C,Áreas no urbanas,65,Albacete,281,18.47,231.32,7.25,7.17,0.08
Fuensanta,02032,ECO,Áreas no urbanas,2,Albacete,281,0.57,7.12,12.5,3.64,8.86
Fuensanta,02032,SIN DISTINTIVO,Áreas no urbanas,180,Albacete,281,51.14,640.57,27.7,27.89,-0.19
Fuensanta de Martos,23034,CERO,Áreas no urbanas,7,Jaén,3023,0.24,2.32,2.14,2.72,-0.57
Fuensanta de Martos,23034,DISTINTIVO B,Áreas no urbanas,832,Jaén,3023,28.62,275.22,14.12,14.47,-0.35
Fuensanta de Martos,23034,DISTINTIVO C,Áreas no urbanas,482,Jaén,3023,16.58,159.44,7.11,7.17,-0.06
Fuensanta de Martos,23034,ECO,Áreas no urbanas,24,Jaén,3023,0.83,7.94,2.92,3.64,-0.72
Fuensanta de Martos,23034,SIN DISTINTIVO,Áreas no urbanas,1562,Jaén,3023,53.73,516.71,25.47,27.89,-2.42
Fuente Encalada,49079,DISTINTIVO B,Áreas no urbanas,36,Zamora,102,22.36,352.94,15.08,14.47,0.61
Fuente Encalada,49079,DISTINTIVO C,Áreas no urbanas,30,Zamora,102,18.63,294.12,8.1,7.17,0.93
Fuente Encalada,49079,ECO,Áreas no urbanas,1,Zamora,102,0.62,9.8,1,3.64,-2.64
Fuente Encalada,49079,SIN DISTINTIVO,Áreas no urbanas,94,Zamora,102,58.39,921.57,25.02,27.89,-2.87
Fuente Obejuna,14029,CERO,Áreas no urbanas,5,Córdoba,4462,0.13,1.12,4,2.72,1.28
Fuente Obejuna,14029,DISTINTIVO B,Áreas no urbanas,1232,Córdoba,4462,32.27,276.11,14.44,14.47,-0.03
Fuente Obejuna,14029,DISTINTIVO C,Áreas no urbanas,760,Córdoba,4462,19.91,170.33,7.17,7.17,0
Fuente Obejuna,14029,ECO,Áreas no urbanas,31,Córdoba,4462,0.81,6.95,3.19,3.64,-0.45
Fuente Obejuna,14029,SIN DISTINTIVO,Áreas no urbanas,1790,Córdoba,4462,46.88,401.17,25.32,27.89,-2.57
Fuente Palmera,14030,CERO,Áreas no urbanas,10,Córdoba,9879,0.11,1.01,2.6,2.72,-0.12
Fuente Palmera,14030,DISTINTIVO B,Áreas no urbanas,3088,Córdoba,9879,33.69,312.58,14.45,14.47,-0.02
Fuente Palmera,14030,DISTINTIVO C,Áreas no urbanas,1864,Córdoba,9879,20.34,188.68,6.87,7.17,-0.3
Fuente Palmera,14030,ECO,Áreas no urbanas,66,Córdoba,9879,0.72,6.68,4.11,3.64,0.47
Fuente Palmera,14030,SIN DISTINTIVO,Áreas no urbanas,4138,Córdoba,9879,45.15,418.87,24.69,27.89,-3.2
Fuente Vaqueros,18079,CERO,Grandes áreas urbanas,10,Granada,4451,0.28,2.25,2.1,2.72,-0.62
Fuente Vaqueros,18079,DISTINTIVO B,Grandes áreas urbanas,1098,Granada,4451,30.24,246.69,14.39,14.47,-0.08
Fuente Vaqueros,18079,DISTINTIVO C,Grandes áreas urbanas,953,Granada,4451,26.25,214.11,7.42,7.17,0.25
Fuente Vaqueros,18079,ECO,Grandes áreas urbanas,63,Granada,4451,1.74,14.15,3.33,3.64,-0.31
Fuente Vaqueros,18079,SIN DISTINTIVO,Grandes áreas urbanas,1507,Granada,4451,41.5,338.58,26.24,27.89,-1.65
Fuente de Cantos,06052,CERO,Áreas no urbanas,9,Badajoz,4667,0.23,1.93,2.44,2.72,-0.27
Fuente de Cantos,06052,DISTINTIVO B,Áreas no urbanas,1376,Badajoz,4667,34.57,294.84,14.36,14.47,-0.11
Fuente de Cantos,06052,DISTINTIVO C,Áreas no urbanas,817,Badajoz,4667,20.53,175.06,6.93,7.17,-0.24
Fuente de Cantos,06052,ECO,Áreas no urbanas,14,Badajoz,4667,0.35,3,3.07,3.64,-0.57
Fuente de Cantos,06052,SIN DISTINTIVO,Áreas no urbanas,1764,Badajoz,4667,44.32,377.97,24.1,27.89,-3.78
Fuente de Pedro Naharro,16086,CERO,Áreas no urbanas,1,Cuenca,1211,0.08,0.83,1,2.72,-1.72
Fuente de Pedro Naharro,16086,DISTINTIVO B,Áreas no urbanas,366,Cuenca,1211,30.78,302.23,14.06,14.47,-0.41
Fuente de Pedro Naharro,16086,DISTINTIVO C,Áreas no urbanas,247,Cuenca,1211,20.77,203.96,6.93,7.17,-0.24
Fuente de Pedro Naharro,16086,ECO,Áreas no urbanas,10,Cuenca,1211,0.84,8.26,2.8,3.64,-0.84
Fuente de Pedro Naharro,16086,SIN DISTINTIVO,Áreas no urbanas,565,Cuenca,1211,47.52,466.56,25.77,27.89,-2.12
Fuente de Piedra,29055,CERO,Áreas no urbanas,3,Málaga,2787,0.14,1.08,3,2.72,0.28
Fuente de Piedra,29055,DISTINTIVO B,Áreas no urbanas,727,Málaga,2787,33.24,260.85,14.28,14.47,-0.2
Fuente de Piedra,29055,DISTINTIVO C,Áreas no urbanas,599,Málaga,2787,27.39,214.93,6.66,7.17,-0.51
Fuente de Piedra,29055,ECO,Áreas no urbanas,29,Málaga,2787,1.33,10.41,3.52,3.64,-0.12
Fuente de Piedra,29055,SIN DISTINTIVO,Áreas no urbanas,829,Málaga,2787,37.91,297.45,26.31,27.89,-1.58
Fuente de Santa Cruz,40082,DISTINTIVO B,Áreas no urbanas,41,Segovia,103,31.54,398.06,14.27,14.47,-0.21
Fuente de Santa Cruz,40082,DISTINTIVO C,Áreas no urbanas,33,Segovia,103,25.38,320.39,7.82,7.17,0.65
Fuente de Santa Cruz,40082,ECO,Áreas no urbanas,3,Segovia,103,2.31,29.13,6.67,3.64,3.03
Fuente de Santa Cruz,40082,SIN DISTINTIVO,Áreas no urbanas,53,Segovia,103,40.77,514.56,22.83,27.89,-5.06
Fuente del Arco,06053,CERO,Áreas no urbanas,2,Badajoz,680,0.36,2.94,4,2.72,1.28
Fuente del Arco,06053,DISTINTIVO B,Áreas no urbanas,182,Badajoz,680,32.38,267.65,14.04,14.47,-0.44
Fuente del Arco,06053,DISTINTIVO C,Áreas no urbanas,105,Badajoz,680,18.68,154.41,8.14,7.17,0.97
Fuente del Arco,06053,ECO,Áreas no urbanas,2,Badajoz,680,0.36,2.94,3.5,3.64,-0.14
Fuente del Arco,06053,SIN DISTINTIVO,Áreas no urbanas,271,Badajoz,680,48.22,398.53,24.51,27.89,-3.37
Fuente del Maestre,06054,CERO,Áreas no urbanas,7,Badajoz,6659,0.12,1.05,2.86,2.72,0.14
Fuente del Maestre,06054,DISTINTIVO B,Áreas no urbanas,1824,Badajoz,6659,30.24,273.92,14.24,14.47,-0.23
Fuente del Maestre,06054,DISTINTIVO C,Áreas no urbanas,1497,Badajoz,6659,24.82,224.81,7.04,7.17,-0.13
Fuente del Maestre,06054,ECO,Áreas no urbanas,78,Badajoz,6659,1.29,11.71,3.28,3.64,-0.36
Fuente del Maestre,06054,SIN DISTINTIVO,Áreas no urbanas,2626,Badajoz,6659,43.53,394.35,26.98,27.89,-0.91
Fuente el Fresno,13044,CERO,Áreas no urbanas,4,Ciudad Real,3085,0.14,1.3,2.5,2.72,-0.22
Fuente el Fresno,13044,DISTINTIVO B,Áreas no urbanas,799,Ciudad Real,3085,28.68,259,14.22,14.47,-0.25
Fuente el Fresno,13044,DISTINTIVO C,Áreas no urbanas,542,Ciudad Real,3085,19.45,175.69,6.57,7.17,-0.59
Fuente el Fresno,13044,ECO,Áreas no urbanas,46,Ciudad Real,3085,1.65,14.91,3.26,3.64,-0.38
Fuente el Fresno,13044,SIN DISTINTIVO,Áreas no urbanas,1395,Ciudad Real,3085,50.07,452.19,25.82,27.89,-2.07
Fuente el Olmo de Fuentidueña,40083,DISTINTIVO B,Áreas no urbanas,45,Segovia,180,32.61,250,14.71,14.47,0.24
Fuente el Olmo de Fuentidueña,40083,DISTINTIVO C,Áreas no urbanas,24,Segovia,180,17.39,133.33,8.33,7.17,1.17
Fuente el Olmo de Fuentidueña,40083,ECO,Áreas no urbanas,1,Segovia,180,0.72,5.56,2,3.64,-1.64
Fuente el Olmo de Fuentidueña,40083,SIN DISTINTIVO,Áreas no urbanas,68,Segovia,180,49.28,377.78,27.96,27.89,0.07
Fuente el Olmo de Íscar,40084,DISTINTIVO B,Áreas no urbanas,24,Segovia,45,38.71,533.33,13.5,14.47,-0.97
Fuente el Olmo de Íscar,40084,DISTINTIVO C,Áreas no urbanas,13,Segovia,45,20.97,288.89,7.46,7.17,0.29
Fuente el Olmo de Íscar,40084,SIN DISTINTIVO,Áreas no urbanas,25,Segovia,45,40.32,555.56,26.84,27.89,-1.05
Fuente el Saz de Jarama,28059,CERO,Grandes áreas urbanas,27,Madrid,7034,0.46,3.84,3.19,2.72,0.47
Fuente el Saz de Jarama,28059,DISTINTIVO B,Grandes áreas urbanas,1914,Madrid,7034,32.74,272.11,14.52,14.47,0.05
Fuente el Saz de Jarama,28059,DISTINTIVO C,Grandes áreas urbanas,1781,Madrid,7034,30.47,253.2,7.6,7.17,0.43
Fuente el Saz de Jarama,28059,ECO,Grandes áreas urbanas,194,Madrid,7034,3.32,27.58,4.52,3.64,0.88
Fuente el Saz de Jarama,28059,SIN DISTINTIVO,Grandes áreas urbanas,1930,Madrid,7034,33.01,274.38,26.25,27.89,-1.64
Fuente el Saúz,05077,DISTINTIVO B,Áreas no urbanas,49,Ávila,160,24.5,306.25,15.14,14.47,0.67
Fuente el Saúz,05077,DISTINTIVO C,Áreas no urbanas,32,Ávila,160,16,200,7.88,7.17,0.71
Fuente el Saúz,05077,SIN DISTINTIVO,Áreas no urbanas,119,Ávila,160,59.5,743.75,28.7,27.89,0.81
Fuente el Sol,47067,DISTINTIVO B,Áreas no urbanas,67,Valladolid,156,29.52,429.49,14.07,14.47,-0.4
Fuente el Sol,47067,DISTINTIVO C,Áreas no urbanas,33,Valladolid,156,14.54,211.54,7.64,7.17,0.47
Fuente el Sol,47067,ECO,Áreas no urbanas,1,Valladolid,156,0.44,6.41,4,3.64,0.36
Fuente el Sol,47067,SIN DISTINTIVO,Áreas no urbanas,126,Valladolid,156,55.51,807.69,30.04,27.89,2.15
Fuente la Lancha,14028,DISTINTIVO B,Áreas no urbanas,100,Córdoba,329,33.9,303.95,14.21,14.47,-0.26
Fuente la Lancha,14028,DISTINTIVO C,Áreas no urbanas,49,Córdoba,329,16.61,148.94,7.33,7.17,0.16
Fuente la Lancha,14028,ECO,Áreas no urbanas,1,Córdoba,329,0.34,3.04,2,3.64,-1.64
Fuente la Lancha,14028,SIN DISTINTIVO,Áreas no urbanas,145,Córdoba,329,49.15,440.73,26.52,27.89,-1.37
Fuente la Reina,12063,DISTINTIVO B,Áreas no urbanas,14,Castellón,58,33.33,241.38,15.21,14.47,0.74
Fuente la Reina,12063,DISTINTIVO C,Áreas no urbanas,6,Castellón,58,14.29,103.45,7.17,7.17,-0
Fuente la Reina,12063,SIN DISTINTIVO,Áreas no urbanas,22,Castellón,58,52.38,379.31,25.82,27.89,-2.07
Fuente Álamo de Murcia,30021,CERO,Áreas no urbanas,42,Murcia,17589,0.27,2.39,2.14,2.72,-0.57
Fuente Álamo de Murcia,30021,DISTINTIVO B,Áreas no urbanas,4390,Murcia,17589,27.82,249.59,13.48,14.47,-0.99
Fuente Álamo de Murcia,30021,DISTINTIVO C,Áreas no urbanas,3308,Murcia,17589,20.97,188.07,6.37,7.17,-0.8
Fuente Álamo de Murcia,30021,ECO,Áreas no urbanas,165,Murcia,17589,1.05,9.38,3.59,3.64,-0.05
Fuente Álamo de Murcia,30021,SIN DISTINTIVO,Áreas no urbanas,7873,Murcia,17589,49.9,447.61,25.84,27.89,-2.05
Fuente-Olmedo,47068,CERO,Áreas no urbanas,1,Valladolid,36,3.03,27.78,2,2.72,-0.72
Fuente-Olmedo,47068,DISTINTIVO B,Áreas no urbanas,6,Valladolid,36,18.18,166.67,16.17,14.47,1.69
Fuente-Olmedo,47068,DISTINTIVO C,Áreas no urbanas,8,Valladolid,36,24.24,222.22,6.88,7.17,-0.29
Fuente-Olmedo,47068,SIN DISTINTIVO,Áreas no urbanas,18,Valladolid,36,54.55,500,26.17,27.89,-1.72
Fuente-Tójar,14031,DISTINTIVO B,Áreas no urbanas,209,Córdoba,663,28.21,315.23,14.26,14.47,-0.21
Fuente-Tójar,14031,DISTINTIVO C,Áreas no urbanas,119,Córdoba,663,16.06,179.49,7.55,7.17,0.39
Fuente-Tójar,14031,ECO,Áreas no urbanas,4,Córdoba,663,0.54,6.03,3.75,3.64,0.11
Fuente-Tójar,14031,SIN DISTINTIVO,Áreas no urbanas,409,Córdoba,663,55.2,616.89,26.62,27.89,-1.27
Fuente-Álamo,02033,CERO,Áreas no urbanas,2,Albacete,2461,0.08,0.81,1.5,2.72,-1.22
Fuente-Álamo,02033,DISTINTIVO B,Áreas no urbanas,710,Albacete,2461,28.55,288.5,14.47,14.47,0
Fuente-Álamo,02033,DISTINTIVO C,Áreas no urbanas,455,Albacete,2461,18.3,184.88,7.09,7.17,-0.08
Fuente-Álamo,02033,ECO,Áreas no urbanas,17,Albacete,2461,0.68,6.91,5.41,3.64,1.77
Fuente-Álamo,02033,SIN DISTINTIVO,Áreas no urbanas,1303,Albacete,2461,52.39,529.46,25.67,27.89,-2.22
Fuentealbilla,02034,CERO,Áreas no urbanas,1,Albacete,1821,0.06,0.55,3,2.72,0.28
Fuentealbilla,02034,DISTINTIVO B,Áreas no urbanas,560,Albacete,1821,33.02,307.52,14.1,14.47,-0.38
Fuentealbilla,02034,DISTINTIVO C,Áreas no urbanas,362,Albacete,1821,21.34,198.79,7.18,7.17,0.01
Fuentealbilla,02034,ECO,Áreas no urbanas,21,Albacete,1821,1.24,11.53,4.05,3.64,0.41
Fuentealbilla,02034,SIN DISTINTIVO,Áreas no urbanas,752,Albacete,1821,44.34,412.96,24.1,27.89,-3.79
Fuentearmegil,42085,DISTINTIVO B,Áreas no urbanas,39,Soria,154,25.49,253.25,13.87,14.47,-0.6
Fuentearmegil,42085,DISTINTIVO C,Áreas no urbanas,28,Soria,154,18.3,181.82,7.5,7.17,0.33
Fuentearmegil,42085,ECO,Áreas no urbanas,2,Soria,154,1.31,12.99,2,3.64,-1.64
Fuentearmegil,42085,SIN DISTINTIVO,Áreas no urbanas,84,Soria,154,54.9,545.45,25.82,27.89,-2.07
Fuentebureba,09135,DISTINTIVO B,Áreas no urbanas,12,Burgos,42,18.18,285.71,14.75,14.47,0.28
Fuentebureba,09135,DISTINTIVO C,Áreas no urbanas,16,Burgos,42,24.24,380.95,5.81,7.17,-1.36
Fuentebureba,09135,ECO,Áreas no urbanas,1,Burgos,42,1.52,23.81,1,3.64,-2.64
Fuentebureba,09135,SIN DISTINTIVO,Áreas no urbanas,37,Burgos,42,56.06,880.95,31.65,27.89,3.76
Fuentecambrón,42086,DISTINTIVO B,Áreas no urbanas,10,Soria,33,23.26,303.03,12.8,14.47,-1.67
Fuentecambrón,42086,DISTINTIVO C,Áreas no urbanas,8,Soria,33,18.6,242.42,4.25,7.17,-2.92
Fuentecambrón,42086,SIN DISTINTIVO,Áreas no urbanas,25,Soria,33,58.14,757.58,25.4,27.89,-2.49
Fuentecantos,42087,DISTINTIVO B,Áreas no urbanas,28,Soria,67,35,417.91,16.61,14.47,2.13
Fuentecantos,42087,DISTINTIVO C,Áreas no urbanas,8,Soria,67,10,119.4,6.25,7.17,-0.92
Fuentecantos,42087,ECO,Áreas no urbanas,1,Soria,67,1.25,14.93,6,3.64,2.36
Fuentecantos,42087,SIN DISTINTIVO,Áreas no urbanas,43,Soria,67,53.75,641.79,25.98,27.89,-1.91
Fuentecén,09136,CERO,Áreas no urbanas,1,Burgos,219,0.39,4.57,12,2.72,9.28
Fuentecén,09136,DISTINTIVO B,Áreas no urbanas,67,Burgos,219,26.27,305.94,14.04,14.47,-0.43
Fuentecén,09136,DISTINTIVO C,Áreas no urbanas,49,Burgos,219,19.22,223.74,6.2,7.17,-0.96
Fuentecén,09136,ECO,Áreas no urbanas,1,Burgos,219,0.39,4.57,3,3.64,-0.64
Fuentecén,09136,SIN DISTINTIVO,Áreas no urbanas,137,Burgos,219,53.73,625.57,24.46,27.89,-3.43
Fuenteguinaldo,37136,CERO,Áreas no urbanas,3,Salamanca,667,0.5,4.5,3,2.72,0.28
Fuenteguinaldo,37136,DISTINTIVO B,Áreas no urbanas,178,Salamanca,667,29.92,266.87,14.13,14.47,-0.34
Fuenteguinaldo,37136,DISTINTIVO C,Áreas no urbanas,86,Salamanca,667,14.45,128.94,6.74,7.17,-0.42
Fuenteguinaldo,37136,ECO,Áreas no urbanas,4,Salamanca,667,0.67,6,5,3.64,1.36
Fuenteguinaldo,37136,SIN DISTINTIVO,Áreas no urbanas,324,Salamanca,667,54.45,485.76,25.56,27.89,-2.33
Fuenteheridos,21033,DISTINTIVO B,Áreas no urbanas,212,Huelva,778,32.02,272.49,13.87,14.47,-0.6
Fuenteheridos,21033,DISTINTIVO C,Áreas no urbanas,179,Huelva,778,27.04,230.08,7.21,7.17,0.04
Fuenteheridos,21033,ECO,Áreas no urbanas,4,Huelva,778,0.6,5.14,6.25,3.64,2.61
Fuenteheridos,21033,SIN DISTINTIVO,Áreas no urbanas,267,Huelva,778,40.33,343.19,25.54,27.89,-2.35
Fuentelahiguera de Albatages,19120,DISTINTIVO B,Áreas no urbanas,64,Guadalajara,130,33.16,492.31,14.8,14.47,0.32
Fuentelahiguera de Albatages,19120,DISTINTIVO C,Áreas no urbanas,22,Guadalajara,130,11.4,169.23,5.55,7.17,-1.62
Fuentelahiguera de Albatages,19120,ECO,Áreas no urbanas,3,Guadalajara,130,1.55,23.08,6,3.64,2.36
Fuentelahiguera de Albatages,19120,SIN DISTINTIVO,Áreas no urbanas,104,Guadalajara,130,53.89,800,27.61,27.89,-0.28
Fuentelapeña,49080,DISTINTIVO B,Áreas no urbanas,212,Zamora,658,30.9,322.19,14.66,14.47,0.18
Fuentelapeña,49080,DISTINTIVO C,Áreas no urbanas,120,Zamora,658,17.49,182.37,6.9,7.17,-0.27
