cod_mun,Alemania,EE.UU.,Francia,Italia,Países Bajos,Reino Unido,Total,Otros,municipio,provincia
30024,1559.0,420.0,5133.0,1393.0,2218.0,1201.0,22985.0,11061.0,Lorca,Murcia
30025,40.0,111.0,306.0,0.0,684.0,0.0,2144.0,1003.0,Lorquí,Murcia
30026,2374.0,482.0,4705.0,776.0,2405.0,12314.0,33740.0,10684.0,Mazarrón,Murcia
30027,1600.0,601.0,2707.0,1128.0,1903.0,503.0,15041.0,6599.0,Molina de Segura,Murcia
30028,200.0,0.0,624.0,0.0,493.0,136.0,2030.0,577.0,Moratalla,Murcia
30029,411.0,30.0,1199.0,193.0,737.0,463.0,4928.0,1895.0,Mula,Murcia
30030,6956.0,2400.0,15147.0,4059.0,9213.0,18050.0,93496.0,37671.0,Murcia,Murcia
30031,93.0,0.0,256.0,0.0,167.0,0.0,1168.0,652.0,Ojós,Murcia
30032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pliego,Murcia
30033,476.0,30.0,1509.0,396.0,479.0,196.0,5645.0,2559.0,Puerto Lumbreras,Murcia
30034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ricote,Murcia
30035,4132.0,813.0,3567.0,498.0,2803.0,9974.0,43825.0,22038.0,San Javier,Murcia
30036,1692.0,411.0,1632.0,271.0,1707.0,4432.0,20345.0,10200.0,San Pedro del Pinatar,Murcia
30037,1044.0,444.0,2566.0,315.0,1832.0,18821.0,39553.0,14531.0,Torre-Pacheco,Murcia
30038,256.0,38.0,291.0,0.0,226.0,0.0,2263.0,1452.0,Las Torres de Cotillas,Murcia
30039,639.0,142.0,1963.0,408.0,666.0,704.0,8110.0,3588.0,Totana,Murcia
30040,0.0,0.0,38.0,0.0,0.0,0.0,507.0,469.0,Ulea,Murcia
30041,119.0,0.0,297.0,0.0,69.0,238.0,1458.0,735.0,La Unión,Murcia
30042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Villanueva del Río Segura,Murcia
30043,773.0,403.0,2995.0,980.0,1989.0,1474.0,15210.0,6596.0,Yecla,Murcia
30901,335.0,0.0,1409.0,354.0,297.0,0.0,4539.0,2144.0,Santomera,Murcia
30902,2088.0,189.0,1561.0,263.0,927.0,9718.0,24522.0,9776.0,Los Alcázares,Murcia
31001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abáigar,Navarra
31002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abárzuza/Abartzuza,Navarra
31003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abaurregaina/Abaurrea Alta,Navarra
31004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abaurrepea/Abaurrea Baja,Navarra
31005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aberin,Navarra
31006,0.0,0.0,149.0,0.0,0.0,0.0,617.0,468.0,Ablitas,Navarra
31007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adiós,Navarra
31008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aguilar de Codés,Navarra
31009,0.0,0.0,0.0,0.0,35.0,0.0,382.0,347.0,Aibar/Oibar,Navarra
31010,420.0,0.0,1355.0,282.0,216.0,43.0,7700.0,5384.0,Altsasu/Alsasua,Navarra
31011,177.0,0.0,122.0,0.0,113.0,0.0,740.0,328.0,Allín/Allin,Navarra
31012,0.0,0.0,61.0,0.0,0.0,0.0,414.0,353.0,Allo,Navarra
31013,0.0,0.0,202.0,0.0,0.0,0.0,474.0,272.0,Améscoa Baja,Navarra
31014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ancín/Antzin,Navarra
31015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andosilla,Navarra
31016,0.0,0.0,63.0,0.0,0.0,0.0,532.0,469.0,Ansoáin/Antsoain,Navarra
31017,0.0,0.0,621.0,0.0,87.0,0.0,1532.0,824.0,Anue,Navarra
31018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Añorbe,Navarra
31019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aoiz/Agoitz,Navarra
31020,0.0,0.0,472.0,0.0,0.0,0.0,1087.0,615.0,Araitz,Navarra
31021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aranarache/Aranaratxe,Navarra
31022,0.0,0.0,680.0,0.0,0.0,0.0,769.0,89.0,Arantza,Navarra
31023,472.0,41.0,542.0,0.0,311.0,37.0,2691.0,1288.0,Aranguren,Navarra
31024,0.0,0.0,935.0,0.0,66.0,0.0,1175.0,174.0,Arano,Navarra
31025,64.0,0.0,408.0,0.0,146.0,0.0,1350.0,732.0,Arakil,Navarra
31026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aras,Navarra
31027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arbizu,Navarra
31028,0.0,0.0,207.0,0.0,0.0,0.0,431.0,224.0,Arce/Artzi,Navarra
31029,0.0,0.0,721.0,0.0,0.0,0.0,1399.0,678.0,Los Arcos,Navarra
31030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arellano,Navarra
31031,291.0,0.0,1863.0,133.0,77.0,0.0,3410.0,1046.0,Areso,Navarra
31032,209.0,0.0,1821.0,0.0,114.0,0.0,2705.0,561.0,Arguedas,Navarra
31033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aria,Navarra
31034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aribe,Navarra
31035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Armañanzas,Navarra
31036,0.0,0.0,432.0,0.0,0.0,0.0,794.0,362.0,Arróniz,Navarra
31037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arruazu,Navarra
31038,0.0,0.0,66.0,0.0,0.0,0.0,370.0,304.0,Artajona,Navarra
31039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Artazu,Navarra
31040,0.0,0.0,117.0,0.0,0.0,0.0,271.0,154.0,Atez/Atetz,Navarra
31041,0.0,0.0,125.0,0.0,0.0,0.0,442.0,317.0,Ayegui/Aiegi,Navarra
31042,0.0,0.0,71.0,0.0,0.0,0.0,716.0,645.0,Azagra,Navarra
31043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Azuelo,Navarra
31044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bakaiku,Navarra
31045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barásoain,Navarra
31046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barbarin,Navarra
31047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bargota,Navarra
31048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barillas,Navarra
31049,0.0,0.0,157.0,0.0,39.0,0.0,506.0,310.0,Basaburua,Navarra
31050,1566.0,562.0,41460.0,838.0,1718.0,725.0,53883.0,7014.0,Baztan,Navarra
31051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beire,Navarra
31052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belascoáin,Navarra
31053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Berbinzana,Navarra
31054,0.0,0.0,315.0,117.0,0.0,0.0,757.0,325.0,Bertizarana,Navarra
31055,0.0,0.0,43.0,0.0,0.0,0.0,43.0,0.0,Betelu,Navarra
31056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Biurrun-Olcoz,Navarra
31057,0.0,0.0,122.0,0.0,0.0,0.0,632.0,510.0,Buñuel,Navarra
31058,0.0,0.0,354.0,0.0,89.0,0.0,945.0,502.0,Auritz/Burguete,Navarra
31059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burgui/Burgi,Navarra
31060,324.0,32.0,537.0,36.0,179.0,40.0,2211.0,1063.0,Burlada/Burlata,Navarra
31061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Busto,Navarra
31062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabanillas,Navarra
31063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabredo,Navarra
31064,73.0,0.0,272.0,85.0,0.0,0.0,1609.0,1179.0,Cadreita,Navarra
31065,0.0,0.0,279.0,0.0,0.0,0.0,895.0,616.0,Caparroso,Navarra
31066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cárcar,Navarra
31067,0.0,0.0,268.0,0.0,0.0,0.0,381.0,113.0,Carcastillo,Navarra
31068,0.0,0.0,185.0,0.0,0.0,0.0,561.0,376.0,Cascante,Navarra
31069,0.0,0.0,161.0,0.0,34.0,0.0,667.0,472.0,Cáseda,Navarra
31070,0.0,0.0,208.0,0.0,0.0,0.0,515.0,307.0,Castejón,Navarra
31071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castillonuevo,Navarra
31072,0.0,0.0,204.0,0.0,0.0,0.0,682.0,478.0,Cintruénigo,Navarra
31073,232.0,0.0,378.0,0.0,78.0,0.0,2293.0,1605.0,Ziordia,Navarra
31074,0.0,0.0,66.0,0.0,0.0,0.0,497.0,431.0,Cirauqui/Zirauki,Navarra
31075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ciriza/Ziritza,Navarra
31076,44.0,0.0,250.0,0.0,0.0,0.0,985.0,691.0,Cizur,Navarra
31077,243.0,0.0,410.0,36.0,63.0,0.0,1924.0,1172.0,Corella,Navarra
31078,0.0,0.0,83.0,0.0,0.0,0.0,646.0,563.0,Cortes,Navarra
31079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Desojo,Navarra
31080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dicastillo,Navarra
31081,0.0,0.0,0.0,57.0,0.0,0.0,536.0,479.0,Donamaria,Navarra
31082,278.0,0.0,5467.0,1195.0,418.0,82.0,9894.0,2454.0,Etxalar,Navarra
31083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Echarri/Etxarri,Navarra
31084,0.0,0.0,159.0,0.0,136.0,39.0,793.0,459.0,Etxarri Aranatz,Navarra
31085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Etxauri,Navarra
31086,492.0,178.0,901.0,150.0,431.0,119.0,3686.0,1415.0,Valle de Egüés/Eguesibar,Navarra
31087,0.0,0.0,694.0,0.0,0.0,0.0,694.0,0.0,Elgorriaga,Navarra
31088,1264.0,216.0,1211.0,775.0,391.0,187.0,8561.0,4517.0,Noáin (Valle de Elorz)/Noain (Elortzibar),Navarra
31089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enériz/Eneritz,Navarra
31090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eratsun,Navarra
31091,0.0,0.0,59.0,0.0,46.0,0.0,498.0,393.0,Ergoiena,Navarra
31092,113.0,84.0,1308.0,80.0,168.0,66.0,2505.0,686.0,Erro,Navarra
31093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ezcároz/Ezkaroze,Navarra
31094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eslava,Navarra
31095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Esparza de Salazar/Espartza Zaraitzu,Navarra
31096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Espronceda,Navarra
31097,383.0,125.0,537.0,37.0,193.0,82.0,2496.0,1139.0,Estella-Lizarra,Navarra
31098,133.0,228.0,1281.0,259.0,320.0,71.0,3818.0,1526.0,Esteribar,Navarra
31099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Etayo,Navarra
31100,0.0,0.0,0.0,0.0,72.0,0.0,254.0,182.0,Eulate,Navarra
31101,366.0,0.0,866.0,130.0,287.0,98.0,2984.0,1237.0,Ezcabarte,Navarra
31102,0.0,0.0,65.0,0.0,0.0,0.0,164.0,99.0,Ezkurra,Navarra
31103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ezprogui,Navarra
31104,0.0,0.0,85.0,0.0,40.0,0.0,495.0,370.0,Falces,Navarra
31105,0.0,0.0,100.0,0.0,0.0,0.0,559.0,459.0,Fitero,Navarra
31106,0.0,0.0,71.0,0.0,0.0,0.0,424.0,353.0,Fontellas,Navarra
31107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Funes,Navarra
31108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fustiñana,Navarra
31109,263.0,119.0,516.0,111.0,260.0,0.0,2560.0,1291.0,Galar,Navarra
31110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gallipienzo/Galipentzu,Navarra
31111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gallués/Galoze,Navarra
31112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garaioa,Navarra
31113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garde,Navarra
31114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garínoain,Navarra
31115,0.0,0.0,267.0,0.0,0.0,0.0,356.0,89.0,Garralda,Navarra
31116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Genevilla,Navarra
31117,294.0,0.0,2399.0,0.0,87.0,0.0,3375.0,595.0,Goizueta,Navarra
31118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goñi,Navarra
31119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Güesa/Gorza,Navarra
31120,0.0,0.0,98.0,0.0,32.0,0.0,358.0,228.0,Guesálaz/Gesalatz,Navarra
31121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guirguillano,Navarra
31122,234.0,0.0,447.0,0.0,155.0,0.0,1504.0,668.0,Huarte/Uharte,Navarra
31123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uharte Arakil,Navarra
31124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibargoiti,Navarra
31125,0.0,0.0,38.0,0.0,0.0,0.0,528.0,490.0,Igúzquiza,Navarra
31126,0.0,0.0,312.0,0.0,0.0,0.0,935.0,623.0,Imotz,Navarra
31127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Irañeta,Navarra
31128,215.0,0.0,6598.0,0.0,287.0,100.0,7783.0,583.0,Isaba/Izaba,Navarra
31129,0.0,0.0,269.0,0.0,0.0,0.0,501.0,232.0,Ituren,Navarra
31130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iturmendi,Navarra
31131,233.0,0.0,631.0,0.0,197.0,0.0,2215.0,1154.0,Iza/Itza,Navarra
31132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Izagaondoa,Navarra
31133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Izalzu/Itzaltzu,Navarra
31134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jaurrieta,Navarra
31135,0.0,0.0,30.0,0.0,0.0,0.0,98.0,68.0,Javier,Navarra
31136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Juslapeña,Navarra
31137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beintza-Labaien,Navarra
31138,30.0,0.0,74.0,0.0,0.0,0.0,501.0,397.0,Lakuntza,Navarra
31139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lana,Navarra
31140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lantz,Navarra
31141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lapoblación,Navarra
31142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Larraga,Navarra
31143,0.0,0.0,59.0,0.0,0.0,0.0,211.0,152.0,Larraona,Navarra
31144,512.0,0.0,1226.0,247.0,231.0,32.0,4659.0,2411.0,Larraun,Navarra
31145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lazagurría,Navarra
31146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leache/Leatxe,Navarra
31147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Legarda,Navarra
31148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Legaria,Navarra
31149,31.0,0.0,817.0,0.0,112.0,0.0,1672.0,712.0,Leitza,Navarra
31150,0.0,0.0,82.0,0.0,0.0,0.0,545.0,463.0,Leoz/Leotz,Navarra
31151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lerga,Navarra
31152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lerín,Navarra
31153,374.0,39.0,16457.0,159.0,423.0,74.0,19956.0,2430.0,Lesaka,Navarra
31154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lezaun,Navarra
31155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liédena,Navarra
31156,0.0,0.0,107.0,0.0,60.0,0.0,681.0,514.0,Lizoáin-Arriasgoiti,Navarra
31157,0.0,0.0,138.0,0.0,0.0,0.0,658.0,520.0,Lodosa,Navarra
31158,0.0,0.0,147.0,0.0,0.0,0.0,580.0,433.0,Lónguida/Longida,Navarra
31159,0.0,0.0,245.0,0.0,34.0,0.0,664.0,385.0,Lumbier,Navarra
31160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luquin,Navarra
31161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mañeru,Navarra
31162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marañón,Navarra
31163,0.0,0.0,150.0,0.0,0.0,0.0,406.0,256.0,Marcilla,Navarra
31164,0.0,0.0,64.0,0.0,0.0,0.0,198.0,134.0,Mélida,Navarra
31165,31.0,0.0,165.0,0.0,0.0,0.0,748.0,552.0,Mendavia,Navarra
31166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mendaza,Navarra
31167,0.0,0.0,175.0,0.0,0.0,0.0,590.0,415.0,Mendigorría,Navarra
31168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Metauten,Navarra
31169,0.0,0.0,42.0,0.0,0.0,0.0,299.0,257.0,Milagro,Navarra
31170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirafuentes,Navarra
31171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miranda de Arga,Navarra
31172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monreal/Elo,Navarra
31173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monteagudo,Navarra
31174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morentin,Navarra
31175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mues,Navarra
31176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murchante,Navarra
31177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murieta,Navarra
31178,0.0,0.0,197.0,0.0,34.0,0.0,789.0,558.0,Murillo el Cuende,Navarra
31179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murillo el Fruto,Navarra
31180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Muruzábal,Navarra
31181,0.0,0.0,451.0,0.0,169.0,0.0,882.0,262.0,Navascués/Nabaskoze,Navarra
31182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nazar,Navarra
31183,0.0,0.0,127.0,0.0,0.0,0.0,311.0,184.0,Obanos,Navarra
31184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oco,Navarra
31185,0.0,0.0,213.0,0.0,0.0,0.0,564.0,351.0,Ochagavía/Otsagabia,Navarra
31186,0.0,0.0,0.0,0.0,52.0,0.0,429.0,377.0,Odieta,Navarra
31187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oiz,Navarra
31188,0.0,0.0,276.0,0.0,0.0,0.0,593.0,317.0,Olaibar,Navarra
31189,742.0,0.0,559.0,299.0,69.0,0.0,3190.0,1521.0,Olazti/Olazagutía,Navarra
31190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olejua,Navarra
31191,231.0,0.0,991.0,162.0,218.0,127.0,2769.0,1040.0,Olite/Erriberri,Navarra
31192,0.0,0.0,0.0,0.0,114.0,0.0,530.0,416.0,Olóriz/Oloritz,Navarra
31193,588.0,306.0,429.0,196.0,310.0,36.0,6551.0,4686.0,Cendea de Olza/Oltza Zendea,Navarra
31194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valle de Ollo/Ollaran,Navarra
31195,0.0,0.0,322.0,0.0,33.0,0.0,646.0,291.0,Orbaizeta,Navarra
31196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orbara,Navarra
31197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orísoain,Navarra
31198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oronz/Orontze,Navarra
31199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oroz-Betelu/Orotz-Betelu,Navarra
31200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oteiza,Navarra
31201,11438.0,4363.0,20246.0,2881.0,4735.0,3137.0,66109.0,19309.0,Pamplona/Iruña,Navarra
31202,132.0,0.0,327.0,107.0,114.0,0.0,1521.0,841.0,Peralta/Azkoien,Navarra
31203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Petilla de Aragón,Navarra
31204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Piedramillera,Navarra
31205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pitillas,Navarra
31206,238.0,87.0,431.0,73.0,149.0,103.0,1994.0,913.0,Puente la Reina/Gares,Navarra
31207,0.0,0.0,74.0,0.0,38.0,0.0,552.0,440.0,Pueyo,Navarra
31208,259.0,0.0,348.0,220.0,46.0,0.0,1833.0,960.0,Ribaforada,Navarra
31209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romanzado,Navarra
31210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roncal/Erronkari,Navarra
31211,161.0,376.0,2000.0,426.0,227.0,276.0,4663.0,1197.0,Orreaga/Roncesvalles,Navarra
31212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sada,Navarra
31213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saldías,Navarra
31214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salinas de Oro/Jaitz,Navarra
31215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Adrián,Navarra
31216,0.0,0.0,230.0,0.0,30.0,0.0,684.0,424.0,Sangüesa/Zangoza,Navarra
31217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Martín de Unx,Navarra
31219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sansol,Navarra
31220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Santacara,Navarra
31221,207.0,0.0,496.0,130.0,206.0,0.0,2038.0,999.0,Doneztebe/Santesteban,Navarra
31222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarriés/Sartze,Navarra
31223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sartaguda,Navarra
31224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sesma,Navarra
31225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sorlada,Navarra
31226,89.0,0.0,1366.0,31.0,42.0,0.0,2281.0,753.0,Sunbilla,Navarra
31227,351.0,0.0,742.0,126.0,319.0,0.0,2711.0,1173.0,Tafalla,Navarra
31228,63.0,0.0,143.0,0.0,0.0,0.0,900.0,694.0,Tiebas-Muruarte de Reta,Navarra
31229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tirapu,Navarra
31230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torralba del Río,Navarra
31231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Torres del Río,Navarra
31232,1235.0,407.0,6215.0,991.0,1117.0,360.0,16428.0,6103.0,Tudela,Navarra
31233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tulebras,Navarra
31234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ucar,Navarra
31235,0.0,0.0,216.0,0.0,0.0,0.0,626.0,410.0,Ujué/Uxue,Navarra
31236,182.0,0.0,1792.0,88.0,519.0,0.0,5584.0,3003.0,Ultzama,Navarra
31237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unciti,Navarra
31238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unzué/Untzue,Navarra
31239,450.0,0.0,40057.0,127.0,155.0,64.0,42384.0,1531.0,Urdazubi/Urdax,Navarra
31240,0.0,0.0,56.0,0.0,0.0,0.0,366.0,310.0,Urdiain,Navarra
31241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urraul Alto,Navarra
31242,36.0,0.0,298.0,0.0,69.0,0.0,867.0,464.0,Urraul Bajo,Navarra
31243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urroz-Villa,Navarra
31244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urroz,Navarra
31245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Urzainqui/Urzainki,Navarra
31246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uterga,Navarra
31247,0.0,0.0,493.0,0.0,102.0,0.0,986.0,391.0,Uztárroz/Uztarroze,Navarra
31248,265.0,57.0,23017.0,115.0,626.0,133.0,25774.0,1561.0,Luzaide/Valcarlos,Navarra
31249,33.0,0.0,461.0,0.0,0.0,0.0,1015.0,521.0,Valtierra,Navarra
31250,805.0,0.0,8888.0,935.0,658.0,67.0,15009.0,3656.0,Bera,Navarra
31251,321.0,83.0,979.0,289.0,251.0,48.0,3554.0,1583.0,Viana,Navarra
31252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vidángoz/Bidankoze,Navarra
31253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bidaurreta,Navarra
31254,0.0,0.0,438.0,0.0,0.0,0.0,887.0,449.0,Villafranca,Navarra
31255,0.0,0.0,35.0,0.0,38.0,0.0,85.0,12.0,Villamayor de Monjardín,Navarra
31256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hiriberri/Villanueva de Aezkoa,Navarra
31257,0.0,0.0,34.0,0.0,0.0,0.0,113.0,79.0,Villatuerta,Navarra
31258,222.0,0.0,372.0,0.0,98.0,0.0,1296.0,604.0,Villava/Atarrabia,Navarra
31259,51.0,0.0,2282.0,195.0,170.0,0.0,3591.0,893.0,Igantzi,Navarra
31260,185.0,0.0,559.0,0.0,174.0,0.0,1673.0,755.0,Valle de Yerri/Deierri,Navarra
31261,0.0,0.0,260.0,0.0,0.0,0.0,619.0,359.0,Yesa,Navarra
31262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zabalza/Zabaltza,Navarra
31263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zubieta,Navarra
31264,0.0,0.0,8708.0,0.0,0.0,0.0,8760.0,52.0,Zugarramurdi,Navarra
31265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zúñiga,Navarra
31901,439.0,0.0,208.0,0.0,0.0,0.0,1319.0,672.0,Barañáin/Barañain,Navarra
31902,280.0,41.0,873.0,171.0,187.0,74.0,2957.0,1331.0,Berrioplano/Berriobeiti,Navarra
